csv_name,csv_kana,power_score,file,target_segment
TOMORROW X TOGETHER,トゥモローバイトゥギャザー,9.3,TPR_女性35～49_202508.csv,11
杉山真也,スギヤマシンヤ,9.1,TPR_女性35～49_202508.csv,11
ガクテンソク,ガクテンソク,8.9,TPR_女性35～49_202508.csv,11
Saucy Dog,サウシードッグ,8.9,TPR_女性35～49_202508.csv,11
玉置玲央,タマオキレオ,8.9,TPR_女性35～49_202508.csv,11
中村光宏,ナカムラミツヒロ,8.7,TPR_女性35～49_202508.csv,11
フィッシャーズ,フィッシャーズ,8.7,TPR_女性35～49_202508.csv,11
ダウ90000,ダウキュウーマン,8.2,TPR_女性35～49_202508.csv,11
鈴木誠也,スズキセイヤ,8.0,TPR_女性35～49_202508.csv,11
膳場貴子,ゼンバタカコ,8.0,TPR_女性35～49_202508.csv,11
ビスケットブラザーズ,ビスケットブラザーズ,8.0,TPR_女性35～49_202508.csv,11
後呂有紗,ウシロアリサ,7.8,TPR_女性35～49_202508.csv,11
桑子真帆,クワコマホ,7.8,TPR_女性35～49_202508.csv,11
MATSURI,マツリ,7.8,TPR_女性35～49_202508.csv,11
蒼井翔太,アオイショウタ,7.6,TPR_女性35～49_202508.csv,11
日比麻音子,ヒビマオコ,7.6,TPR_女性35～49_202508.csv,11
堤礼実,ツツミレイミ,7.1,TPR_女性35～49_202508.csv,11
原田葵,ハラダアオイ,7.1,TPR_女性35～49_202508.csv,11
小室瑛莉子,コムロエリコ,6.7,TPR_女性35～49_202508.csv,11
忽滑谷こころ,ヌカリヤココロ,6.7,TPR_女性35～49_202508.csv,11
林佑香,ハヤシユカ,6.7,TPR_女性35～49_202508.csv,11
梅澤廉,ウメザワレン,6.4,TPR_女性35～49_202508.csv,11
栗谷（カカロニ）,クリタニ（カカロニ）,6.4,TPR_女性35～49_202508.csv,11
佐々木舞音,ササキマイネ,6.4,TPR_女性35～49_202508.csv,11
杉野真実,スギノマミ,6.2,TPR_女性35～49_202508.csv,11
ヒロド歩美,ヒロドアユミ,6.2,TPR_女性35～49_202508.csv,11
本多力,ホンダチカラ,6.0,TPR_女性35～49_202508.csv,11
山口馬木也,ヤマグチマキヤ,6.0,TPR_女性35～49_202508.csv,11
青井実,アオイミノル,5.8,TPR_女性35～49_202508.csv,11
アンナ・サワイ,アンナ・サワイ,5.8,TPR_女性35～49_202508.csv,11
ツートライブ,ツートライブ,5.6,TPR_女性35～49_202508.csv,11
TOMOO,トモオ,5.6,TPR_女性35～49_202508.csv,11
BOYNEXTDOOR,ボーイズネクストドア,5.6,TPR_女性35～49_202508.csv,11
佐久間みなみ,サクマミナミ,5.3,TPR_女性35～49_202508.csv,11
篠原梨菜,シノハラリナ,5.3,TPR_女性35～49_202508.csv,11
駒田健吾,コマダケンゴ,5.1,TPR_女性35～49_202508.csv,11
月城かなと,ツキシロカナト,5.1,TPR_女性35～49_202508.csv,11
星街すいせい,ホシマチスイセイ,4.9,TPR_女性35～49_202508.csv,11
佐藤梨那,サトウリナ,4.7,TPR_女性35～49_202508.csv,11
安藤萌々,アンドウモモ,4.4,TPR_女性35～49_202508.csv,11
カベポスター,カベポスター,4.4,TPR_女性35～49_202508.csv,11
福留光帆,フクトメミツホ,4.4,TPR_女性35～49_202508.csv,11
NCT127,エヌシーティーイチニナナ,4.2,TPR_女性35～49_202508.csv,11
鈴木新彩,スズキサラサ,4.2,TPR_女性35～49_202508.csv,11
林美桜,ハヤシミオウ,4.2,TPR_女性35～49_202508.csv,11
山形純菜,ヤマガタジュンナ,4.2,TPR_女性35～49_202508.csv,11
松本麗世,マツモトレイヨ,4.0,TPR_女性35～49_202508.csv,11
阿佐辰美,アサタツミ,3.8,TPR_女性35～49_202508.csv,11
高瀬耕造,タカセコウゾウ,3.8,TPR_女性35～49_202508.csv,11
ハ・ヨンス,ハ・ヨンス,3.8,TPR_女性35～49_202508.csv,11
谷原七音,タニハラナナト,3.3,TPR_女性35～49_202508.csv,11
瞳水ひまり,ヒトミヒマリ,3.3,TPR_女性35～49_202508.csv,11
夏生大湖,ナツキオミ,3.1,TPR_女性35～49_202508.csv,11
井内悠陽,イウチハルヒ,2.9,TPR_女性35～49_202508.csv,11
南出凌嘉,ミナミデリョウカ,2.9,TPR_女性35～49_202508.csv,11
渡辺瑠海,ワタナベルミ,2.9,TPR_女性35～49_202508.csv,11
角谷暁子,カドヤアキコ,2.4,TPR_女性35～49_202508.csv,11
中本悠太（NCT127）,ナカモトユウタ（エヌシーティーイチニナナ）,2.4,TPR_女性35～49_202508.csv,11
倉沢杏菜,クラサワアンナ,2.2,TPR_女性35～49_202508.csv,11
酒井大成,サカイタイセイ,2.2,TPR_女性35～49_202508.csv,11
NCT WISH,エヌシーティーウイッシュ,2.0,TPR_女性35～49_202508.csv,11
小倉史也,オグラフミヤ,2.0,TPR_女性35～49_202508.csv,11
山﨑翠佳,ヤマザキスイカ,1.6,TPR_女性35～49_202508.csv,11
B’z,ビーズ,27.6,TPR_男性50～69_202508.csv,16
THE ALFEE,ジアルフィー,27.3,TPR_男性50～69_202508.csv,16
スピッツ,スピッツ,23.8,TPR_男性50～69_202508.csv,16
鈴木誠也,スズキセイヤ,20.9,TPR_男性50～69_202508.csv,16
大江麻理子,オオエマリコ,19.8,TPR_男性50～69_202508.csv,16
弘中綾香,ヒロナカアヤカ,19.1,TPR_男性50～69_202508.csv,16
井上清華,イノウエセイカ,15.3,TPR_男性50～69_202508.csv,16
JUJU,ジュジュ,15.3,TPR_男性50～69_202508.csv,16
膳場貴子,ゼンバタカコ,15.1,TPR_男性50～69_202508.csv,16
軽部真一,カルベシンイチ,14.2,TPR_男性50～69_202508.csv,16
秦基博,ハタモトヒロ,14.0,TPR_男性50～69_202508.csv,16
ヒロド歩美,ヒロドアユミ,13.8,TPR_男性50～69_202508.csv,16
桑子真帆,クワコマホ,13.3,TPR_男性50～69_202508.csv,16
BABYMETAL,ベビーメタル,13.1,TPR_男性50～69_202508.csv,16
田中瞳,タナカヒトミ,12.7,TPR_男性50～69_202508.csv,16
小川彩佳,オガワアヤカ,12.4,TPR_男性50～69_202508.csv,16
ケツメイシ,ケツメイシ,12.2,TPR_男性50～69_202508.csv,16
鈴木奈穂子,スズキナオコ,12.0,TPR_男性50～69_202508.csv,16
江藤愛,エトウアイ,11.6,TPR_男性50～69_202508.csv,16
EXILE,エグザイル,11.1,TPR_男性50～69_202508.csv,16
岩田絵里奈,イワタエリナ,10.2,TPR_男性50～69_202508.csv,16
市來玲奈,イチキレナ,10.0,TPR_男性50～69_202508.csv,16
赤江珠緒,アカエタマオ,9.6,TPR_男性50～69_202508.csv,16
辻岡義堂,ツジアカギドウ,9.1,TPR_男性50～69_202508.csv,16
Aimer,エメ,8.9,TPR_男性50～69_202508.csv,16
福留光帆,フクトメミツホ,8.7,TPR_男性50～69_202508.csv,16
日比麻音子,ヒビマオコ,8.0,TPR_男性50～69_202508.csv,16
山添寛（相席スタート）,ヤマゾエカン(アイセキスタート),7.8,TPR_男性50～69_202508.csv,16
生田竜聖,イクタリュウセイ,7.6,TPR_男性50～69_202508.csv,16
堤礼実,ツツミレイミ,7.3,TPR_男性50～69_202508.csv,16
ネルソンズ,ネルソンズ,7.3,TPR_男性50～69_202508.csv,16
宮司愛海,ミヤジマナミ,7.1,TPR_男性50～69_202508.csv,16
伊藤利尋,イトウトシヒロ,6.9,TPR_男性50～69_202508.csv,16
杉野真実,スギノマミ,6.7,TPR_男性50～69_202508.csv,16
SAKURA（宮脇咲良/LE SSERAFIM）,ミヤワキサクラ（ルセラフィム）,6.4,TPR_男性50～69_202508.csv,16
安藤萌々,アンドウモモ,6.2,TPR_男性50～69_202508.csv,16
新浜レオン,ニイハマレオン,6.2,TPR_男性50～69_202508.csv,16
林佑香,ハヤシユカ,6.2,TPR_男性50～69_202508.csv,16
山形純菜,ヤマガタジュンナ,6.2,TPR_男性50～69_202508.csv,16
佐久間みなみ,サクマミナミ,6.0,TPR_男性50～69_202508.csv,16
ビスケットブラザーズ,ビスケットブラザーズ,5.8,TPR_男性50～69_202508.csv,16
水田わさび,ミズタワサビ,5.8,TPR_男性50～69_202508.csv,16
ラブレターズ,ラブレターズ,5.8,TPR_男性50～69_202508.csv,16
佐々木舞音,ササキマイネ,5.6,TPR_男性50～69_202508.csv,16
蒼井翔太,アオイショウタ,5.3,TPR_男性50～69_202508.csv,16
佐藤梨那,サトウリナ,4.9,TPR_男性50～69_202508.csv,16
青井実,アオイミノル,4.7,TPR_男性50～69_202508.csv,16
高瀬耕造,タカセコウゾウ,4.7,TPR_男性50～69_202508.csv,16
石崎ひゅーい,イシザキヒューイ,4.4,TPR_男性50～69_202508.csv,16
サルゴリラ,サルゴリラ,4.4,TPR_男性50～69_202508.csv,16
玉置玲央,タマオキレオ,4.4,TPR_男性50～69_202508.csv,16
原田葵,ハラダアオイ,4.4,TPR_男性50～69_202508.csv,16
マユリカ,マユリカ,4.4,TPR_男性50～69_202508.csv,16
後呂有紗,ウシロアリサ,3.8,TPR_男性50～69_202508.csv,16
ØMI（登坂広臣（三代目 J SOUL BROTHERS））,オミ(トサカヒロオミ(サンダイメジェイソウルブラザーズ）),3.8,TPR_男性50～69_202508.csv,16
南波雅俊,ナンバマサトシ,3.8,TPR_男性50～69_202508.csv,16
林美桜,ハヤシミオウ,3.8,TPR_男性50～69_202508.csv,16
栗谷（カカロニ）,クリタニ（カカロニ）,3.6,TPR_男性50～69_202508.csv,16
渡辺瑠海,ワタナベルミ,3.6,TPR_男性50～69_202508.csv,16
アンナ・サワイ,アンナ・サワイ,3.3,TPR_男性50～69_202508.csv,16
imase,イマセ,3.3,TPR_男性50～69_202508.csv,16
上垣皓太朗,ウエガキコウタロウ,3.3,TPR_男性50～69_202508.csv,16
ガクテンソク,ガクテンソク,3.3,TPR_男性50～69_202508.csv,16
篠原梨菜,シノハラリナ,3.3,TPR_男性50～69_202508.csv,16
高野正成（きしたかの）,タカノマサノリ（キシタカノ）,3.3,TPR_男性50～69_202508.csv,16
中村光宏,ナカムラミツヒロ,3.3,TPR_男性50～69_202508.csv,16
[ALEXANDROS],アレキサンドロス,3.1,TPR_男性50～69_202508.csv,16
角谷暁子,カドヤアキコ,3.1,TPR_男性50～69_202508.csv,16
倉沢杏菜,クラサワアンナ,3.1,TPR_男性50～69_202508.csv,16
小室瑛莉子,コムロエリコ,3.1,TPR_男性50～69_202508.csv,16
ダウ90000,ダウキュウーマン,3.1,TPR_男性50～69_202508.csv,16
忽滑谷こころ,ヌカリヤココロ,3.1,TPR_男性50～69_202508.csv,16
MATSURI,マツリ,3.1,TPR_男性50～69_202508.csv,16
駒田健吾,コマダケンゴ,2.9,TPR_男性50～69_202508.csv,16
Saucy Dog,サウシードッグ,2.9,TPR_男性50～69_202508.csv,16
ツートライブ,ツートライブ,2.9,TPR_男性50～69_202508.csv,16
杉山真也,スギヤマシンヤ,2.7,TPR_男性50～69_202508.csv,16
本多力,ホンダチカラ,2.7,TPR_男性50～69_202508.csv,16
赤荻歩,アカオギアユミ,2.4,TPR_男性50～69_202508.csv,16
NCT127,エヌシーティーイチニナナ,2.4,TPR_男性50～69_202508.csv,16
小倉史也,オグラフミヤ,2.2,TPR_男性50～69_202508.csv,16
鈴木新彩,スズキサラサ,2.2,TPR_男性50～69_202508.csv,16
ハ・ヨンス,ハ・ヨンス,2.2,TPR_男性50～69_202508.csv,16
山口馬木也,ヤマグチマキヤ,2.2,TPR_男性50～69_202508.csv,16
阿佐辰美,アサタツミ,2.0,TPR_男性50～69_202508.csv,16
カベポスター,カベポスター,2.0,TPR_男性50～69_202508.csv,16
フィッシャーズ,フィッシャーズ,2.0,TPR_男性50～69_202508.csv,16
瞳水ひまり,ヒトミヒマリ,1.8,TPR_男性50～69_202508.csv,16
松本麗世,マツモトレイヨ,1.8,TPR_男性50～69_202508.csv,16
月城かなと,ツキシロカナト,1.6,TPR_男性50～69_202508.csv,16
TOMOO,トモオ,1.6,TPR_男性50～69_202508.csv,16
浦野モモ,ウラノモモ,1.1,TPR_男性50～69_202508.csv,16
南出凌嘉,ミナミデリョウカ,0.9,TPR_男性50～69_202508.csv,16
梅澤廉,ウメザワレン,0.4,TPR_男性50～69_202508.csv,16
TOMORROW X TOGETHER,トゥモローバイトゥギャザー,0.4,TPR_男性50～69_202508.csv,16
星街すいせい,ホシマチスイセイ,0.4,TPR_男性50～69_202508.csv,16
BOYNEXTDOOR,ボーイズネクストドア,0.4,TPR_男性50～69_202508.csv,16
酒井大成,サカイタイセイ,0.2,TPR_男性50～69_202508.csv,16
谷原七音,タニハラナナト,0.2,TPR_男性50～69_202508.csv,16
山﨑翠佳,ヤマザキスイカ,0.2,TPR_男性50～69_202508.csv,16
井内悠陽,イウチハルヒ,0.0,TPR_男性50～69_202508.csv,16
NCT WISH,エヌシーティーウイッシュ,0.0,TPR_男性50～69_202508.csv,16
中本悠太（NCT127）,ナカモトユウタ（エヌシーティーイチニナナ）,0.0,TPR_男性50～69_202508.csv,16
夏生大湖,ナツキオミ,0.0,TPR_男性50～69_202508.csv,16
THE ALFEE,ジアルフィー,42.7,TPR_女性50～69_202508.csv,12
B’z,ビーズ,40.2,TPR_女性50～69_202508.csv,12
スピッツ,スピッツ,36.7,TPR_女性50～69_202508.csv,12
JUJU,ジュジュ,29.1,TPR_女性50～69_202508.csv,12
秦基博,ハタモトヒロ,25.6,TPR_女性50～69_202508.csv,12
軽部真一,カルベシンイチ,21.3,TPR_女性50～69_202508.csv,12
辻岡義堂,ツジアカギドウ,20.4,TPR_女性50～69_202508.csv,12
江藤愛,エトウアイ,18.4,TPR_女性50～69_202508.csv,12
弘中綾香,ヒロナカアヤカ,18.4,TPR_女性50～69_202508.csv,12
生田竜聖,イクタリュウセイ,16.4,TPR_女性50～69_202508.csv,12
EXILE,エグザイル,16.2,TPR_女性50～69_202508.csv,12
大江麻理子,オオエマリコ,15.6,TPR_女性50～69_202508.csv,12
伊藤利尋,イトウトシヒロ,15.3,TPR_女性50～69_202508.csv,12
鈴木奈穂子,スズキナオコ,15.3,TPR_女性50～69_202508.csv,12
赤江珠緒,アカエタマオ,14.7,TPR_女性50～69_202508.csv,12
桑子真帆,クワコマホ,14.7,TPR_女性50～69_202508.csv,12
膳場貴子,ゼンバタカコ,14.4,TPR_女性50～69_202508.csv,12
ケツメイシ,ケツメイシ,12.7,TPR_女性50～69_202508.csv,12
imase,イマセ,12.4,TPR_女性50～69_202508.csv,12
新浜レオン,ニイハマレオン,12.4,TPR_女性50～69_202508.csv,12
市來玲奈,イチキレナ,11.8,TPR_女性50～69_202508.csv,12
岩田絵里奈,イワタエリナ,11.3,TPR_女性50～69_202508.csv,12
山添寛（相席スタート）,ヤマゾエカン(アイセキスタート),11.3,TPR_女性50～69_202508.csv,12
石崎ひゅーい,イシザキヒューイ,10.7,TPR_女性50～69_202508.csv,12
井上清華,イノウエセイカ,10.7,TPR_女性50～69_202508.csv,12
ØMI（登坂広臣（三代目 J SOUL BROTHERS））,オミ(トサカヒロオミ(サンダイメジェイソウルブラザーズ）),10.4,TPR_女性50～69_202508.csv,12
SAKURA（宮脇咲良/LE SSERAFIM）,ミヤワキサクラ（ルセラフィム）,10.4,TPR_女性50～69_202508.csv,12
上垣皓太朗,ウエガキコウタロウ,10.0,TPR_女性50～69_202508.csv,12
小川彩佳,オガワアヤカ,10.0,TPR_女性50～69_202508.csv,12
ヒロド歩美,ヒロドアユミ,10.0,TPR_女性50～69_202508.csv,12
山口馬木也,ヤマグチマキヤ,10.0,TPR_女性50～69_202508.csv,12
鈴木誠也,スズキセイヤ,9.3,TPR_女性50～69_202508.csv,12
[ALEXANDROS],アレキサンドロス,9.1,TPR_女性50～69_202508.csv,12
水田わさび,ミズタワサビ,8.9,TPR_女性50～69_202508.csv,12
赤荻歩,アカオギアユミ,8.7,TPR_女性50～69_202508.csv,12
中村光宏,ナカムラミツヒロ,8.0,TPR_女性50～69_202508.csv,12
Aimer,エメ,7.8,TPR_女性50～69_202508.csv,12
玉置玲央,タマオキレオ,7.8,TPR_女性50～69_202508.csv,12
南波雅俊,ナンバマサトシ,7.8,TPR_女性50～69_202508.csv,12
BABYMETAL,ベビーメタル,7.8,TPR_女性50～69_202508.csv,12
高野正成（きしたかの）,タカノマサノリ（キシタカノ）,7.3,TPR_女性50～69_202508.csv,12
駒田健吾,コマダケンゴ,7.1,TPR_女性50～69_202508.csv,12
宮司愛海,ミヤジマナミ,7.1,TPR_女性50～69_202508.csv,12
マユリカ,マユリカ,6.7,TPR_女性50～69_202508.csv,12
ガクテンソク,ガクテンソク,6.4,TPR_女性50～69_202508.csv,12
サルゴリラ,サルゴリラ,6.4,TPR_女性50～69_202508.csv,12
高瀬耕造,タカセコウゾウ,6.0,TPR_女性50～69_202508.csv,12
後呂有紗,ウシロアリサ,5.8,TPR_女性50～69_202508.csv,12
梅澤廉,ウメザワレン,5.8,TPR_女性50～69_202508.csv,12
忽滑谷こころ,ヌカリヤココロ,5.6,TPR_女性50～69_202508.csv,12
本多力,ホンダチカラ,5.6,TPR_女性50～69_202508.csv,12
田中瞳,タナカヒトミ,5.1,TPR_女性50～69_202508.csv,12
ネルソンズ,ネルソンズ,5.1,TPR_女性50～69_202508.csv,12
日比麻音子,ヒビマオコ,5.1,TPR_女性50～69_202508.csv,12
篠原梨菜,シノハラリナ,4.9,TPR_女性50～69_202508.csv,12
浦野モモ,ウラノモモ,4.4,TPR_女性50～69_202508.csv,12
杉山真也,スギヤマシンヤ,4.4,TPR_女性50～69_202508.csv,12
TOMORROW X TOGETHER,トゥモローバイトゥギャザー,4.4,TPR_女性50～69_202508.csv,12
ラブレターズ,ラブレターズ,4.4,TPR_女性50～69_202508.csv,12
青井実,アオイミノル,4.2,TPR_女性50～69_202508.csv,12
栗谷（カカロニ）,クリタニ（カカロニ）,4.2,TPR_女性50～69_202508.csv,12
ハ・ヨンス,ハ・ヨンス,4.2,TPR_女性50～69_202508.csv,12
ビスケットブラザーズ,ビスケットブラザーズ,4.2,TPR_女性50～69_202508.csv,12
BOYNEXTDOOR,ボーイズネクストドア,3.8,TPR_女性50～69_202508.csv,12
蒼井翔太,アオイショウタ,3.6,TPR_女性50～69_202508.csv,12
佐久間みなみ,サクマミナミ,3.6,TPR_女性50～69_202508.csv,12
原田葵,ハラダアオイ,3.6,TPR_女性50～69_202508.csv,12
杉野真実,スギノマミ,3.3,TPR_女性50～69_202508.csv,12
林佑香,ハヤシユカ,3.3,TPR_女性50～69_202508.csv,12
アンナ・サワイ,アンナ・サワイ,3.1,TPR_女性50～69_202508.csv,12
Saucy Dog,サウシードッグ,2.9,TPR_女性50～69_202508.csv,12
堤礼実,ツツミレイミ,2.9,TPR_女性50～69_202508.csv,12
MATSURI,マツリ,2.9,TPR_女性50～69_202508.csv,12
小室瑛莉子,コムロエリコ,2.7,TPR_女性50～69_202508.csv,12
ダウ90000,ダウキュウーマン,2.7,TPR_女性50～69_202508.csv,12
ツートライブ,ツートライブ,2.7,TPR_女性50～69_202508.csv,12
カベポスター,カベポスター,2.4,TPR_女性50～69_202508.csv,12
月城かなと,ツキシロカナト,2.4,TPR_女性50～69_202508.csv,12
佐藤梨那,サトウリナ,2.2,TPR_女性50～69_202508.csv,12
中本悠太（NCT127）,ナカモトユウタ（エヌシーティーイチニナナ）,2.2,TPR_女性50～69_202508.csv,12
山形純菜,ヤマガタジュンナ,2.2,TPR_女性50～69_202508.csv,12
林美桜,ハヤシミオウ,2.0,TPR_女性50～69_202508.csv,12
フィッシャーズ,フィッシャーズ,2.0,TPR_女性50～69_202508.csv,12
渡辺瑠海,ワタナベルミ,2.0,TPR_女性50～69_202508.csv,12
NCT127,エヌシーティーイチニナナ,1.8,TPR_女性50～69_202508.csv,12
谷原七音,タニハラナナト,1.8,TPR_女性50～69_202508.csv,12
NCT WISH,エヌシーティーウイッシュ,1.6,TPR_女性50～69_202508.csv,12
佐々木舞音,ササキマイネ,1.6,TPR_女性50～69_202508.csv,12
安藤萌々,アンドウモモ,1.3,TPR_女性50～69_202508.csv,12
TOMOO,トモオ,1.3,TPR_女性50～69_202508.csv,12
瞳水ひまり,ヒトミヒマリ,1.3,TPR_女性50～69_202508.csv,12
井内悠陽,イウチハルヒ,1.1,TPR_女性50～69_202508.csv,12
鈴木新彩,スズキサラサ,1.1,TPR_女性50～69_202508.csv,12
角谷暁子,カドヤアキコ,0.9,TPR_女性50～69_202508.csv,12
倉沢杏菜,クラサワアンナ,0.9,TPR_女性50～69_202508.csv,12
酒井大成,サカイタイセイ,0.9,TPR_女性50～69_202508.csv,12
夏生大湖,ナツキオミ,0.9,TPR_女性50～69_202508.csv,12
星街すいせい,ホシマチスイセイ,0.9,TPR_女性50～69_202508.csv,12
松本麗世,マツモトレイヨ,0.9,TPR_女性50～69_202508.csv,12
小倉史也,オグラフミヤ,0.7,TPR_女性50～69_202508.csv,12
福留光帆,フクトメミツホ,0.7,TPR_女性50～69_202508.csv,12
南出凌嘉,ミナミデリョウカ,0.7,TPR_女性50～69_202508.csv,12
阿佐辰美,アサタツミ,0.4,TPR_女性50～69_202508.csv,12
山﨑翠佳,ヤマザキスイカ,0.2,TPR_女性50～69_202508.csv,12
