"順位","前回","前々回","タレント名","タレント名(全角カナ)","年齢","スコア","認知度","誘引率"
"701","","708","コカドケンタロウ(ロッチ)","コカドケンタロウ（ロッチ）","47","15.3","579","1156"
"701","","743","五関晃一（A.B.C-Z）","ゴセキコウイチ（エー.ビー.シー-ジィー）","40","15.3","722","537"
"701","","500","柴咲コウ","シバサキコウ","44","15.3","482","978"
"701","622","667","鈴木伸之","スズキノブユキ","33","15.3","682","875"
"701","635","626","SUPER BEAVER","スーパービーバー","","15.3","695","444"
"701","831","777","堂安律","ドウアンリツ","27","15.3","722","537"
"701","753","952","東ブクロ（さらば青春の光）","ヒガシブクロ（サラバセイシュンノヒカリ）","40","15.3","711","1142"
"701","522","559","矢作兼（おぎやはぎ）","ヤハギケン（オギヤハギ）","54","15.3","437","1171"
"715","659","889","有働由美子","ウドウユミコ","56","15","560","1218"
"715","","643","江口洋介","エグチヨウスケ","57","15","722","997"
"715","1048","797","遠藤さくら（乃木坂46）","エンドウサクラ（ノギザカフォーティーシックス）","24","15","834","610"
"715","659","447","大谷亮平","オオタニリョウヘイ","45","15","711","491"
"715","591","427","K(&TEAM)","ケイ（エンティーム）","28","15","682","209"
"715","635","1028","Cocomi","ココミ","24","15","722","695"
"715","703","952","小関裕太","コセキユウタ","30","15","722","997"
"715","","654","小手伸也","コテシンヤ","51","15","645","659"
"715","908","839","近藤千尋","コンドウチヒロ","35","15","738","581"
"715","","929","佐藤浩市","サトウコウイチ","64","15","834","97"
"715","","572","篠原涼子","シノハラリョウコ","52","15","460","1106"
"715","879","797","春風亭昇太","シュンプウテイショウタ","65","15","711","491"
"715","908","761","白洲迅","シラスジン","33","15","849","173"
"715","","839","須田亜香里","スダアカリ（エスケーイーフォーティーエイト）","34","15","738","899"
"715","703","686","高城れに（ももいろクローバーＺ）","タカギレニ（モモイロクローバーゼット）","32","15","560","1145"
"715","940","727","中村嶺亜（KEY TO LIT）","ナカムラレイア（キテレツ（セブンメンサムライ））","28","15","890","60"
"715","","868","納言","ナゴン","","15","722","695"
"715","489","436","爆笑問題","バクショウモンダイ","","15","376","1239"
"715","","559","松下奈緒","マツシタナオ","40","15","668","555"
"715","522","594","満島真之介","ミツシマシンノスケ","36","15","600","850"
"715","659","654","山添寛（相席スタート）","ヤマゾエカン(アイセキスタート)","40","15","600","1065"
"715","522","559","横尾渉（Kis-My-Ft2）","ヨコオワタル（キスマイフットツー）","39","15","542","1230"
"737","649","559","泉谷星奈","イズタニラナ","8","14.7","816","574"
"737","967","654","井上尚弥","イノウエナオヤ","32","14.7","695","1175"
"737","753","492","&TEAM","エンティーム","","14.7","781","472"
"737","781","551","尾上松也","オノエマツヤ","40","14.7","738","735"
"737","576","839","窪塚愛流","クボヅカアイル","22","14.7","682","589"
"737","","","ぐんぴぃ（春とヒコーキ）","グンピィ（ハルトヒコーキ）","35","14.7","722","854"
"737","539","868","佐々木彩夏（ももいろクローバーＺ）","ササキアヤカ（モモイロクローバーゼット）","29","14.7","619","886"
"737","667","559","中川大輔","ナカガワダイスケ","27","14.7","816","230"
"737","","708","長野博","ナガノヒロシ（ブイシックス）","53","14.7","711","665"
"737","","761","野々村友紀子","ノノムラユキコ","51","14.7","682","875"
"737","682","286","早見沙織","ハヤミサオリ","34","14.7","890","786"
"737","","420","Matt（Matt Rose）","マット（マットローズ）","31","14.7","397","1019"
"737","622","667","ミルクボーイ","ミルクボーイ","","14.7","579","1229"
"737","","868","miwa","ミワ","35","14.7","682","1098"
"737","","815","矢沢永吉","ヤザワエイキチ","76","14.7","619","1093"
"737","790","727","吉田敬（ブラックマヨネーズ）","ヨシダタカシ（ブラックマヨネーズ）","52","14.7","437","1171"
"753","","1028","伊藤淳史","イトウアツシ","42","14.3","798","518"
"753","547","405","imase","イマセ","25","14.3","579","929"
"753","790","1079","岩田絵里奈","イワタエリナ","30","14.3","781","324"
"753","781","1112","川西拓実（JO1）","カワニシタクミ(ジェイオーワン)","26","14.3","890","202"
"753","","727","小池徹平","コイケテッペイ（ワット）","39","14.3","645","916"
"753","967","853","ショーゴ（東京ホテイソン）","ショーゴ（トウキョウホテイソン）","31","14.3","757","790"
"753","659","626","BE:FIRST","ビーファースト","","14.3","645","1250"
"753","862","643","BOYNEXTDOOR","ボーイズネクストドア","","14.3","922","237"
"753","781","1140","宮沢氷魚","ミヤザワヒオ","31","14.3","711","810"
"753","","551","村上虹郎","ムラカミニジロウ","28","14.3","798","518"
"753","","909","山口智子","ヤマグチトモコ","61","14.3","834","988"
"753","510","743","矢本悠馬","ヤモトユウマ","35","14.3","757","428"
"753","997","626","渡邊雄太","ワタナベユウタ","31","14.3","868","720"
"766","","929","石井杏奈","イシイアンナ","27","14","868","180"
"766","1136","868","一ノ瀬美空（乃木坂46）","イチノセミク（ノギザカフォーティシックス）","22","14","849","287"
"766","635","","IS:SUE","イッシュ","","14","938","67"
"766","694","909","XG","エックスジー","","14","816","230"
"766","","952","勝俣州和","カツマタクニカズ","60","14","738","1184"
"766","","1003","椎名桔平","シイナキッペイ","61","14","781","472"
"766","","708","千原兄弟","チハラキョウダイ","","14","645","1019"
"766","694","524","富田望生","トミタミウ","25","14","781","84"
"766","967","839","西垣匠","ニシガキショウ","26","14","868","180"
"766","1103","909","堀越麗禾（市川ぼたん）","ホリコシレイカ（イチカワボタン ）","14","14","922","423"
"766","461","300","三浦翔平","ミウラショウヘイ","37","14","600","971"
"766","388","1177","安田顕","ヤスダケン","51","14","711","665"
"766","790","1079","山中柔太朗(M!LK)","ヤマナカジュウタロウ（ミルク）","23","14","798","1019"
"766","682","761","竜星涼","リュウセイリョウ","32","14","849","287"
"780","453","332","アイナ・ジ・エンド","アイナ・ジ・エンド","30","13.7","482","1228"
"780","576","868","角田晃広（東京03）","カクタアキヒロ（トウキョウゼロサン）","51","13.7","722","374"
"780","","868","軽部真一","カルベシンイチ","63","13.7","849","444"
"780","","889","草刈正雄","クサカリマサオ","73","13.7","816","764"
"780","","929","黒木瞳","クロキヒトミ","65","13.7","668","1185"
"780","","868","小日向文世","コヒナタフミヨ","71","13.7","798","1134"
"780","","654","ザ・マミィ","ザ・マミィ","","13.7","849","873"
"780","576","743","趣里","シュリ","35","13.7","619","1000"
"780","753","667","染谷将太","ソメタニショウタ","33","13.7","711","491"
"780","893","727","髙石あかり","タカイシアカリ","22","13.7","868","112"
"780","","1140","田中哲司","タナカテツシ","59","13.7","938","141"
"780","718","777","永山瑛太","ナガヤマエイタ","42","13.7","738","581"
"780","893","462","日向坂46","ヒナタザカフォーティーシックス","","13.7","834","988"
"780","740","889","ひょうろく","ヒョウロク","38","13.7","798","518"
"780","635","","星街すいせい","ホシマチスイセイ","","13.7","922","237"
"780","753","868","みなみかわ","ミナミカワ","43","13.7","668","1241"
"780","1010","1217","守屋麗奈（櫻坂46）","モリヤレナ（サクラザカフォーティーシックス)","25","13.7","958","78"
"780","831","612","ヤーレンズ","ヤーレンズ","","13.7","938","35"
"798","","1064","明日海りお","アスミリオ","40","13.3","912","213"
"798","703","777","市原隼人","イチハラハヤト","38","13.3","682","875"
"798","635","797","犬飼貴丈","イヌカイアツヒロ","31","13.3","757","610"
"798","940","1003","井上芳雄","イノウエヨシオ","46","13.3","816","929"
"798","667","572","江口拓也","エグチタクヤ","38","13.3","912","213"
"798","1010","777","NCT WISH","エヌシーティーウイッシュ","","13.3","1002","41"
"798","558","436","桐山照史（WEST.）","キリヤマアキト（ウエスト（ジャニーズウエスト））","36","13.3","420","1269"
"798","539","815","久保建英","クボタケフサ","24","13.3","757","610"
"798","1048","929","齋藤潤","サイトウジュン","18","13.3","1048","43"
"798","1068","1047","佐藤大樹（FANTASTICS from EXILE TRIBE）","サトウタイキ（ファンタスティックスフロムエグザイルトライブ）","30","13.3","868","180"
"798","1103","708","清水尋也","シミズヒロヤ","26","13.3","912","62"
"798","","572","JUJU","ジュジュ","49","13.3","504","1233"
"798","667","","菅田愛貴（超ときめき♡宣伝部）","スダアキ（チョウトキメキセンデンブ）","20","13.3","757","610"
"798","","1079","竹内由恵","タケウチヨシエ","39","13.3","1002","41"
"798","1068","1177","中本悠太（NCT127）","ナカモトユウタ（エヌシーティーイチニナナ）","30","13.3","986","85"
"798","","981","≠ME","ノットイコールミー","","13.3","938","270"
"798","922","743","畠中悠（オズワルド）","ハタナカユウ（オズワルド）","37","13.3","834","810"
"798","","761","平野美宇","ヒラノミウ","25","13.3","781","835"
"798","","1003","福澤朗","フクザワアキラ","62","13.3","868","501"
"798","649","743","藤井貴彦","フジイタカヒコ","53","13.3","738","398"
"798","","1003","堀未央奈","ホリミオナ（ノギザカフォーティーシックス）","29","13.3","757","944"
"798","981","952","松田龍平","マツダリュウヘイ","42","13.3","890","117"
"820","","572","葵わかな","アオイワカナ","27","13","579","1117"
"820","","1028","井浦新","イウラアラタ（アラタ）","51","13","868","720"
"820","","643","生駒里奈","イコマリナ（ノギザカフォーティーシックス）","29","13","668","1068"
"820","703","686","Aimer","エメ","","13","781","669"
"820","718","777","岡田結実","オカダユイ","25","13","482","1166"
"820","981","853","影山拓也(IMP.)","カゲヤマタクヤ（アイエムピー）","28","13","922","237"
"820","","761","加藤浩次","カトウコウジ","56","13","542","1259"
"820","922","815","茅島みずき","カヤシマミズキ","21","13","922","237"
"820","","797","私立恵比寿中学","シリツエビスチュウガク","","13","922","237"
"820","","839","新川優愛","シンカワユア","31","13","798","518"
"820","","981","THE ALFEE","ジアルフィー","","13","849","444"
"820","790","654","GENERATIONS from EXILE TRIBE","ジェネレーションズフロムエグザイルトライブ","","13","849","444"
"820","","889","千葉恵里(AKB48)","チバエリイ（エーケービーフォーティーエイト）","22","13","958","1"
"820","","727","ちょんまげラーメン（インディアンス）","チョンマゲラーメン（インディアンス）","","13","890","202"
"820","","626","戸塚祥太（A.B.C-Z）","トツカショウタ（エー.ビー.シー-ズィー）","39","13","619","1000"
"820","1122","981","中西アルノ(乃木坂46)","ナカニシアルノ（ノギザカフォーティーシックス）","22","13","938","480"
"820","","761","ネルソンズ","ネルソンズ","","13","868","318"
"820","922","815","長谷川博己","ハセガワヒロキ","48","13","695","910"
"820","","743","蛍原徹","ホトハラトオル（アメアガリケッシタイ）","57","13","619","1226"
"820","1048","1217","前田公輝","マエダゴウキ","34","13","922","237"
"820","","594","村上佳菜子","ムラカミカナコ","31","13","504","1213"
"820","564","981","山本由伸","ヤマモトヨシノブ","27","13","798","886"
"842","649","839","青木マッチョ（かけおち）","アオキマッチョ(カケオチ)","30","12.7","722","854"
"842","879","889","一ノ瀬ワタル","イチノセワタル","40","12.7","849","1019"
"842","","1217","加瀬亮","カセリョウ","51","12.7","938","67"
"842","576","612","神田愛花","カンダアイカ","45","12.7","504","1180"
"842","981","1079","木戸大聖","キドタイセイ","28","12.7","1023","98"
"842","879","1047","久保史緒里（乃木坂46）","クボシオリ（ノギザカフォーティーシックス）","24","12.7","938","270"
"842","","889","小嶋陽菜","コジマハルナ（エーケービーフォーティエイト）","37","12.7","781","1109"
"842","622","654","白濱亜嵐（GENERATIONS from EXILE TRIBE）","シラハマアラン（ジェネレーションズフロムエグザイルトライブ）","32","12.7","711","1142"
"842","667","708","SKY-HI（日高光啓）","スカイハイ(ヒダカミツヒロ)","38","12.7","526","1253"
"842","609","594","田中裕二（爆笑問題）","タナカユウジ（バクショウモンダイ）","60","12.7","504","1233"
"842","790","827","FANTASTICS from EXILE TRIBE","ファンタスティックスフロムエグザイルトライブ","","12.7","912","213"
"842","","1112","松井愛莉","マツイアイリ","28","12.7","958","149"
"842","","952","松山英樹","マツヤマヒデキ","33","12.7","868","916"
"842","842","1064","溝端淳平","ミゾバタジュンペイ","36","12.7","868","501"
"842","","797","薬師丸ひろ子","ヤクシマルヒロコ","61","12.7","781","1109"
"842","","952","渡部篤郎","ワタベアツロウ","57","12.7","738","735"
"858","","1112","後呂有紗","ウシロアリサ","31","12.3","1074","45"
"858","433","394","神谷浩史","カミヤヒロシ","50","12.3","1023","213"
"858","1136","1177","黒川想矢","クロカワソウヤ","15","12.3","958","78"
"858","","1140","野間口徹","ノマグチトオル","52","12.3","816","764"
"858","753","1112","南沙良","ミナミサラ","23","12.3","834","610"
"858","1173","1177","森田望智","モリタミサト","29","12.3","1120","49"
"864","781","889","赤荻歩","アカオギアユミ","44","12","1023","98"
"864","","952","伊藤万理華","イトウマリカ","29","12","958","149"
"864","862","1177","井上清華","イノウエセイカ","30","12","890","334"
"864","879","1177","柄本時生","エモトトキオ","36","12","890","786"
"864","768","1003","岡崎紗絵","オカザキサエ","30","12","922","423"
"864","","524","倉科カナ","クラシナカナ","37","12","695","771"
"864","1027","853","栗谷（カカロニ）","クリタニ（カカロニ）","36","12","890","334"
"864","","929","紺野彩夏","コンノアヤカ","26","12","958","559"
"864","","909","佐藤隆太","サトウリュウタ","45","12","816","574"
"864","879","868","佐野玲於（GENERATIONS from EXILE TRIBE）","サノレオ（ジェネレーションズフロムエグザイルトライブ）","29","12","834","810"
"864","1068","929","塩野瑛久","シオノアキヒサ","30","12","1002","196"
"864","","952","檀れい","ダンレイ","54","12","798","1019"
"864","","797","三浦友和","ミウラトモカズ","73","12","834","407"
"864","922","1268","水沢林太郎","ミズサワリンタロウ","22","12","958","37"
"864","667","667","山下健二郎（三代目 J SOUL BROTHERS）","ヤマシタケンジロウ（サンダイメジェイソウルブラザーズ）","40","12","738","1019"
"864","718","447","山之内すず","ヤマノウチスズ","24","12","482","1261"
"864","703","587","莉子","リコ","22","12","722","854"
"881","790","827","IMP.","アイエムピー","","11.7","757","1072"
"881","1048","1064","市川新之助（八代目／堀越勸玄）","イチカワシンノスケ（ホリコシカンゲン）","12","11.7","849","1140"
"881","831","654","井上和（乃木坂46）","イノウエナギ（ノギザカフォーティーシックス）","20","11.7","816","377"
"881","547","699","EXILE NAOTO（三代目 J SOUL BROTHERS）","エグザイル　ナオト（サンダイメジェイソウルブラザーズ）","42","11.7","695","1215"
"881","1196","1140","木村慧人（FANTASTICS from EXILE TRIBE）","キムラケイト（ファンタスティックスフロムエグザイルトライブ）","26","11.7","1002","385"
"881","842","889","佐藤新（IMP.）","サトウアラタ(アイエムピー)","25","11.7","890","570"
"881","981","929","曽田陵介","ソタリョウスケ","28","11.7","912","121"
"881","","537","田中碧","タナカアオ","27","11.7","912","839"
"881","922","929","永瀬莉子","ナガセリコ","23","11.7","958","308"
"881","940","929","≒JOY","ニアリーイコールジョイ","","11.7","1002","92"
"881","","686","西田有志","ニシダユウジ","25","11.7","958","78"
"881","981","708","松本怜生","マツモトレオ","25","11.7","986","38"
"881","1154","815","みりちゃむ（大木美里亜）","ミリチャム（オオキミリア）","23","11.7","958","308"
"881","","492","森愁斗(しゅーと/BUDDiiS)","モリシュウト（シュート/バディーズ）","23","11.7","816","1076"
"881","819","909","モーニング娘。’25","モーニングムスメ","","11.7","958","78"
"881","1010","1140","山崎怜奈","ヤマザキレナ（ノギザカフォーティーシックス）","28","11.7","922","237"
"881","842","889","与田祐希","ヨダユウキ（ノギザカフォーティーシックス）","25","11.7","738","1124"
"881","893","909","渡邊圭祐","ワタナベケイスケ","32","11.7","890","202"
"899","1154","909","池田瑛紗（乃木坂46）","イケダテレサ（ノギザカフォーティーシックス）","23","11.3","986","334"
"899","522","436","上野樹里","ウエノジュリ","39","11.3","600","971"
"899","790","777","梅澤美波（乃木坂46）","ウメザワミナミ（ノギザカフォーティシックス）","26","11.3","849","672"
"899","997","1079","岸井ゆきの","キシイユキノ","33","11.3","816","929"
"899","","1079","坂口憲二","サカグチケンジ","50","11.3","958","149"
"899","862","981","白石聖","シライシセイ","27","11.3","890","334"
"899","893","","TAKAHIRO（上野隆博）","タカヒロ（ウエノタカヒロ）","44","11.3","890","334"
"899","809","853","當真あみ","トウマアミ","19","11.3","834","407"
"899","1122","1028","富田鈴花(日向坂46)","トミタスズカ（ヒナタザカフォーティーシックス）","24","11.3","1048","43"
"899","","1155","中村七之助","ナカムラシチノスケ","42","11.3","938","735"
"899","461","839","中村悠一","ナカムラユウイチ","45","11.3","986","85"
"899","718","909","紅しょうが","ベニショウガ","","11.3","798","1019"
"899","","797","柳葉敏郎","ヤナギバトシロウ","64","11.3","798","1193"
"899","","827","山下達郎","ヤマシタタツロウ","72","11.3","781","1109"
"899","","815","リリー・フランキー","リリーフランキー","62","11.3","722","854"
"914","879","686","岩瀬洋志","イワセヨウジ","21","11","958","308"
"914","862","839","上垣皓太朗","ウエガキコウタロウ","24","11","849","444"
"914","1221","909","NMB48","エヌエムビーフォーティーエイト","","11","1002","92"
"914","1275","1112","大倉空人（原因は自分にある。）","オオクラタカト（ゲンインハジブンニアル。）","23","11","1099","1"
"914","831","981","尾上右近（二代目）","オノエウコン","33","11","868","720"
"914","","827","ØMI（登坂広臣（三代目 J SOUL BROTHERS））","オミ(トサカヒロオミ(サンダイメジェイソウルブラザーズ）)","38","11","834","988"
"914","","981","香音","カノン","24","11","958","78"
"914","","868","河村勇輝","カワムラユウキ","24","11","938","480"
"914","","1177","久保田紗友","クボタサユ","25","11","1099","134"
"914","","1155","生野陽子","ショウノヨウコ","41","11","1074","45"
"914","1136","929","曽野舜太(M!LK)","ソノシュンタ（ミルク）","23","11","922","1086"
"914","","1079","高橋克典","タカハシカツノリ","60","11","798","518"
"914","908","667","トラウデン直美","トラウデンナオミ","26","11","757","1254"
"914","1277","","中島歩","ナカジマアユム","37","11","1048","115"
"914","591","456","早田ひな","ハヤタヒナ","25","11","781","995"
"914","908","952","前田旺志郎","マエダオウシロウ","24","11","1048","1"
"914","703","1047","水田わさび","ミズタワサビ","51","11","1002","92"
"914","","","森カンナ","モリカンナ(モリヤカンナ)","37","11","958","308"
"932","","839","蒼井翔太","アオイショウタ","38","10.7","1023","98"
"932","1103","909","市川染五郎（八代目）","イチカワソメゴロウ","20","10.7","1023","444"
"932","908","853","内田真礼","ウチダマアヤ","35","10.7","1099","48"
"932","1048","868","佐久間宣行","サクマノブユキ","50","10.7","849","1019"
"932","940","1079","志田彩良","シダサラ","26","10.7","890","334"
"932","","1064","島崎遥香","シマザキハルカ（エーケービーフォーティーエイト）","31","10.7","798","1193"
"932","","929","高橋大輔","タカハシダイスケ","39","10.7","868","501"
"932","","981","谷原章介","タニハラショウスケ","53","10.7","722","1104"
"932","1010","1140","田村保乃（櫻坂46)","タムラホノ（サクラザカフォーティシックス)","27","10.7","1120","1"
"932","","777","徳光和夫","トクミツカズオ","84","10.7","668","966"
"932","922","797","中島颯太（FANTASTICS from EXILE TRIBE）","ナカジマソウタ（ファンタスティックスフロムエグザイルトライブ）","26","10.7","890","334"
"932","","827","濱田龍臣","ハマダタツオミ","25","10.7","868","180"
"932","809","1155","細田佳央太","ホソダカナタ","23","10.7","890","334"
"932","1068","889","松本穂香","マツモトホノカ","28","10.7","849","1019"
"932","955","981","山﨑天(櫻坂46)","ヤマサキテン(サクラザカフォーティーシックス) ","20","10.7","1074","121"
"947","","889","浅利陽介","アサリヨウスケ","38","10.3","912","839"
"947","","492","飯豊まりえ","イイトヨマリエ","27","10.3","668","1185"
"947","","1079","内野聖陽","ウチノセイヨウ","57","10.3","986","175"
"947","997","1155","エバース","エバース","","10.3","1099","702"
"947","","1112","大原優乃","オオハラユウノ","26","10.3","1002","385"
"947","","909","岡部たかし","オカベタカシ","53","10.3","958","78"
"947","819","952","尾崎匠海(INI)","オザキタクミ（アイエヌアイ）","26","10.3","1048","537"
"947","","952","草川拓弥（超特急）","クサカワタクヤ（チョウトッキュウ）","31","10.3","1002","92"
"947","","777","純烈","ジュンレツ","","10.3","781","1268"
"947","","1079","杉村太蔵","スギムラタイゾウ","46","10.3","890","983"
"947","","1155","鈴木保奈美","スズキホナミ","59","10.3","938","480"
"947","842","981","ダウ90000","ダウキュウーマン","","10.3","1002","385"
"947","","1064","長井短","ナガイミジカ","32","10.3","938","977"
"947","417","559","西村瑞樹（バイきんぐ）","ニシムラミズキ（バイキング）","48","10.3","619","1226"
"947","967","1003","原田葵","ハラダアオイ","25","10.3","958","308"
"947","","909","原田龍二","ハラダリュウジ","55","10.3","868","720"
"947","955","981","馬場ふみか","ババフミカ","30","10.3","868","1081"
"947","","537","ヒカル","ヒカル","34","10.3","526","1271"
"947","","981","船越英一郎","フナコシエイイチロウ","65","10.3","738","1124"
"947","790","626","古川琴音","フルカワコトネ","29","10.3","798","1134"
"947","","1047","宮内ひとみ（桜庭ななみ）","ミヤウチヒトミ（サクラバナナミ）","33","10.3","986","38"
"947","1048","1079","杢代和人（原因は自分にある。）","モクダイカズト(ゲンインハジブンニアル。)","21","10.3","1074","293"
"969","","708","大原櫻子","オオハラサクラコ","29","10","757","1150"
"969","809","551","木村柾哉(INI)","キムラマサヤ（アイエヌアイ）","28","10","1002","196"
"969","","587","ケツメイシ","ケツメイシ","","10","890","1122"
"969","893","1112","桜井ユキ","サクライユキ","38","10","958","559"
"969","1010","1235","菅井友香","スガイユウカ（サクラザカフォーティーシックス）","29","10","1048","251"
"969","831","889","辻岡義堂","ツジアカギドウ","39","10","757","944"
"969","","1205","夏菜","ナツナ","36","10","849","1019"
"969","940","839","星乃夢奈（ゆな）","ホシノユナ(ユナ)","21","10","834","810"
"969","967","1177","眞島秀和","マシマヒデカズ","49","10","986","334"
"969","","929","ゆうたろう","ユウタロウ","27","10","938","270"
"979","","1255","石川恋","イシカワレン","32","9.7","1099","134"
"979","","929","上杉柊平","ウエスギシュウヘイ","33","9.7","1002","92"
"979","","929","Aマッソ","エイマッソ","","9.7","922","1086"
"979","1253","952","賀喜遥香（乃木坂46）","カキハルカ（ノギザカフォーティシックス）","24","9.7","1002","385"
"979","940","1003","櫻井海音(Kaito)","サクライカイト","24","9.7","986","175"
"979","981","1155","サルゴリラ","サルゴリラ","","9.7","1048","537"
"979","1136","909","白山乃愛","シロヤマノア","13","9.7","1120","407"
"979","1048","","鈴木誠也","スズキセイヤ","31","9.7","1074","293"
"979","","889","中村俊介","ナカムラシュンスケ","50","9.7","922","237"
"979","","1028","忽滑谷こころ","ヌカリヤココロ","27","9.7","1023","771"
"979","981","1177","野村康太","ノムラコウタ","21","9.7","986","175"
"979","659","708","ハシヤスメ・アツコ","ハシヤスメ・アツコ","","9.7","722","1238"
"979","","889","藤井フミヤ","フジイフミヤ","63","9.7","849","444"
"979","","1079","八嶋智人","ヤシマノリト","55","9.7","834","988"
"979","790","537","RIIZE","ライズ","","9.7","1074","293"
"994","","761","石田ひかり","イシダヒカリ","53","9.3","868","180"
"994","1103","1235","井上貴博","イノウエタカヒロ","41","9.3","1048","854"
"994","","929","小栗有以（AKB48）","オグリユイ（エーケービーフォーティーエイト）","23","9.3","938","735"
"994","1272","","尾碕真花","オサキイチカ","24","9.3","1143","54"
"994","","1155","香里奈","カリナ","41","9.3","798","1193"
"994","1196","868","黒羽麻璃央","クロバマリオ","32","9.3","938","735"
"994","1154","1205","佐久間みなみ","サクマミナミ","28","9.3","1120","149"
"994","","1112","佐藤梨那","サトウリナ","30","9.3","1120","149"
"994","1048","853","THE RAMPAGE from EXILE TRIBE","ザランページフロムエグザイルトライブ","","9.3","1074","121"
"994","1154","1177","SHOW-WA","ショウワ","","9.3","1002","685"
"994","","1064","鈴木砂羽","スズキサワ","53","9.3","922","901"
"994","","853","高橋英樹","タカハシヒデキ","81","9.3","781","1109"
"994","955","952","チャンス大城","チャンスオオシロ","50","9.3","1023","444"
"994","","1177","中村隼人","ナカムラハヤト","31","9.3","1023","444"
"994","1154","","成田悠輔","ナリタユウスケ","","9.3","1002","685"
"994","1136","1177","林佑香","ハヤシユカ","23","9.3","1099","334"
"994","","1155","松坂大輔","マツザカダイスケ","45","9.3","849","1019"
"994","1154","1177","三浦獠太","ミウラリョウタ","28","9.3","1120","149"
"994","1136","952","吉野北人（THE RAMPAGE from EXILE TRIBE）","ヨシノホクト(ザランページフロムエグザイルトライブ)","28","9.3","1023","98"
"1013","879","777","アバンギャルディ","アバンギャルディ","","9","1023","213"
"1013","922","868","安斉星来","アンザイセイラ","21","9","816","1214"
"1013","729","868","市來玲奈","イチキレナ","29","9","868","720"
"1013","1068","1177","井上梨名（櫻坂46）","イノウエリナ（サクラザカフォーティーシックス）","24","9","1163","62"
"1013","","1047","今市隆二（三代目 J SOUL BROTHERS）","イマイチリュウジ（サンダイメジェイソウルブラザーズ）","39","9","695","1270"
"1013","842","827","内田理央","ウチダリオ","34","9","890","983"
"1013","768","797","HKT48","エイチケーティーフォーティーエイト","","9","986","610"
"1013","","1003","岡本夏美","オカモトナツミ","27","9","1002","966"
"1013","1181","1217","金村美玖（日向坂46）","カネムラミク（ヒナタザカフォーティシックス）","23","9","1074","293"
"1013","1221","952","上村ひなの（日向坂46）","カミムラヒナノ（ヒナタザカフォーティーシックス）","21","9","1120","49"
"1013","1068","1112","関水渚","セキミズナギサ","27","9","1023","771"
"1013","1136","868","藤原大祐","フジワラタイユ","22","9","986","1093"
"1013","","667","ポルノグラフィティ","ポルノグラフィティ","","9","816","764"
"1013","609","815","マユリカ","マユリカ","","9","868","1081"
"1013","955","909","森田ひかる(櫻坂46)","モリタヒカル(サクラザカフォーティーシックス) ","24","9","1074","45"
"1013","635","1003","ロングコートダディ","ロングコートダディ","","9","890","983"
"1029","","929","石崎ひゅーい","イシザキヒューイ","41","8.7","938","1124"
"1029","862","777","NCT127","エヌシーティーイチニナナ","","8.7","1074","121"
"1029","","1177","筧美和子","カケイミワコ","31","8.7","890","1237"
"1029","","1028","カベポスター","カベポスター","","8.7","1023","1019"
"1029","","1047","川村壱馬（THE RAMPAGE from EXILE TRIBE）","カワムラカズマ(ザランページフロムエグザイルトライブ)","28","8.7","1120","149"
"1029","","929","坂井真紀","サカイマキ","55","8.7","1120","149"
"1029","","1177","迫田孝也","サコダタカヤ","48","8.7","1074","121"
"1029","908","952","沢城みゆき","サワシロミユキ","40","8.7","1048","854"
"1029","649","708","たける（東京ホテイソン）","タケル（トウキョウホテイソン）","30","8.7","834","1117"
"1029","940","909","筒井あやめ（乃木坂46）","ツツイアヤメ（ノギザカフォーティシックス）","21","8.7","938","735"
"1029","1196","1235","中沢元紀","ナカザワモトキ","25","8.7","1099","334"
"1029","","761","ハマ・オカモト（OKAMOTO's）","ハマオカモト（オカモトズ）","34","8.7","868","916"
"1029","","1217","樋口日奈","ヒグチヒナ","27","8.7","1099","334"
"1029","1048","839","蒔田彩珠","マキタアジュ","23","8.7","1048","251"
"1029","","952","松田里奈（櫻坂46)","マツダリナ（サクラザカフォーティシックス)","26","8.7","1048","854"
"1029","922","1079","宮澤エマ","ミヤザワエマ","37","8.7","922","901"
"1029","","1205","向井地美音(AKB48)","ムカイチミオン（エーケービーフォーティーエイト）","27","8.7","1099","334"
"1029","862","952","山下瞳月（櫻坂46）","ヤマシタシヅキ（サクラザカフォーティーシックス）","20","8.7","1023","444"
"1029","922","1003","弓木奈於(乃木坂46)","ユミキナオ（ノギザカフォーティーシックス）","26","8.7","1002","196"
"1048","1253","1177","青井実","アオイミノル","44","8.3","1143","180"
"1048","","1263","青木崇高","アオキムネタカ","45","8.3","1099","134"
"1048","1181","1064","アンナ・サワイ","アンナ・サワイ","33","8.3","1177","270"
"1048","","","井内悠陽","イウチハルヒ","21","8.3","1177","270"
"1048","","981","生田竜聖","イクタリュウセイ","37","8.3","890","983"
"1048","","1263","石橋静河","イシバシシズカ","31","8.3","1120","49"
"1048","940","1003","市川実日子","イチカワミカコ","47","8.3","986","1093"
"1048","","1003","梅澤廉","ウメザワレン","32","8.3","1074","293"
"1048","","1255","駒田健吾","コマダケンゴ","51","8.3","1177","1"
"1048","967","1155","真田広之","サナダヒロユキ","65","8.3","1120","49"
"1048","","1140","玉山鉄二","タマヤマテツジ","45","8.3","1099","134"
"1048","","853","男性ブランコ","ダンセイブランコ","","8.3","958","1156"
