"順位","前回","前々回","タレント名","タレント名(全角カナ)","年齢","スコア","認知度","誘引率"
"1","2","2","サンドウィッチマン","サンドウィッチマン","","59.6","42","51"
"2","11","1","マツコ・デラックス","マツコデラックス","53","59.3","1","49"
"3","13","22","北川景子","キタガワケイコ","39","55.3","56","253"
"4","7","3","天海祐希","アマミユウキ","58","52.7","115","135"
"4","13","5","綾瀬はるか","アヤセハルカ","40","52.7","78","176"
"6","4","25","大泉洋","オオイズミヨウ","52","52.4","3","223"
"7","15","12","阿佐ヶ谷姉妹","アサガヤシマイ","","52.2","96","146"
"8","42","30","芦田愛菜","アシダマナ","21","51.6","3","81"
"9","5","4","伊達みきお（サンドウィッチマン）","ダテミキオ（サンドウィッチマン）","51","50.7","181","74"
"10","","43","桑田佳祐（サザンオールスターズ）","クワタケイスケ（サザンオールスターズ）","69","50.2","42","98"
"11","","35","安住紳一郎","アズミシンイチロウ","52","49.6","56","193"
"12","1","22","阿部寛","アベヒロシ","61","49.3","56","286"
"12","18","11","新垣結衣","アラガキユイ","37","49.3","150","359"
"12","","18","タモリ","タモリ","80","49.3","17","307"
"12","118","7","目黒蓮（Snow Man）","メグロレン（スノーマン）","28","49.3","96","379"
"12","16","35","山田涼介（Hey! Say! JUMP）","ヤマダリョウスケ（ヘイセイジャンプ）","32","49.3","265","233"
"17","88","12","大谷翔平","オオタニショウヘイ","31","49.1","78","509"
"17","7","9","DOMOTO(KinKi Kids)","ドウモト（キンキキッズ）","","49.1","325","176"
"19","31","8","富澤たけし（サンドウィッチマン）","トミザワタケシ（サンドウィッチマン）","51","48.9","78","66"
"20","21","101","櫻井翔（嵐）","サクライショウ（アラシ）","43","48.7","6","439"
"21","53","109","飯尾和樹（ずん）","イイオカズキ（ズン）","56","48.4","150","167"
"21","58","86","バナナマン","バナナマン","","48.4","96","302"
"23","","56","スピッツ","スピッツ","","48.2","359","88"
"23","10","5","長澤まさみ","ナガサワマサミ","38","48.2","115","228"
"25","199","49","堂本剛（DOMOTO（KinKi Kids））","ドウモトツヨシ（ドウモト（キンキキッズ））","46","48","6","619"
"26","","14","B’z","ビーズ","","47.8","78","439"
"27","35","124","阿部サダヲ","アベサダヲ","55","47.6","181","170"
"27","35","142","渡辺直美","ワタナベナオミ","38","47.6","169","326"
"29","192","76","吉沢亮","ヨシザワリョウ","31","47.3","232","206"
"30","156","105","木村佳乃","キムラヨシノ","49","47.1","42","233"
"30","9","101","小池栄子","コイケエイコ","45","47.1","56","362"
"30","63","71","堤真一","ツツミシンイチ","61","47.1","209","109"
"33","26","49","博多華丸・大吉","ハカタハナマルダイキチ","","46.9","130","429"
"33","42","30","Mr.Children","ミスターチルドレン","","46.9","386","225"
"33","21","65","ムロツヨシ","ムロツヨシ","49","46.9","42","564"
"36","53","65","堂本光一（DOMOTO（KinKi Kids））","ドウモトコウイチ（ドウモト（キンキキッズ））","46","46.7","96","739"
"37","134","18","神木隆之介","カミキリュウノスケ","32","46.2","56","170"
"37","76","76","水卜麻美","ミウラアサミ","38","46.2","32","347"
"39","182","71","佐藤健","サトウタケル","36","46","78","295"
"39","88","65","チョコレートプラネット","チョコレートプラネット","","46","169","217"
"39","35","29","米津玄師","ヨネヅケンシ","34","46","296","302"
"42","192","49","King & Prince","キングアンドプリンス","","45.8","310","389"
"42","3","18","竹野内豊","タケノウチユタカ","54","45.8","56","286"
"42","107","164","仲里依紗","ナカリイサ","36","45.8","42","459"
"45","6","10","宇多田ヒカル","ウタダヒカル","42","45.6","6","509"
"45","","40","菅野美穂","カンノミホ","48","45.6","17","262"
"45","27","16","鈴木亮平","スズキリョウヘイ","42","45.6","296","302"
"48","88","210","江口のりこ","エグチノリコ","45","45.3","310","170"
"48","182","96","風間俊介","カザマシュンスケ","42","45.3","56","217"
"48","134","59","玉木宏","タマキヒロシ","45","45.3","115","115"
"51","57","38","川口春奈","カワグチハルナ","30","45.1","115","386"
"51","23","63","博多華丸（博多華丸・大吉）","ハカタハナマル（ハカタハナマルダイキチ）","55","45.1","115","386"
"51","29","56","横浜流星","ヨコハマリュウセイ","29","45.1","337","109"
"54","","59","稲葉浩志（B’z）","イナバコウシ（ビーズ）","61","44.9","181","379"
"54","23","43","博多大吉（博多華丸・大吉）","ハカタダイキチ（ハカタハナマルダイキチ）","54","44.9","115","262"
"54","73","76","吉高由里子","ヨシタカユリコ","37","44.9","209","501"
"57","64","124","アンタッチャブル","アンタッチャブル","","44.7","265","362"
"57","20","83","多部未華子","タベミカコ","36","44.7","78","439"
"57","","86","山口智子","ヤマグチトモコ","61","44.7","150","188"
"60","107","139","高橋一生","タカハシイッセイ","44","44.4","232","129"
"60","139","221","中島みゆき","ナカジマミユキ","73","44.4","181","523"
"62","","96","石田ゆり子","イシダユリコ","56","44","130","321"
"62","123","25","内村光良（ウッチャンナンチャン）","ウチムラテルヨシ（ウッチャンナンチャン）","61","44","78","333"
"62","192","155","カズレーザー（メイプル超合金）","カズレーザー（メイプルチョウゴウキン）","41","44","17","307"
"62","168","49","坂口健太郎","サカグチケンタロウ","34","44","283","211"
"66","156","35","桜井和寿（Mr.Children）","サクライカズトシ（ミスターチルドレン）","55","43.8","130","429"
"66","","38","サザンオールスターズ","サザンオールスターズ","","43.8","181","193"
"66","151","49","広瀬アリス","ヒロセアリス","30","43.8","181","489"
"66","","120","MISIA","ミーシャ","47","43.8","169","598"
"66","60","24","山崎弘也（アンタッチャブル）","ヤマザキヒロナリ（アンタッチャブル）","49","43.8","56","326"
"71","49","42","いとうあさこ","イトウアサコ","55","43.6","150","660"
"71","49","43","西島秀俊","ニシジマヒデトシ","54","43.6","347","112"
"71","93","63","二宮和也（嵐）","ニノミヤカズナリ（アラシ）","42","43.6","6","821"
"74","139","43","斎藤工","サイトウタクミ","44","43.3","150","138"
"74","64","109","中村倫也","ナカムラトモヤ","38","43.3","337","206"
"76","25","71","秋山竜次（ロバート）","アキヤマリュウジ（ロバート）","47","43.1","232","546"
"76","97","164","玉森裕太（Kis-My-Ft2）","タマモリユウタ（キスマイフットツー）","35","43.1","347","210"
"76","76","76","戸田恵梨香","トダエリカ","37","43.1","56","217"
"76","214","30","永瀬廉（King & Prince）","ナガセレン（ キングアンドプリンス）","26","43.1","310","465"
"76","264","124","松岡昌宏","マツオカマサヒロ（トキオ）","48","43.1","32","347"
"76","68","188","松本潤（嵐）","マツモトジュン（アラシ）","42","43.1","78","627"
"82","139","30","ウッチャンナンチャン","ウッチャンナンチャン","","42.9","17","408"
"82","163","89","沢村一樹","サワムライッキ","58","42.9","310","204"
"82","76","40","松田元太（Travis Japan）","マツダゲンタ(トラビスジャパン)","26","42.9","450","359"
"82","93","133","山下智久","ヤマシタトモヒサ（ニュース）","40","42.9","96","338"
"82","264","193","ラウール（Snow Man）","ラウール（スノーマン）","22","42.9","296","459"
"87","","244","DAIGO","ダイゴ","47","42.7","56","362"
"87","88","49","松山ケンイチ","マツヤマケンイチ","40","42.7","169","639"
"89","42","30","遠藤憲一","エンドウケンイチ","64","42.4","265","445"
"89","","59","深田恭子","フカダキョウコ","43","42.4","6","439"
"91","139","133","石原さとみ","イシハラサトミ","38","42.2","32","639"
"91","151","105","志尊淳","シソンジュン","30","42.2","283","211"
"91","199","101","ゆず","ユズ","","42.2","42","389"
"94","","150","大沢たかお","オオサワタカオ","57","42","78","368"
"94","29","95","堺雅人","サカイマサト","52","42","209","386"
"94","60","93","バカリズム","バカリズム","49","42","296","543"
"94","53","142","日村勇紀（バナナマン）","ヒムラユウキ（バナナマン）","53","42","17","552"
"98","93","150","杏","アン","39","41.8","78","255"
"98","134","164","今田美桜","イマダミオ","28","41.8","325","267"
"98","123","43","岡田准一","オカダジュンイチ（ブイシックス）","45","41.8","32","409"
"98","","155","柴咲コウ","シバサキコウ","44","41.8","17","445"
"98","16","16","松坂桃李","マツザカトオリ","37","41.8","181","450"
"103","297","216","安藤サクラ","アンドウサクラ","39","41.6","433","185"
"103","","155","椎名林檎","シイナリンゴ","47","41.6","96","639"
"103","254","178","比嘉愛未","ヒガマナミ","39","41.6","386","225"
"103","68","164","松尾駿（チョコレートプラネット）","マツオシュン（チョコレートプラネット）","43","41.6","296","302"
"107","","139","井上真央","イノウエマオ","38","41.3","96","450"
"107","139","254","近藤春菜（ハリセンボン）","コンドウハルナ（ハリセンボン）","42","41.3","78","548"
"109","156","133","伊藤沙莉","イトウサイリ","31","41.1","337","275"
"109","132","355","イモトアヤコ","イモトアヤコ","39","41.1","6","726"
"109","168","86","上戸彩","ウエトアヤ","40","41.1","17","485"
"109","42","155","設楽統（バナナマン）","シタラオサム（バナナマン）","52","41.1","115","613"
"109","168","139","中島健人","ナカジマケント（セクシー ゾーン）","31","41.1","417","286"
"109","139","188","広瀬すず","ヒロセスズ","27","41.1","150","470"
"115","49","56","賀来賢人","カクケント","36","40.9","359","253"
"115","156","221","亀梨和也","カメナシカズヤ（カトゥーン）","39","40.9","130","543"
"115","","201","唐沢寿明","カラサワトシアキ","62","40.9","56","572"
"115","76","109","川島明（麒麟）","カワシマアキラ（キリン)","46","40.9","232","774"
"115","270","164","劇団ひとり","ゲキダンヒトリ","48","40.9","17","513"
"115","204","188","道枝駿佑（なにわ男子）","ミチエダシュンスケ（ナニワダンシ）","23","40.9","495","217"
"115","27","109","山﨑賢人","ヤマザキケント","31","40.9","325","598"
"122","221","164","北村匠海（DISH//）","キタムラタクミ（ディッシュ）","28","40.7","417","286"
"122","","133","鈴木京香","スズキキョウカ","57","40.7","96","489"
"122","82","76","大悟（千鳥）","ダイゴ（チドリ）","45","40.7","150","548"
"122","123","65","向井理","ムカイオサム","43","40.7","232","503"
"126","35","109","相葉雅紀（嵐）","アイバマサキ（アラシ）","42","40.4","56","930"
"126","107","244","有吉弘行","アリヨシヒロイキ","51","40.4","32","639"
"126","64","","内田有紀","ウチダユキ","50","40.4","181","602"
"126","228","49","オードリー","オードリー","","40.4","17","666"
"126","68","89","菅田将暉","スダマサキ","32","40.4","181","821"
"126","","120","所ジョージ","トコロジョージ","70","40.4","42","751"
"132","","155","GACKT","ガクト","52","40.2","17","552"
"132","46","71","千鳥","チドリ","","40.2","265","602"
"132","139","43","平野紫耀（Number_i）","ヒラノショウ（ナンバーアイ）","28","40.2","181","867"
"135","","210","井ノ原快彦","イノハラヨシヒコ（ブイシックス）","49","40","150","433"
"135","97","137","大久保佳代子（オアシズ）","オオクボカヨコ（オアシズ）","55","40","130","698"
"135","118","142","ノブ（千鳥）","ノブ（チドリ）","45","40","209","652"
"135","209","65","山田孝之","ヤマダタカユキ","42","40","232","627"
"135","168","89","米倉涼子","ヨネクラリョウコ","50","40","6","403"
"140","107","201","長田庄平（チョコレートプラネット）","オサダショウヘイ（チョコレートプラネット）","45","39.8","404","405"
"140","249","105","SixTONES","ストーンズ","","39.8","514","170"
"140","49","109","仲間由紀恵","ナカマユキエ","46","39.8","56","698"
"140","82","183","野呂佳代","ノロカヨ","42","39.8","283","564"
"140","192","109","山崎育三郎","ヤマザキイクサブロウ","39","39.8","209","307"
"145","204","96","生田斗真","イクタトウマ","41","39.6","96","517"
"145","","254","榮倉奈々","エイクラナナ","37","39.6","209","568"
"145","97","261","小芝風花","コシバフウカ","28","39.6","433","470"
"145","341","83","橋本環奈","ハシモトカンナ（レブフロムディーブイエル）","26","39.6","32","710"
"145","228","105","山田裕貴","ヤマダユウキ","35","39.6","337","182"
"150","123","155","Snow Man","スノーマン","","39.3","495","445"
"150","73","142","原田泰造（ネプチューン）","ハラダタイゾウ（ネプチューン）","55","39.3","6","368"
"150","182","155","波瑠","ハル","34","39.3","347","405"
"150","40","14","柳楽優弥","ヤギラユウヤ","35","39.3","248","394"
"154","309","142","出川哲朗","デガワテツロウ","61","39.1","1","798"
"154","254","188","二階堂ふみ","ニカイドウフミ","31","39.1","150","359"
"154","249","83","宮舘涼太（Snow Man）","ミヤダテリョウタ（スノーマン）","32","39.1","457","639"
"157","188","277","有田哲平（くりぃむしちゅー）","アリタテッペイ（クリィムシチュー）","54","38.9","32","803"
"157","113","124","妻夫木聡","ツマブキサトシ","44","38.9","115","670"
"157","","288","冨永愛","トミナガアイ","43","38.9","96","710"
"157","254","261","中岡創一(ロッチ)","ナカオカソウイチ（ロッチ）","47","38.9","265","517"
"157","347","150","生見愛瑠（めるる）","ヌクミメル（メルル）","23","38.9","265","278"
"157","249","109","吉岡里帆","ヨシオカリホ","32","38.9","209","455"
"163","264","180","瀬戸康史","セトコウジ","37","38.7","373","115"
"163","168","180","千葉雄大","チバユウダイ","36","38.7","417","333"
"165","60","124","明石家さんま","アカシヤサンマ","70","38.4","42","1009"
"165","","124","北村一輝","キタムラカズキ","56","38.4","325","321"
"165","209","188","満島真之介","ミツシマシンノスケ","36","38.4","347","233"
"165","","93","役所広司","ヤクショコウジ","69","38.4","232","350"
"169","12","28","岡田将生","オカダマサキ","36","38.2","248","433"
"169","214","155","香取慎吾","カトリシンゴ（スマップ）","48","38.2","130","835"
"169","139","261","さまぁ～ず","サマァ～ズ","","38.2","209","726"
"169","76","254","高畑充希","タカハタミツキ","33","38.2","169","710"
"169","192","176","中条あやみ","ナカジョウアヤミ","28","38.2","130","321"
"169","76","277","Perfume","パフューム","","38.2","181","670"
"169","19","65","松重豊","マツシゲユタカ","62","38.2","347","368"
"176","","312","浅田真央","アサダマオ","35","38","78","736"
"176","97","124","有村架純","アリムラカスミ","32","38","130","873"
"176","","236","石田ひかり","イシダヒカリ","53","38","181","489"
"176","309","244","タカアンドトシ","タカアンドトシ","","38","32","739"
"176","","210","菜々緒","ナナオ","37","38","130","658"
"176","113","59","Mrs.GREEN APPLE","ミセスグリーン アップル","","38","457","588"
"176","192","201","若林正恭（オードリー）","ワカバヤシマサヤス（オードリー）","47","38","265","755"
"183","46","164","イチロー","イチロー","52","37.8","6","755"
"183","168","120","上田晋也（くりぃむしちゅー）","ウエダシンヤ（クリィムシチュー）","55","37.8","6","619"
"183","367","216","笑福亭鶴瓶","ショウフクテイツルベ","73","37.8","17","382"
"183","329","277","田中みな実","タナカミナミ","39","37.8","32","1047"
"183","68","201","ディーン・フジオカ","ディーンフジオカ","45","37.8","359","503"
"183","288","120","なかやまきんに君","ナカヤマキンニクン","47","37.8","56","787"
"183","118","109","松下洸平","マツシタコウヘイ","38","37.8","417","333"
"183","123","183","松本若菜","マツモトワカナ","41","37.8","555","78"
"191","188","76","小栗旬","オグリシュン","42","37.6","115","892"
"191","384","261","兼近大樹(EXIT)","カネチカダイキ（イグジット）","34","37.6","150","770"
"191","","271","さかなクン","サカナクン","50","37.6","150","627"
"191","360","288","芳根京子","ヨシネキョウコ","28","37.6","347","130"
"195","33","21","菊池風磨（timelesz）","キクチフウマ（タイムレス(セクシーゾーン)）","30","37.3","296","808"
"195","156","312","小峠英二（バイきんぐ）","コトウゲエイジ（バイキング）","49","37.3","130","835"
"195","239","101","髙橋海人（King & Prince）","タカハシカイト（キングアンドプリンス）","26","37.3","483","475"
"195","540","359","森本慎太郎（SixTONES)","モリモトシンタロウ（ストーンズ）","28","37.3","470","409"
"199","","201","狩野英孝","カノエイコウ","43","37.1","181","1069"
"199","93","96","木村拓哉","キムラタクヤ（スマップ）","53","37.1","56","827"
"199","151","193","仲野太賀","ナカノタイガ","32","37.1","470","278"
"199","139","25","藤原竜也","フジワラタツヤ","43","37.1","115","613"
"199","58","221","安田顕","ヤスダケン","51","37.1","470","278"
"199","","193","吉田羊","ヨシダヨウ","51","37.1","181","722"
"205","472","210","市原隼人","イチハラハヤト","38","36.9","209","726"
"205","209","193","柄本佑","エモトタスク","38","36.9","417","233"
"205","","359","THE ALFEE","ジアルフィー","","36.9","283","698"
"205","239","231","SUPER EIGHT(関ジャニ∞)","スーパーエイト(カンジャニエイト)","","36.9","404","368"
"205","163","382","ダウンタウン","ダウンタウン","","36.9","17","1120"
"205","113","201","浜田雅功（ダウンタウン）","ハマダマサトシ（ダウンタウン）","62","36.9","130","902"
"205","297","261","福士蒼汰","フクシソウタ","32","36.9","386","433"
"205","123","96","福山雅治","フクヤママサハル","56","36.9","17","1021"
"213","132","288","綾野剛","アヤノゴウ","43","36.7","248","782"
"213","","231","IKKO","イッコー","63","36.7","42","782"
"213","","347","ウエンツ瑛士","ウエンツエイジ（ワット）","40","36.7","130","933"
"213","309","124","大森元貴（Mrs.GREEN APPLE）","オオモリモトキ(ミセスグリーンアップル)","29","36.7","404","572"
"213","270","341","塚地武雅（ドランクドラゴン）","ツカジムガ（ドランクドラゴン）","54","36.7","232","572"
"213","315","137","南原清隆（ウッチャンナンチャン）","ナンバラキヨタカ（ウッチャンナンチャン）","60","36.7","32","803"
"219","424","244","木村昴","キムラスバル","35","36.4","373","217"
"219","82","176","佐々木蔵之介","ササキクラノスケ","57","36.4","325","670"
"219","288","347","佐藤二朗","サトウジロウ","56","36.4","325","670"
"219","270","164","じろう（シソンヌ）","ジロウ（シソンヌ）","47","36.4","600","286"
"219","107","221","村上信五（SUPER EIGHT(関ジャニ∞)）","ムラカミシンゴ（スーパーエイト(カンジャニエイト)）","43","36.4","248","892"
"224","","164","上川隆也","カミカワタカヤ","60","36.2","310","262"
"224","214","271","桐谷健太","キリタニケンタ","45","36.2","232","572"
"224","73","142","佐藤栞里","サトウシオリ","35","36.2","325","394"
"224","103","216","長谷川博己","ハセガワヒロキ","48","36.2","373","432"
"224","","254","宮﨑あおい","ミヤザキアオイ","39","36.2","96","964"
"224","367","109","横山裕（SUPER EIGHT(関ジャニ∞))","ヨコヤマユウ（スーパーエイト(カンジャニエイト)）","44","36.2","209","529"
"230","394","302","木村文乃","キムラフミノ","38","36","310","389"
"230","288","","キンタロー。","キンタロー","44","36","96","1027"
"230","46","109","草彅剛","クサナギツヨシ（スマップ）","51","36","3","1047"
"230","214","320","児嶋一哉（アンジャッシュ）","コジマカズヤ（アンジャッシュ）","53","36","181","523"
"230","","302","小日向文世","コヒナタフミヨ","71","36","373","552"
"230","281","183","佐藤勝利（timelesz）","サトウショウリ（タイムレス(セクシーゾーン)）","29","36","441","615"
"230","35","221","真田広之","サナダヒロユキ","65","36","310","465"
"230","444","359","タカ（タカアンドトシ）","タカ（タカアンドトシ）","49","36","209","879"
"230","281","277","トシ（タカアンドトシ）","トシ（タカアンドトシ）","49","36","96","808"
"230","","302","生瀬勝久","ナマセカツヒサ","65","36","325","513"
"240","","201","オダギリジョー","オダギリジョー","49","35.8","310","821"
"240","103","288","かまいたち","カマイタチ","","35.8","310","902"
"240","","193","篠原涼子","シノハラリョウコ","52","35.8","42","919"
"240","","424","ダルビッシュ有","ダルビッシュユウ","39","35.8","209","835"
"240","406","288","増田貴久（NEWS）","マスダタカヒサ（ニュース）","39","35.8","386","803"
"245","321","288","赤楚衛二","アカソエイジ","31","35.6","545","275"
"245","270","155","くりぃむしちゅー","クリィムシチュー","","35.6","181","958"
"245","315","302","佐久間大介（Snow Man）","サクマダイスケ（スノーマン）","33","35.6","527","726"
"245","","193","佐藤浩市","サトウコウイチ","64","35.6","265","485"
"245","221","236","シソンヌ","シソンヌ","","35.6","527","529"
"245","367","142","ナインティナイン","ナインティナイン","","35.6","17","733"
"245","163","164","間宮祥太朗","マミヤショウタロウ","32","35.6","470","333"
"245","329","240","矢作兼（おぎやはぎ）","ヤハギケン（オギヤハギ）","54","35.6","115","853"
"245","347","320","吉村崇（平成ノブシコブシ）","ヨシムラタカシ（ヘイセイノブシコブシ）","45","35.6","96","808"
"254","281","312","大橋和也（なにわ男子）","オオハシカズヤ(ナニワダンシ)","28","35.3","532","350"
"254","","221","坂口憲二","サカグチケンジ","50","35.3","248","717"
"254","254","244","澤部佑（ハライチ）","サワベユウ（ハライチ）","39","35.3","150","844"
"254","297","302","白石麻衣","シライシマイ（ノギザカフォーティーシックス）","33","35.3","310","751"
"254","433","347","高橋茂雄（サバンナ）","タカハシシゲオ（サバンナ）","49","35.3","56","758"
"254","347","288","ロッチ","ロッチ","","35.3","248","394"
"260","264","277","春日俊彰（オードリー）","カスガトシアキ（オードリー）","46","35.1","209","937"
"260","406","201","爆笑問題","バクショウモンダイ","","35.1","6","990"
"260","","150","ポルノグラフィティ","ポルノグラフィティ","","35.1","310","465"
"260","","330","八嶋智人","ヤシマノリト","55","35.1","265","873"
"260","","244","柳葉敏郎","ヤナギバトシロウ","64","35.1","130","835"
"260","","467","渡辺謙","ワタナベケン","66","35.1","248","816"
"266","113","178","上野樹里","ウエノジュリ","39","34.9","209","698"
"266","228","338","ジェシー（SixTONES)","ジェシー（ストーンズ)","29","34.9","470","648"
"266","713","570","宮近海斗（Travis Japan）","ミヤチカカイト（トラビスジャパン）","28","34.9","691","167"
"269","540","254","新田真剣佑","アラタマッケンユウ（マッケンユウ）","29","34.7","433","652"
"269","204","288","中川大志","ナカガワタイシ","27","34.7","417","507"
"269","97","236","吉田鋼太郎","ヨシダコウタロウ","66","34.7","359","503"
"272","","320","佐々木希","ササキノゾミ","37","34.4","78","1024"
"272","118","76","浜辺美波","ハマベミナミ","25","34.4","359","546"
"272","486","271","深澤辰哉（Snow Man）","フカザワタツヤ（スノーマン）","33","34.4","483","706"
"272","","320","桝太一","マスタイチ","44","34.4","373","341"
"272","329","455","松田龍平","マツダリュウヘイ","42","34.4","396","706"
"272","","277","松任谷由実","マツトウヤユミ","71","34.4","209","1009"
"272","97","193","やす子","ヤスコ","27","34.4","96","1092"
"272","297","374","山里亮太（南海キャンディーズ）","ヤマサトリョウタ（ナンカイキャンディーズ）","48","34.4","181","930"
"272","281","277","YOASOBI","ヨアソビ","","34.4","457","670"
"281","254","164","あいみょん","アイミョン","30","34.2","373","646"
"281","","183","江口洋介","エグチヨウスケ","57","34.2","232","919"
"281","123","231","大竹一樹（さまぁ～ず）","オオタケカズキ（サマァ～ズ）","57","34.2","169","919"
"281","103","244","杉咲花","スギサキハナ","28","34.2","417","670"
"281","367","236","成田凌","ナリタリョウ","32","34.2","441","517"
"281","329","341","濱田岳","ハマダガク","37","34.2","359","503"
"281","239","330","三村マサカズ（さまぁ～ず）","ミムラマサカズ（サマァーズ）","58","34.2","181","896"
"288","367","244","浅野忠信","アサノタダノブ","51","34","248","552"
"288","","467","今田耕司","イマダコウジ","59","34","96","1009"
"288","254","312","田中樹（SixTONES)","タナカジュリ（ストーンズ）","30","34","457","588"
"288","321","231","ネプチューン","ネプチューン","","34","150","911"
"288","555","530","長谷川忍（シソンヌ）","ハセガワシノブ（シソンヌ）","47","34","506","598"
"288","555","244","藤井聡太","フジイソウタ","23","34","181","785"
"288","347","392","松島聡（timelesz）","マツシマソウ（タイムレス(セクシーゾーン)）","27","34","585","326"
"295","","216","aiko","アイコ","50","33.8","265","1027"
"295","270","261","おぎやはぎ","オギヤハギ","","33.8","130","1002"
"295","360","401","上白石萌歌","カミシライシモカ","25","33.8","359","585"
"295","","474","武井咲","タケイエミ","31","33.8","283","914"
"295","156","288","東京03","トウキョウゼロサン","","33.8","545","572"
"295","433","412","東野幸治","ヒガシノコウジ","58","33.8","42","1072"
"295","","418","古田新太","フルタアラタ","59","33.8","325","670"
"295","","288","ミッツ・マングローブ","ミッツマングローブ","50","33.8","42","947"
"295","","240","森高千里","モリタカチサト","56","33.8","78","770"
"295","500","330","安田章大（SUPER EIGHT(関ジャニ∞)）","ヤスダショウタ（スーパーエイト(カンジャニエイト)）","41","33.8","373","389"
"305","239","210","大倉忠義（SUPER EIGHT(関ジャニ∞)）","オオクラタダヨシ（スーパーエイト(カンジャニエイト)）","40","33.6","433","853"
"305","","271","織田裕二","オダユウジ","57","33.6","150","706"
"305","467","330","川栄李奈","カワエイリナ（エーケービーフォーティーエイト）","30","33.6","232","429"
"305","168","341","柴田英嗣（アンタッチャブル）","シバタヒデツグ（アンタッチャブル）","50","33.6","209","960"
"305","","467","鈴木保奈美","スズキホナミ","59","33.6","310","821"
"310","321","221","磯村勇斗","イソムラハヤト","33","33.3","555","78"
"310","","254","内野聖陽","ウチノセイヨウ","57","33.3","450","403"
"310","297","433","Kis-My-Ft2","キスマイフットツー","","33.3","457","368"
"310","","474","坂井真紀","サカイマキ","55","33.3","404","455"
"310","384","347","滝藤賢一","タキトウケンイチ","49","33.3","495","399"
"310","228","330","竹内涼真","タケウチリョウマ","32","33.3","209","1075"
"310","384","401","奈緒","ナオ","30","33.3","532","307"
"310","224","401","福原遥","フクハラハルカ","27","33.3","417","588"
"310","","374","渡部篤郎","ワタベアツロウ","57","33.3","296","660"
"319","","502","大森南朋","オオモリナオ","53","33.1","495","350"
"319","329","216","窪田正孝","クボタマサタカ","37","33.1","396","445"
"319","","231","倉科カナ","クラシナカナ","37","33.1","417","459"
"319","249","271","城島茂","ジョウシマシゲル（トキオ）","55","33.1","181","930"
"319","516","330","田中裕二（爆笑問題）","タナカユウジ（バクショウモンダイ）","60","33.1","56","1043"
"319","444","288","丸山隆平（SUPER EIGHT(関ジャニ∞)）","マルヤマリュウヘイ（スーパーエイト(カンジャニエイト)）","42","33.1","296","706"
"325","","193","サンシャイン池崎","サンシャインイケザキ","44","32.9","115","1062"
"325","480","392","中島裕翔","ナカジマユウト（ヘイセイジャンプ）","32","32.9","506","362"
"325","297","277","中村アン","ナカムラアン","38","32.9","337","652"
"325","444","455","名倉潤（ネプチューン）","ナグラジュン（ネプチューン）","57","32.9","42","888"
"325","151","341","ヒコロヒー","ヒコロヒー","36","32.9","373","470"
"325","297","261","ブラックマヨネーズ","ブラックマヨネーズ","","32.9","130","835"
"325","500","244","宮野真守","ミヤノマモル","42","32.9","495","494"
"325","","320","薬師丸ひろ子","ヤクシマルヒロコ","61","32.9","232","774"
"333","412","368","池田美優（みちょぱ）","イケダミユウ（ミチョパ）","27","32.7","169","1043"
"333","","210","小泉孝太郎","コイズミコウタロウ","47","32.7","209","960"
"333","","338","椎名桔平","シイナキッペイ","61","32.7","296","619"
"333","","221","志田未来","シダミライ","32","32.7","347","660"
"333","433","424","SEKAI NO OWARI","セカイノオワリ","","32.7","441","660"
"333","224","382","津田健次郎","ツダケンジロウ","54","32.7","609","109"
"333","315","418","Hey! Say! JUMP","ヘイセイジャンプ","","32.7","563","170"
"333","394","355","ぼる塾","ボルジュク","","32.7","441","911"
"333","341","412","宮川大輔","ミヤガワダイスケ","53","32.7","232","736"
"333","","448","リリー・フランキー","リリーフランキー","62","32.7","283","733"
"343","","277","井浦新","イウラアラタ（アラタ）","51","32.4","495","399"
"343","","359","大島優子","オオシマユウコ（エーケービーフォーティーエイト）","37","32.4","130","1002"
"343","582","288","岡部大（ハナコ）","オカベダイ（ハナコ）","36","32.4","386","517"
"343","424","455","小杉竜一（ブラックマヨネーズ）","コスギリュウイチ（ブラックマヨネーズ）","52","32.4","310","867"
"343","528","221","佐野勇斗（M!LK）","サノハヤト（ミルク）","27","32.4","585","267"
"343","412","164","滝沢カレン","タキザワカレン","33","32.4","265","982"
"343","500","221","Travis Japan","トラビスジャパン","","32.4","614","257"
"343","347","240","永山瑛太","ナガヤマエイタ","42","32.4","457","267"
"343","214","254","羽鳥慎一","ハトリシンイチ","54","32.4","150","937"
"343","394","401","藤ヶ谷太輔（Kis-My-Ft2）","フジガヤタイスケ（キスマイフットツー）","38","32.4","404","879"
"343","412","240","フットボールアワー","フットボールアワー","","32.4","209","937"
"343","239","201","星野源","ホシノゲン","44","32.4","169","1127"
"343","188","124","松村北斗（SixTONES)","マツムラホクト（ストーンズ)","30","32.4","614","180"
"343","249","359","三浦翔平","ミウラショウヘイ","37","32.4","489","627"
"357","367","347","岡村隆史（ナインティナイン）","オカムラタカシ（ナインティナイン）","55","32.2","150","1120"
"357","270","355","上白石萌音","カミシライシモネ","27","32.2","325","879"
"357","516","382","こっちのけんと","コッチノケント","29","32.2","404","914"
"357","555","401","timelesz","タイムレス（セクシーゾーン）","","32.2","642","475"
