"順位","前回","前々回","タレント名","タレント名(全角カナ)","年齢","スコア","認知度","誘引率"
"706","777","737","田村真子","タムラマコ","29","13","717","279"
"706","596","914","辻岡義堂","ツジアカギドウ","39","13","717","279"
"706","1039","1099","中島颯太（FANTASTICS from EXILE TRIBE）","ナカジマソウタ（ファンタスティックスフロムエグザイルトライブ）","26","13","717","279"
"706","","696","野々村友紀子","ノノムラユキコ","51","13","632","688"
"706","777","649","羊文学","ヒツジブンガク","","13","984","139"
"706","1039","1026","兵頭功海","ヒョウドウカツミ","27","13","927","1"
"706","","377","平野美宇","ヒラノミウ","25","13","632","1243"
"706","629","611","弘中綾香","ヒロナカアヤカ","34","13","717","279"
"706","1241","1125","星乃夢奈（ゆな）","ホシノユナ(ユナ)","21","13","984","139"
"706","","882","宮﨑あおい","ミヤザキアオイ","39","13","515","1241"
"706","1116","828","宮近海斗（Travis Japan）","ミヤチカカイト（トラビスジャパン）","28","13","761","581"
"706","","","M!LK","ミルク","","13","761","92"
"706","579","664","ヤーレンズ","ヤーレンズ","","13","864","111"
"733","653","780","飯沼愛","イイヌマアイ","22","12.7","864","343"
"733","","418","井上咲楽","イノウエサクラ","26","12.7","632","915"
"733","424","348","imase","イマセ","25","12.7","592","1018"
"733","953","949","岩田絵里奈","イワタエリナ","30","12.7","927","122"
"733","977","949","有働由美子","ウドウユミコ","56","12.7","632","452"
"733","777","1125","SKE48","エスケーイーフォーティーエイト","","12.7","761","812"
"733","836","630","エルフ","エルフ","","12.7","592","647"
"733","","595","岡田紗佳","オカダサヤカ","31","12.7","864","343"
"733","653","395","銀シャリ","ギンシャリ","","12.7","675","1106"
"733","722","857","Kep1er","ケプラー","","12.7","927","122"
"733","","882","高良健吾","コウラケンゴ","38","12.7","814","620"
"733","","363","コカドケンタロウ(ロッチ)","コカドケンタロウ（ロッチ）","47","12.7","675","732"
"733","1266","1026","THE RAMPAGE from EXILE TRIBE","ザランページフロムエグザイルトライブ","","12.7","984","417"
"733","","882","駿河太郎","スルガタロウ","47","12.7","927","122"
"733","","664","太川陽介","タガワヨウスケ","66","12.7","761","300"
"733","836","949","田村保乃（櫻坂46)","タムラホノ（サクラザカフォーティシックス)","27","12.7","1046","155"
"733","806","882","中島裕翔","ナカジマユウト（ヘイセイジャンプ）","32","12.7","592","1216"
"733","320","525","Number_i","ナンバーアイ","","12.7","515","1186"
"733","579","595","畠中悠（オズワルド）","ハタナカユウ（オズワルド）","37","12.7","814","100"
"733","","548","藤井フミヤ","フジイフミヤ","63","12.7","556","1252"
"733","","737","船越英一郎","フナコシエイイチロウ","65","12.7","717","998"
"733","357","525","堀田真由","ホッタマユ","27","12.7","592","1018"
"733","516","577","ミナ（TWICE/MISAMO)","ミナ（トゥワイス/ミサモ)","28","12.7","814","620"
"733","","443","三宅健","ミヤケケン（ブイシックス）","46","12.7","438","1249"
"733","","737","森高千里","モリタカチサト","56","12.7","717","515"
"733","","493","柳葉敏郎","ヤナギバトシロウ","64","12.7","675","259"
"733","611","696","吉川愛","ヨシカワアイ","26","12.7","814","100"
"733","1185","914","与田祐希","ヨダユウキ（ノギザカフォーティーシックス）","25","12.7","864","343"
"733","485","358","Little Glee Monster","リトルグリーモンスター","","12.7","675","259"
"762","311","273","新田真剣佑","アラタマッケンユウ（マッケンユウ）","29","12.3","515","789"
"762","","949","IMALU","イマル","36","12.3","592","875"
"762","1066","988","NMB48","エヌエムビーフォーティーエイト","","12.3","1046","1"
"762","1039","683","大倉忠義（SUPER EIGHT(関ジャニ∞)）","オオクラタダヨシ（スーパーエイト(カンジャニエイト)）","40","12.3","717","778"
"762","","882","岡山天音","オカヤマアマネ","31","12.3","761","92"
"762","","988","ØMI（登坂広臣（三代目 J SOUL BROTHERS））","オミ(トサカヒロオミ(サンダイメジェイソウルブラザーズ）)","38","12.3","675","962"
"762","","988","筧美和子","カケイミワコ","31","12.3","927","1"
"762","","780","上地雄輔","カミジユウスケ","46","12.3","592","1153"
"762","1266","988","菊地姫奈","キクチヒナ","21","12.3","927","382"
"762","629","761","桐山照史（WEST.）","キリヤマアキト（ウエスト（ジャニーズウエスト））","36","12.3","556","631"
"762","915","882","河野純喜（JO1）","コウノジュンキ(ジェイオーワン)","27","12.3","814","881"
"762","1167","780","齊藤なぎさ","サイトウナギサ（イコールラブ）","22","12.3","927","382"
"762","","857","佐久間由衣","サクマユイ","30","12.3","864","647"
"762","1167","949","白濱亜嵐（GENERATIONS from EXILE TRIBE）","シラハマアラン（ジェネレーションズフロムエグザイルトライブ）","32","12.3","717","778"
"762","","949","JUJU","ジュジュ","49","12.3","481","1257"
"762","777","761","SKY-HI（日高光啓）","スカイハイ(ヒダカミツヒロ)","38","12.3","592","875"
"762","915","828","SEVENTEEN","セブンティーン","","12.3","761","92"
"762","672","418","田中樹（SixTONES)","タナカジュリ（ストーンズ）","30","12.3","438","1206"
"762","653","696","玉井詩織（ももいろクローバーＺ）","タマイシオリ（モモイロクローバーゼット）","30","12.3","717","279"
"762","836","1066","田牧そら","タマキソラ","19","12.3","927","382"
"762","","803","塚田僚一（A.B.C-Z）","ツカダリョウイチ（エー.ビー.シー-ジィー）","38","12.3","632","688"
"762","806","1214","恒松祐里","ツネマツユリ","27","12.3","814","881"
"762","953","988","TOMORROW X TOGETHER","トゥモローバイトゥギャザー","","12.3","984","139"
"762","877","949","富田望生","トミタミウ","25","12.3","864","111"
"762","672","577","堂本光一（DOMOTO（KinKi Kids））","ドウモトコウイチ（ドウモト（キンキキッズ））","46","12.3","438","1018"
"762","","683","中山秀征","ナカヤマヒデユキ","58","12.3","325","1133"
"762","","493","生瀬勝久","ナマセカツヒサ","65","12.3","515","789"
"762","696","","希空","ノア","18","12.3","814","327"
"762","320","525","早見沙織","ハヤミサオリ","34","12.3","675","962"
"762","1004","828","福本莉子","フクモトリコ","25","12.3","814","881"
"762","","1026","毎熊克哉","マイグマカツヤ","38","12.3","927","382"
"762","977","914","蒔田彩珠","マキタアジュ","23","12.3","814","327"
"762","","761","三浦貴大","ミウラタカヒロ","40","12.3","927","382"
"762","","482","ミッツ・マングローブ","ミッツマングローブ","50","12.3","279","1276"
"762","1142","988","森崎ウィン","モリサキウイン","35","12.3","761","581"
"762","953","828","八木勇征（FANTASTICS from EXILE TRIBE）","ヤギユウセイ（ファンタスティックスフロムエグザイルトライブ）","28","12.3","814","881"
"762","534","377","柳楽優弥","ヤギラユウヤ","35","12.3","556","1000"
"762","722","737","安田章大（SUPER EIGHT(関ジャニ∞)）","ヤスダショウタ（スーパーエイト(カンジャニエイト)）","41","12.3","481","1171"
"762","877","1188","山崎怜奈","ヤマザキレナ（ノギザカフォーティーシックス）","28","12.3","864","647"
"801","1066","1099","安斉星来","アンザイセイラ","21","12","927","122"
"801","","914","井浦新","イウラアラタ（アラタ）","51","12","761","300"
"801","","828","’＝LOVE","イコールラブ","","12","814","100"
"801","","1066","石井杏奈","イシイアンナ","27","12","864","343"
"801","749","715","板垣李光人","イタガキリヒト","23","12","761","812"
"801","1116","1236","一ノ瀬颯","イチノセハヤテ","28","12","814","1075"
"801","","803","伊藤淳史","イトウアツシ","42","12","761","812"
"801","722","715","内田雄馬","ウチダユウマ","33","12","864","343"
"801","836","737","aespa","エスパ","","12","927","122"
"801","1185","1236","小川彩佳","オガワアヤカ","40","12","1120","1"
"801","1066","1257","尾崎匠海(INI)","オザキタクミ（アイエヌアイ）","26","12","984","417"
"801","","857","皆藤愛子","カイトウアイコ","41","12","1046","155"
"801","","595","片桐仁","カタギリジン","51","12","717","515"
"801","","715","上川隆也","カミカワタカヤ","60","12","675","732"
"801","836","1159","茅島みずき","カヤシマミズキ","21","12","1120","1"
"801","","949","軽部真一","カルベシンイチ","63","12","592","1216"
"801","","525","貴島明日香","キジマアスカ","29","12","761","1"
"801","836","1236","木村慧人（FANTASTICS from EXILE TRIBE）","キムラケイト（ファンタスティックスフロムエグザイルトライブ）","26","12","1046","155"
"801","516","1125","Koki,","コウキ","22","12","592","647"
"801","915","1188","齋藤潤","サイトウジュン","18","12","927","122"
"801","","737","志田未来","シダミライ","32","12","592","1018"
"801","836","949","趣里","シュリ","35","12","761","1176"
"801","1066","562","杉野遥亮","スギノヨウスケ","30","12","717","515"
"801","","696","杉村太蔵","スギムラタイゾウ","46","12","515","967"
"801","722","696","鈴木伸之","スズキノブユキ","33","12","438","1249"
"801","672","1026","髙石あかり","タカイシアカリ","22","12","864","343"
"801","","803","田中哲司","タナカテツシ","59","12","927","122"
"801","","803","種﨑敦美","タネザキアツミ","","12","1120","1"
"801","","914","玉山鉄二","タマヤマテツジ","45","12","984","1"
"801","611","443","チャンス大城","チャンスオオシロ","50","12","814","620"
"801","473","715","中野周平（蛙亭）","ナカノシュウヘイ（カエルテイ）","35","12","927","122"
"801","","949","羽田美智子","ハダミチコ","57","12","1046","155"
"801","749","683","林遣都","ハヤシケント","34","12","675","1106"
"801","1271","1125","平尾帆夏(日向坂46)","ヒラオホノカ（ヒナタザカフォーティーシックス）","22","12","984","1"
"801","1185","780","BOYNEXTDOOR","ボーイズネクストドア","","12","984","1"
"801","877","1026","前田拳太郎","マエダケンタロウ","26","12","984","417"
"801","","525","松山英樹","マツヤマヒデキ","33","12","761","300"
"801","","803","三浦透子","ミウラトウコ","29","12","927","700"
"801","1039","803","溝端淳平","ミゾバタジュンペイ","36","12","864","343"
"801","1142","882","宮沢氷魚","ミヤザワヒオ","31","12","864","931"
"801","","882","miwa","ミワ","35","12","761","300"
"801","836","780","森川葵","モリカワアオイ","30","12","864","343"
"801","1004","761","莉子","リコ","22","12","984","417"
"801","977","882","LIL LEAGUE from EXILE TRIBE","リルリーグフロムエグザイルトライブ","","12","1046","155"
"845","","1026","赤江珠緒","アカエタマオ","50","11.7","984","139"
"845","","664","赤星憲広","アカホシノリヒロ","49","11.7","761","581"
"845","953","914","一ノ瀬ワタル","イチノセワタル","40","11.7","632","1072"
"845","1066","","ACEes","エイシーズ","","11.7","864","111"
"845","","737","Aマッソ","エイマッソ","","11.7","814","327"
"845","1225","1159","大園玲（櫻坂46）","オオゾノレイ（サクラザカフォーティーシックス）","25","11.7","1046","470"
"845","915","949","岡崎紗絵","オカザキサエ","30","11.7","1046","1"
"845","","828","オダウエダ","オダウエダ","","11.7","814","327"
"845","485","595","加藤シゲアキ（NEWS）","カトウシゲアキ（ニュース）","38","11.7","632","1072"
"845","","1159","川村壱馬（THE RAMPAGE from EXILE TRIBE）","カワムラカズマ(ザランページフロムエグザイルトライブ)","28","11.7","864","111"
"845","","914","草川拓弥（超特急）","クサカワタクヤ（チョウトッキュウ）","31","11.7","864","647"
"845","749","493","草間リチャード敬太（Aぇ! group）","クサマリチャードケイタ(エエ！グループ)","29","11.7","927","382"
"845","1004","1188","K(&TEAM)","ケイ（エンティーム）","28","11.7","761","581"
"845","1066","1159","佐久間みなみ","サクマミナミ","28","11.7","927","382"
"845","1185","1188","志田彩良","シダサラ","26","11.7","814","327"
"845","","828","新川優愛","シンカワユア","31","11.7","814","327"
"845","534","395","神宮寺勇太（Number_i）","ジングウジユウタ（ナンバーアイ）","28","11.7","675","1204"
"845","","","友田オレ","トモダオレ","24","11.7","717","778"
"845","696","828","新浜レオン","ニイハマレオン","29","11.7","864","647"
"845","","577","丹生明里","ニブアカリ（ヒナタザカフォーティーシックス）","24","11.7","675","498"
"845","","780","ハマ・オカモト（OKAMOTO's）","ハマオカモト（オカモトズ）","34","11.7","717","778"
"845","","664","濱田龍臣","ハマダタツオミ","25","11.7","927","382"
"845","1066","914","樋口幸平","ヒグチコウヘイ","24","11.7","984","139"
"845","1004","857","日比麻音子","ヒビマオコ","32","11.7","927","382"
"845","","737","平岡祐太","ヒラオカユウタ","41","11.7","927","382"
"845","1225","1099","本田響矢","ホンダキョウヤ","26","11.7","814","1202"
"845","332","514","眞栄田郷敦","マエダゴウドン","25","11.7","556","1000"
"845","629","664","松島聡（timelesz）","マツシマソウ（タイムレス(セクシーゾーン)）","27","11.7","761","1018"
"845","629","828","松本穂香","マツモトホノカ","28","11.7","984","139"
"845","","737","薬師丸ひろ子","ヤクシマルヒロコ","61","11.7","761","581"
"845","915","1026","矢吹奈子","ヤブキナコ（エイチケーティーフォーティーエイト・アイズワン）","24","11.7","864","111"
"845","","988","山崎まさよし","ヤマザキマサヨシ","53","11.7","592","1260"
"845","579","649","山下健二郎（三代目 J SOUL BROTHERS）","ヤマシタケンジロウ（サンダイメジェイソウルブラザーズ）","40","11.7","717","778"
"845","239","377","渡邊雄太","ワタナベユウタ","31","11.7","814","327"
"879","1185","857","五百城茉央（乃木坂46）","イオキマオ（ノギザカフォーティーシックス）","20","11.3","864","931"
"879","1004","737","猪狩蒼弥（KEY TO LIT）","イガリソウヤ（キテレツ（ハイハイジェッツ））","23","11.3","1046","155"
"879","1116","1026","市川実日子","イチカワミカコ","47","11.3","814","1075"
"879","749","803","市來玲奈","イチキレナ","29","11.3","927","122"
"879","977","","IS:SUE","イッシュ","","11.3","864","343"
"879","1142","1026","井上清華","イノウエセイカ","30","11.3","1046","155"
"879","","418","井ノ原快彦","イノハラヨシヒコ（ブイシックス）","49","11.3","303","1106"
"879","1142","1159","柄本時生","エモトトキオ","36","11.3","761","1176"
"879","","1214","香音","カノン","24","11.3","927","122"
"879","","988","香里奈","カリナ","41","11.3","864","343"
"879","534","562","CUTIE STREET","キューティーストリート","","11.3","1046","812"
"879","672","949","上坂樹里","コウサカジュリ","20","11.3","717","515"
"879","1225","1099","Cocomi","ココミ","24","11.3","864","931"
"879","1116","1125","近藤華","コンドウハナ","18","11.3","927","700"
"879","","803","斉藤和義","サイトウカズヨシ","59","11.3","675","1106"
"879","877","1159","作間龍斗（ACEes）","サクマリュウト（エイシーズ（ハイハイジェッツ））","23","11.3","1046","155"
"879","","696","佐藤浩市","サトウコウイチ","64","11.3","814","1075"
"879","836","1125","佐藤大樹（FANTASTICS from EXILE TRIBE）","サトウタイキ（ファンタスティックスフロムエグザイルトライブ）","30","11.3","864","343"
"879","877","1214","佐野玲於（GENERATIONS from EXILE TRIBE）","サノレオ（ジェネレーションズフロムエグザイルトライブ）","29","11.3","984","1"
"879","473","482","沢城みゆき","サワシロミユキ","40","11.3","761","300"
"879","","1125","鈴木保奈美","スズキホナミ","59","11.3","864","931"
"879","953","493","高野正成（きしたかの）","タカノマサノリ（キシタカノ）","36","11.3","864","343"
"879","485","577","武田真一","タケタシンイチ","58","11.3","632","915"
"879","","1278","武田梨奈","タケダリナ","34","11.3","814","1075"
"879","777","882","武田玲奈","タケダレナ","28","11.3","864","931"
"879","","761","田中瞳","タナカヒトミ","29","11.3","814","100"
"879","357","260","Da-iCE","ダイス","","11.3","814","620"
"879","1039","1159","堤礼実","ツツミレイミ","32","11.3","1046","155"
"879","1116","1214","戸塚純貴","トヅカジュンキ","33","11.3","1046","155"
"879","473","696","トラウデン直美","トラウデンナオミ","26","11.3","761","300"
"879","1087","828","中間淳太（WEST.）","ナカマジュンタ（ウエスト（ジャニーズウエスト））","38","11.3","761","1176"
"879","","988","中村隼人","ナカムラハヤト","31","11.3","984","417"
"879","777","664","永山瑛太","ナガヤマエイタ","42","11.3","675","732"
"879","205","332","福田麻貴（3時のヒロイン）","フクダマキ（サンジノヒロイン）","37","11.3","632","452"
"879","806","803","藤吉夏鈴(櫻坂46)","フジヨシカリン(サクラザカフォーティーシックス) ","24","11.3","1120","515"
"879","","696","本郷奏多","ホンゴウカナタ","35","11.3","761","812"
"879","836","1159","牧野真莉愛(モーニング娘。’25)","マキノマリア（モーニングムスメ）","24","11.3","1120","1"
"879","777","630","宮田俊哉（Kis-My-Ft2）","ミヤタトシヤ（キスマイフットツー）","37","11.3","592","1018"
"879","","1099","美山加恋","ミヤマカレン","28","11.3","1046","155"
"879","1207","1214","杢代和人（原因は自分にある。）","モクダイカズト(ゲンインハジブンニアル。)","21","11.3","1046","155"
"919","1276","1159","青島心","アオシマココロ","26","11","1178","1"
"919","722","761","池松壮亮","イケマツソウスケ","35","11","864","647"
"919","777","577","市川新之助（八代目／堀越勸玄）","イチカワシンノスケ（ホリコシカンゲン）","12","11","761","581"
"919","347","320","市川團十郎(十三代目/市川海老蔵)","イチカワダンジュウロウ(イチカワエビゾウ)","47","11","675","498"
"919","","1066","小栗有以（AKB48）","オグリユイ（エーケービーフォーティーエイト）","23","11","1046","470"
"919","915","988","影山拓也(IMP.)","カゲヤマタクヤ（アイエムピー）","28","11","927","382"
"919","1142","1099","片山友希","カタヤマユキ","28","11","1120","179"
"919","877","1188","岸井ゆきの","キシイユキノ","33","11","984","139"
"919","","1188","工藤美桜","クドウミオ","26","11","984","762"
"919","","715","小池徹平","コイケテッペイ（ワット）","39","11","556","1271"
"919","","1214","紺野彩夏","コンノアヤカ","26","11","864","111"
"919","836","715","佐野晶哉(Aぇ！group)","サノマサヤ（エエ！グループ）","23","11","717","778"
"919","806","1026","白洲迅","シラスジン","33","11","984","139"
"919","","1214","鈴木砂羽","スズキサワ","53","11","761","1018"
"919","977","1236","関水渚","セキミズナギサ","27","11","927","382"
"919","","","谷原七音","タニハラナナト","21","11","1178","1"
"919","","914","檀れい","ダンレイ","54","11","592","1260"
"919","1004","914","富田鈴花(日向坂46)","トミタスズカ（ヒナタザカフォーティーシックス）","24","11","864","647"
"919","1142","882","中嶋優月(櫻坂46)","ナカシマユヅキ（サクラザカフォーティーシックス）","22","11","1120","179"
"919","1167","1066","鳴海唯","ナルミユイ","27","11","927","382"
"919","836","525","花村想太（Da-iCE）","ハナムラソウタ(ダイス)","35","11","761","1244"
"919","1185","1257","濱尾ノリタカ","ハマオノリタカ","26","11","1178","1"
"919","","525","古田新太","フルタアラタ","59","11","761","581"
"919","722","914","僕が見たかった青空","ボクガミタカッタアオゾラ","","11","984","139"
"919","","467","Matt（Matt Rose）","マット（マットローズ）","31","11","438","1278"
"919","953","1026","ME:I","ミーアイ","","11","761","1018"
"919","","611","矢沢永吉","ヤザワエイキチ","76","11","410","1280"
"919","1066","1159","山﨑天(櫻坂46)","ヤマサキテン(サクラザカフォーティーシックス) ","20","11","984","139"
"919","","548","山下達郎","ヤマシタタツロウ","72","11","675","1204"
"948","","1066","青木崇高","アオキムネタカ","45","10.7","1178","207"
"948","357","630","赤楚衛二","アカソエイジ","31","10.7","675","1106"
"948","","914","阿部華也子","アベカヤコ","29","10.7","1046","155"
"948","1039","1066","石井亮次","イシイリョウジ","48","10.7","984","417"
"948","","1125","石黒賢","イシグロケン","59","10.7","1046","155"
"948","","715","石丸幹二","イシマルカンジ","60","10.7","984","417"
"948","","803","大原優乃","オオハラユウノ","26","10.7","1046","155"
"948","915","630","小田凱人","オダトキト","19","10.7","761","812"
"948","534","348","Omoinotake","オモイノタケ","","10.7","864","343"
"948","977","1159","金村美玖（日向坂46）","カネムラミク（ヒナタザカフォーティシックス）","23","10.7","1120","1"
"948","877","1026","近藤千尋","コンドウチヒロ","35","10.7","927","122"
"948","","1214","島崎遥香","シマザキハルカ（エーケービーフォーティーエイト）","31","10.7","927","1160"
"948","","949","私立恵比寿中学","シリツエビスチュウガク","","10.7","864","931"
"948","1225","1125","菅井友香","スガイユウカ（サクラザカフォーティーシックス）","29","10.7","1229","1"
"948","877","1159","菅生新樹","スゴウアラキ","26","10.7","984","1"
"948","395","664","鈴鹿央士","スズカオウジ","25","10.7","556","1252"
"948","","882","鈴木京香","スズキキョウカ","57","10.7","814","1075"
"948","503","","TAKAHIRO（上野隆博）","タカヒロ（ウエノタカヒロ）","44","10.7","761","812"
"948","1142","1257","瀧内公美","タキウチクミ","36","10.7","1120","515"
"948","","1026","田中美久","タナカミク（エイチケーティーフォーティーエイト）","24","10.7","1046","155"
"948","836","949","玉田志織","タマダシオリ","23","10.7","1046","812"
"948","596","828","超ときめき♡宣伝部","チョウトキメキセンデンブ","","10.7","984","1018"
"948","","","ツートライブ","ツートライブ","","10.7","1046","155"
"948","","577","寺島しのぶ","テラジマシノブ","52","10.7","927","700"
"948","877","","TOMOO","トモオ","30","10.7","1120","1"
"948","","1269","豊田裕大","トヨダユウダイ","26","10.7","984","417"
"948","","715","納言","ナゴン","","10.7","864","343"
"948","","715","橋本良亮（A.B.C-Z）","ハシモトリョウスケ（エー.ビー.シー-ジィー）","32","10.7","927","122"
"948","1185","1026","林佑香","ハヤシユカ","23","10.7","984","417"
"948","","683","原田龍二","ハラダリュウジ","55","10.7","632","1266"
"948","1241","1026","ハ・ヨンス","ハ・ヨンス","35","10.7","1229","1"
"948","","1066","馬場典子","ババノリコ","51","10.7","864","931"
"948","1066","828","福地桃子","フクチモモコ","28","10.7","814","1075"
"948","1167","1026","藤岡真威人","フジオカマイト","21","10.7","984","417"
"948","1116","988","細田佳央太","ホソダカナタ","23","10.7","984","1"
"948","","780","松田里奈（櫻坂46)","マツダリナ（サクラザカフォーティシックス)","26","10.7","864","931"
"948","1066","1099","松本怜生","マツモトレオ","25","10.7","1178","207"
"948","","803","村上虹郎","ムラカミニジロウ","28","10.7","761","300"
"948","806","1026","八木莉可子","ヤギリカコ","24","10.7","984","1018"
"948","","1280","栁俊太郎","ヤナギシュンタロウ","34","10.7","1046","812"
"948","672","914","薮宏太（Hey! Say! JUMP）","ヤブコウタ（ヘイセイジャンプ）","35","10.7","984","417"
"948","1039","1026","弓木奈於(乃木坂46)","ユミキナオ（ノギザカフォーティーシックス）","26","10.7","1120","515"
"948","","630","リュウジ","リュウジ","39","10.7","717","515"
"991","1225","1099","青木柚","アオキユズ","24","10.3","1046","470"
"991","","1269","荒川良々","アラカワヨシヨシ","51","10.3","717","1263"
"991","","","嵐莉菜","アラシリナ","21","10.3","1120","179"
"991","877","988","池田瑛紗（乃木坂46）","イケダテレサ（ノギザカフォーティーシックス）","23","10.3","1120","179"
"991","1278","1236","伊礼姫奈","イレイヒメナ","19","10.3","1178","1"
"991","749","949","上垣皓太朗","ウエガキコウタロウ","24","10.3","1046","470"
"991","915","780","WEST.","ウエスト（ジャニーズウエスト）","","10.3","814","881"
"991","611","1066","浦野モモ","ウラノモモ","26","10.3","864","647"
"991","485","611","柄本佑","エモトタスク","38","10.3","864","111"
"991","","1099","岡本夏美","オカモトナツミ","27","10.3","1046","470"
"991","1087","949","小野花梨","オノカリン","27","10.3","927","986"
"991","","1026","カベポスター","カベポスター","","10.3","984","139"
"991","1271","1066","神山智洋（WEST.）","カミヤマトモヒロ（ウエスト（ジャニーズウエスト））","32","10.3","864","1127"
"991","915","737","北香那","キタカナ","28","10.3","1120","179"
"991","915","949","窪塚愛流","クボヅカアイル","22","10.3","984","762"
"991","1207","1159","倉沢杏菜","クラサワアンナ","20","10.3","1120","179"
"991","1039","737","小山慶一郎（NEWS）","コヤマケイイチロウ（ニュース）","41","10.3","761","1018"
"991","","857","五関晃一（A.B.C-Z）","ゴセキコウイチ（エー.ビー.シー-ジィー）","40","10.3","814","1202"
"991","","882","坂井真紀","サカイマキ","55","10.3","814","327"
"991","","914","鞘師里保","サヤシリホ（モーニングムスメ）","27","10.3","1178","1"
"991","977","1066","塩野瑛久","シオノアキヒサ","30","10.3","927","382"
"991","696","1188","七五三掛龍也（Travis Japan）","シメカケリュウヤ（トラビスジャパン）","30","10.3","984","139"
"991","1004","828","白石聖","シライシセイ","27","10.3","814","881"
"991","","1236","須賀健太","スガケンタ","31","10.3","1046","470"
"991","","1159","杉野真実","スギノマミ","35","10.3","1255","1"
"991","1004","","菅田愛貴（超ときめき♡宣伝部）","スダアキ（チョウトキメキセンデンブ）","20","10.3","984","762"
"991","953","1026","Stray Kids","ストレイキッズ","","10.3","1178","1"
"991","1260","1099","田村芽実","タムラメイミ","27","10.3","1046","470"
"991","","1236","中村光宏","ナカムラミツヒロ","41","10.3","1120","179"
"991","1185","1099","永瀬莉子","ナガセリコ","23","10.3","1120","179"
"991","1241","857","野村康太","ノムラコウタ","21","10.3","1046","470"
"991","","1188","葉山奨之","ハヤマショウノ","29","10.3","1178","1"
"991","977","828","馬場ふみか","ババフミカ","30","10.3","1046","470"
"991","","1159","樋口日奈","ヒグチヒナ","27","10.3","1178","1"
"991","629","1066","藤原大祐","フジワラタイユ","22","10.3","927","986"
"991","977","1159","古川雄大","フルカワユウタ","38","10.3","1120","179"
"991","749","1125","松田龍平","マツダリュウヘイ","42","10.3","864","647"
"991","1167","1236","水沢林太郎","ミズサワリンタロウ","22","10.3","1229","231"
"991","1207","1099","宮﨑優","ミヤザキユウ","25","10.3","1046","470"
"991","915","1125","宮司愛海","ミヤジマナミ","34","10.3","1178","598"
"991","","1159","山形純菜","ヤマガタジュンナ","31","10.3","984","762"
"991","749","467","吉住","ヨシズミ","36","10.3","1046","1"
"991","","1066","吉田美月喜","ヨシダミヅキ","22","10.3","864","647"
"991","","988","蓮佛美沙子","レンブツミサコ","34","10.3","864","647"
"991","","882","渡辺瑠海","ワタナベルミ","28","10.3","1178","1"
"991","","882","渡部篤郎","ワタベアツロウ","57","10.3","761","1018"
"991","","1026","和田正人","ワダマサト","46","10.3","984","762"
"1038","","1125","浅香航大","アサカコウダイ","33","10","1120","1"
"1038","","715","石田ひかり","イシダヒカリ","53","10","927","700"
"1038","696","","井上瑞稀（KEY TO LIT）","イノウエミズキ（キテレツ)","25","10","927","1160"
"1038","806","988","井上芳雄","イノウエヨシオ","46","10","984","1018"
"1038","777","","猪俣周杜(timelesz)","イノマタシュウト（タイムレス）","24","10","1046","812"
"1038","413","611","江口のりこ","エグチノリコ","45","10","717","515"
"1038","1087","1188","大倉空人（原因は自分にある。）","オオクラタカト（ゲンインハジブンニアル。）","23","10","984","417"
"1038","915","","大島美優","オオシマミユ","16","10","1120","515"
"1038","","780","大森南朋","オオモリナオ","53","10","927","700"
"1038","977","1066","上村ひなの（日向坂46）","カミムラヒナノ（ヒナタザカフォーティーシックス）","21","10","1178","207"
"1038","1167","1236","川西拓実（JO1）","カワニシタクミ(ジェイオーワン)","26","10","927","700"
"1038","1142","1257","桜井ユキ","サクライユキ","38","10","984","417"
"1038","806","683","さとうほなみ（ほな・いこか）","サトウホナミ（ホナ・イコカ）","36","10","1120","515"
"1038","836","525","サルゴリラ","サルゴリラ","","10","927","1160"
"1038","","828","篠原梨菜","シノハラリナ","29","10","984","417"
"1038","","780","THE ALFEE","ジアルフィー","","10","717","1216"
"1038","1241","1236","髙木雄也（Hey! Say! JUMP）","タカキユウヤ（ヘイセイジャンプ）","35","10","1120","515"
"1038","","1188","竹内由恵","タケウチヨシエ","39","10","984","417"
"1038","1167","857","筒井あやめ（乃木坂46）","ツツイアヤメ（ノギザカフォーティシックス）","21","10","1046","812"
"1038","1116","761","土居志央梨","ドイシオリ","33","10","1046","155"
"1038","","949","中田青渚","ナカタセイナ","25","10","1046","812"
"1038","1087","828","長尾謙杜（なにわ男子）","ナガオケント(ナニワダンシ)","23","10","1046","812"
"1038","1066","949","≒JOY","ニアリーイコールジョイ","","10","761","812"
"1038","629","1257","萩原利久","ハギワラリク","26","10","864","931"
"1038","579","1125","HANA","ハナ","","10","864","931"
"1038","877","857","林芽亜里","ハヤシメアリ","20","10","1120","515"
"1038","1116","1026","原田葵","ハラダアオイ","25","10","927","700"
"1038","","882","ヒロド歩美","ヒロドアユミ","34","10","814","1075"
"1038","","857","BABYMETAL","ベビーメタル","","10","927","700"
"1038","","1099","松井愛莉","マツイアイリ","28","10","1046","155"
"1038","836","828","豆原一成（JO1）","マメハライッセイ(ジェイオーワン)","23","10","864","931"
"1038","","","宮本茉由","ミヤモトマユ","30","10","1120","515"
"1038","1207","1026","森田ひかる(櫻坂46)","モリタヒカル(サクラザカフォーティーシックス) ","24","10","1046","812"
"1038","","914","ユージ","ユージ","38","10","717","1216"
