"順位","前回","前々回","タレント名","タレント名(全角カナ)","年齢","スコア","認知度","誘引率"
"1","1","4","大谷翔平","オオタニショウヘイ","31","39.3","2","1057"
"2","2","1","サンドウィッチマン","サンドウィッチマン","","39.1","11","391"
"3","15","3","伊達みきお（サンドウィッチマン）","ダテミキオ（サンドウィッチマン）","51","37.1","1","859"
"4","","151","ダルビッシュ有","ダルビッシュユウ","39","35.3","11","825"
"5","10","15","ダウンタウン","ダウンタウン","","34.4","11","936"
"6","28","2","富澤たけし（サンドウィッチマン）","トミザワタケシ（サンドウィッチマン）","51","34.2","51","583"
"7","7","17","バナナマン","バナナマン","","33.8","20","796"
"8","27","31","小峠英二（バイきんぐ）","コトウゲエイジ（バイキング）","49","33.6","24","694"
"8","32","14","日村勇紀（バナナマン）","ヒムラユウキ（バナナマン）","53","33.6","37","726"
"8","9","12","マツコ・デラックス","マツコデラックス","53","33.6","11","701"
"11","","85","タモリ","タモリ","80","33.3","8","1044"
"12","28","18","綾瀬はるか","アヤセハルカ","40","33.1","5","1027"
"12","44","8","春日俊彰（オードリー）","カスガトシアキ（オードリー）","46","33.1","18","785"
"14","7","45","新垣結衣","アラガキユイ","37","32.9","98","521"
"14","161","259","今田美桜","イマダミオ","28","32.9","75","726"
"16","110","75","バイきんぐ","バイキング","","32.7","63","701"
"16","40","240","山田孝之","ヤマダタカユキ","42","32.7","42","803"
"18","18","23","有吉弘行","アリヨシヒロイキ","51","32.4","24","634"
"18","32","31","設楽統（バナナマン）","シタラオサム（バナナマン）","52","32.4","63","775"
"18","6","34","藤原竜也","フジワラタツヤ","43","32.4","42","434"
"21","3","6","イチロー","イチロー","52","32.2","8","796"
"22","97","71","石原さとみ","イシハラサトミ","38","32","5","1062"
"23","36","109","米津玄師","ヨネヅケンシ","34","31.8","37","845"
"24","3","9","阿部寛","アベヒロシ","61","31.6","51","694"
"24","151","397","早見沙織","ハヤミサオリ","34","31.6","417","199"
"24","130","145","Mr.Children","ミスターチルドレン","","31.6","98","753"
"27","22","18","有田哲平（くりぃむしちゅー）","アリタテッペイ（クリィムシチュー）","54","31.3","63","701"
"27","16","18","大泉洋","オオイズミヨウ","52","31.3","75","791"
"29","40","53","宇多田ヒカル","ウタダヒカル","42","30.9","110","436"
"30","10","34","秋山竜次（ロバート）","アキヤマリュウジ（ロバート）","47","30.4","11","936"
"30","36","29","出川哲朗","デガワテツロウ","61","30.4","10","968"
"30","62","46","広瀬すず","ヒロセスズ","27","30.4","24","1101"
"33","3","42","芦田愛菜","アシダマナ","21","30.2","82","673"
"33","49","9","千鳥","チドリ","","30.2","170","778"
"33","22","60","ノブ（千鳥）","ノブ（チドリ）","45","30.2","110","840"
"33","","97","B’z","ビーズ","","30.2","260","534"
"33","36","34","福山雅治","フクヤママサハル","56","30.2","82","807"
"38","231","190","鈴木亮平","スズキリョウヘイ","42","30","187","658"
"38","117","42","若林正恭（オードリー）","ワカバヤシマサヤス（オードリー）","47","30","31","983"
"40","91","97","大竹一樹（さまぁ～ず）","オオタケカズキ（サマァ～ズ）","57","29.8","98","521"
"40","79","119","堺雅人","サカイマサト","52","29.8","31","1031"
"40","123","133","さまぁ～ず","サマァ～ズ","","29.8","51","1031"
"40","56","230","吉岡里帆","ヨシオカリホ","32","29.8","240","701"
"44","84","49","有村架純","アリムラカスミ","32","29.6","82","612"
"44","123","42","アンタッチャブル","アンタッチャブル","","29.6","37","1127"
"44","","15","狩野英孝","カノエイコウ","43","29.6","42","922"
"44","151","190","玉木宏","タマキヒロシ","45","29.6","98","1048"
"48","10","29","オードリー","オードリー","","29.3","51","816"
"48","69","25","劇団ひとり","ゲキダンヒトリ","48","29.3","82","807"
"48","161","151","笑福亭鶴瓶","ショウフクテイツルベ","73","29.3","51","936"
"48","32","12","タカアンドトシ","タカアンドトシ","","29.3","144","612"
"48","18","9","浜田雅功（ダウンタウン）","ハマダマサトシ（ダウンタウン）","62","29.3","11","1062"
"53","217","297","あいみょん","アイミョン","30","29.1","154","889"
"53","207","336","亀梨和也","カメナシカズヤ（カトゥーン）","39","29.1","24","1213"
"55","369","565","井桁弘恵","イゲタヒロエ","28","28.9","355","489"
"55","195","179","齋藤飛鳥","サイトウアスカ（ノギザカフォーティーシックス）","27","28.9","240","849"
"55","56","23","大悟（千鳥）","ダイゴ（チドリ）","45","28.9","154","694"
"55","195","397","中島みゆき","ナカジマミユキ","73","28.9","240","701"
"55","44","247","橋本環奈","ハシモトカンナ（レブフロムディーブイエル）","26","28.9","20","1153"
"55","75","46","山崎弘也（アンタッチャブル）","ヤマザキヒロナリ（アンタッチャブル）","49","28.9","202","673"
"61","","230","稲葉浩志（B’z）","イナバコウシ（ビーズ）","61","28.7","170","845"
"61","40","49","内村光良（ウッチャンナンチャン）","ウチムラテルヨシ（ウッチャンナンチャン）","61","28.7","51","753"
"61","312","104","東京03","トウキョウゼロサン","","28.7","277","338"
"61","","355","速水もこみち","ハヤミモコミチ","41","28.7","24","1012"
"61","97","119","松重豊","マツシゲユタカ","62","28.7","240","515"
"61","36","40","松本人志（ダウンタウン）","マツモトヒトシ（ダウンタウン）","62","28.7","4","1260"
"61","49","90","三村マサカズ（さまぁ～ず）","ミムラマサカズ（サマァーズ）","58","28.7","63","1048"
"68","217","190","岡田准一","オカダジュンイチ（ブイシックス）","45","28.4","144","871"
"68","","275","志田未来","シダミライ","32","28.4","98","988"
"68","97","38","トシ（タカアンドトシ）","トシ（タカアンドトシ）","49","28.4","126","549"
"68","151","90","錦鯉","ニシキゴイ","","28.4","187","859"
"68","217","230","生見愛瑠（めるる）","ヌクミメル（メルル）","23","28.4","320","589"
"73","49","40","児嶋一哉（アンジャッシュ）","コジマカズヤ（アンジャッシュ）","53","28.2","63","1183"
"73","","97","サザンオールスターズ","サザンオールスターズ","","28.2","126","851"
"73","13","25","原田泰造（ネプチューン）","ハラダタイゾウ（ネプチューン）","55","28.2","63","951"
"73","279","161","広瀬アリス","ヒロセアリス","30","28.2","42","1012"
"77","","319","スピッツ","スピッツ","","28","343","317"
"77","267","179","高橋茂雄（サバンナ）","タカハシシゲオ（サバンナ）","49","28","154","832"
"77","17","7","なかやまきんに君","ナカヤマキンニクン","47","28","37","994"
"77","44","85","二宮和也（嵐）","ニノミヤカズナリ（アラシ）","42","28","51","1105"
"77","97","247","ムロツヨシ","ムロツヨシ","49","28","144","748"
"82","181","119","あの","アノ","","27.8","63","1183"
"82","","230","今田耕司","イマダコウジ","59","27.8","5","1210"
"82","123","281","遠藤憲一","エンドウケンイチ","64","27.8","98","1048"
"82","20","38","くりぃむしちゅー","クリィムシチュー","","27.8","126","851"
"82","49","49","博多華丸・大吉","ハカタハナマルダイキチ","","27.8","187","796"
"82","117","63","博多華丸（博多華丸・大吉）","ハカタハナマル（ハカタハナマルダイキチ）","55","27.8","126","851"
"82","130","85","ブラックマヨネーズ","ブラックマヨネーズ","","27.8","170","1065"
"89","217","71","生田絵梨花","イクタエリカ（ノギザカフォーティーシックス）","28","27.6","417","418"
"89","369","637","堤真一","ツツミシンイチ","61","27.6","126","922"
"89","64","161","仲間由紀恵","ナカマユキエ","46","27.6","42","972"
"89","84","190","長谷川雅紀（錦鯉）","ハセガワマサノリ(ニシキゴイ)","54","27.6","277","489"
"89","130","60","福原遥","フクハラハルカ","27","27.6","389","645"
"89","195","281","松岡昌宏","マツオカマサヒロ（トキオ）","48","27.6","187","859"
"95","49","31","上田晋也（くりぃむしちゅー）","ウエダシンヤ（クリィムシチュー）","55","27.3","63","839"
"95","207","60","上戸彩","ウエトアヤ","40","27.3","110","1101"
"95","130","85","近藤春菜（ハリセンボン）","コンドウハルナ（ハリセンボン）","42","27.3","18","1200"
"95","130","85","白石麻衣","シライシマイ（ノギザカフォーティーシックス）","33","27.3","170","701"
"95","97","57","バカリズム","バカリズム","49","27.3","82","748"
"95","13","25","YOASOBI","ヨアソビ","","27.3","187","658"
"95","335","589","横浜流星","ヨコハマリュウセイ","29","27.3","292","768"
"95","141","119","吉村崇（平成ノブシコブシ）","ヨシムラタカシ（ヘイセイノブシコブシ）","45","27.3","126","726"
"103","123","109","池田エライザ","イケダエライザ","29","27.1","320","367"
"103","84","179","岡村隆史（ナインティナイン）","オカムラタカシ（ナインティナイン）","55","27.1","37","1241"
"103","91","80","川口春奈","カワグチハルナ","30","27.1","154","955"
"103","","425","倉科カナ","クラシナカナ","37","27.1","457","333"
"103","181","565","佐藤二朗","サトウジロウ","56","27.1","260","658"
"103","69","57","チョコレートプラネット","チョコレートプラネット","","27.1","170","906"
"103","141","327","中条あやみ","ナカジョウアヤミ","28","27.1","222","1012"
"103","32","75","名倉潤（ネプチューン）","ナグラジュン（ネプチューン）","57","27.1","82","931"
"103","255","75","南原清隆（ウッチャンナンチャン）","ナンバラキヨタカ（ウッチャンナンチャン）","60","27.1","154","694"
"103","170","297","波瑠","ハル","34","27.1","260","803"
"103","91","53","堀内健（ネプチューン）","ホリウチケン（ネプチューン）","55","27.1","42","1194"
"103","223","247","米倉涼子","ヨネクラリョウコ","50","27.1","82","931"
"115","","119","安住紳一郎","アズミシンイチロウ","52","26.9","170","701"
"115","110","68","天海祐希","アマミユウキ","58","26.9","63","1048"
"115","","119","いきものがかり","イキモノガカリ","","26.9","42","1164"
"115","","270","石川佳純","イシカワカスミ","32","26.9","292","768"
"115","97","63","ウッチャンナンチャン","ウッチャンナンチャン","","26.9","154","763"
"115","69","97","北川景子","キタガワケイコ","39","26.9","110","1001"
"115","62","18","草彅剛","クサナギツヨシ（スマップ）","51","26.9","110","1101"
"115","","133","桑田佳祐（サザンオールスターズ）","クワタケイスケ（サザンオールスターズ）","69","26.9","82","1072"
"115","130","145","堂本剛（DOMOTO（KinKi Kids））","ドウモトツヨシ（ドウモト（キンキキッズ））","46","26.9","202","994"
"115","22","68","長澤まさみ","ナガサワマサミ","38","26.9","126","726"
"115","56","90","博多大吉（博多華丸・大吉）","ハカタダイキチ（ハカタハナマルダイキチ）","54","26.9","187","796"
"115","255","190","松坂桃李","マツザカトオリ","37","26.9","277","549"
"115","110","281","宮川大輔","ミヤガワダイスケ","53","26.9","110","899"
"128","453","544","王林","オウリン（リンゴムスメ）","27","26.7","202","1137"
"128","84","133","おぎやはぎ","オギヤハギ","","26.7","126","1020"
"128","","281","織田裕二","オダユウジ","57","26.7","31","1168"
"128","44","215","小池栄子","コイケエイコ","45","26.7","51","1031"
"128","75","312","小芝風花","コシバフウカ","28","26.7","417","299"
"128","161","190","櫻井翔（嵐）","サクライショウ（アラシ）","43","26.7","82","1105"
"128","69","75","タカ（タカアンドトシ）","タカ（タカアンドトシ）","49","26.7","110","701"
"128","453","589","滝藤賢一","タキトウケンイチ","49","26.7","292","563"
"128","97","259","竹野内豊","タケノウチユタカ","54","26.7","187","726"
"128","91","145","戸田恵梨香","トダエリカ","37","26.7","260","803"
"128","476","247","中村アン","ナカムラアン","38","26.7","406","455"
"139","327","425","朝日奈央","アサヒナオ","31","26.4","240","1031"
"139","255","169","阿部サダヲ","アベサダヲ","55","26.4","126","977"
"139","151","190","長田庄平（チョコレートプラネット）","オサダショウヘイ（チョコレートプラネット）","45","26.4","240","778"
"139","383","739","北村匠海（DISH//）","キタムラタクミ（ディッシュ）","28","26.4","355","553"
"139","195","207","木村昴","キムラスバル","35","26.4","277","816"
"139","123","80","澤部佑（ハライチ）","サワベユウ（ハライチ）","39","26.4","98","944"
"139","544","","鈴木誠也","スズキセイヤ","31","26.4","623","226"
"139","335","544","髙橋ひかる","タカハシヒカル","24","26.4","535","567"
"139","181","97","ナインティナイン","ナインティナイン","","26.4","170","972"
"139","195","133","ハライチ","ハライチ","","26.4","75","1166"
"139","231","220","東野幸治","ヒガシノコウジ","58","26.4","154","997"
"139","69","80","松尾駿（チョコレートプラネット）","マツオシュン（チョコレートプラネット）","43","26.4","260","726"
"151","44","80","川島明（麒麟）","カワシマアキラ（キリン)","46","26.2","144","983"
"151","","397","武井咲","タケイエミ","31","26.2","98","1213"
"151","","119","深田恭子","フカダキョウコ","43","26.2","154","955"
"151","383","442","向井理","ムカイオサム","43","26.2","63","1155"
"151","195","119","山里亮太（南海キャンディーズ）","ヤマサトリョウタ（ナンカイキャンディーズ）","48","26.2","20","1204"
"151","130","133","吉田敬（ブラックマヨネーズ）","ヨシダタカシ（ブラックマヨネーズ）","52","26.2","126","1105"
"157","97","119","飯尾和樹（ずん）","イイオカズキ（ズン）","56","26","98","1048"
"157","","207","唐沢寿明","カラサワトシアキ","62","26","202","878"
"157","279","442","佐々木蔵之介","ササキクラノスケ","57","26","187","542"
"157","207","425","沢城みゆき","サワシロミユキ","40","26","439","317"
"157","207","838","沢村一樹","サワムライッキ","58","26","110","1101"
"157","117","190","津田健次郎","ツダケンジロウ","54","26","417","256"
"157","279","169","妻夫木聡","ツマブキサトシ","44","26","126","977"
"157","419","270","堂本光一（DOMOTO（KinKi Kids））","ドウモトコウイチ（ドウモト（キンキキッズ））","46","26","82","1146"
"157","267","375","ナダル（コロコロチキチキペッパーズ）","ナダル（コロコロチキチキペッパーズ）","40","26","98","1253"
"157","151","336","西島秀俊","ニシジマヒデトシ","54","26","240","634"
"157","267","375","福士蒼汰","フクシソウタ","32","26","202","1094"
"157","439","281","マヂカルラブリー","マヂカルラブリー","","26","389","579"
"157","402","425","森七菜","モリナナ","24","26","457","645"
"157","243","355","山下智久","ヤマシタトモヒサ（ニュース）","40","26","82","1146"
"157","312","179","吉田鋼太郎","ヨシダコウタロウ","66","26","240","778"
"172","296","565","秋元真夏","アキモトマナツ（ノギザカ フォーティーシックス）","32","25.8","417","542"
"172","223","97","岩井勇気（ハライチ）","イワイユウキ（ハライチ）","39","25.8","170","1020"
"172","","365","ウエンツ瑛士","ウエンツエイジ（ワット）","40","25.8","24","1248"
"172","279","104","太田光（爆笑問題）","オオタヒカリ（バクショウモンダイ）","60","25.8","31","1168"
"172","22","161","小栗旬","オグリシュン","42","25.8","20","906"
"172","312","319","風間俊介","カザマシュンスケ","42","25.8","202","673"
"172","64","68","神木隆之介","カミキリュウノスケ","32","25.8","187","602"
"172","","80","GACKT","ガクト","52","25.8","42","1234"
"172","351","375","木村文乃","キムラフミノ","38","25.8","490","778"
"172","","240","小泉孝太郎","コイズミコウタロウ","47","25.8","110","962"
"172","419","667","小坂菜緒（日向坂46）","コサカナオ（ヒナタザカフォーティーシックス）","23","25.8","732","203"
"172","79","104","桜井和寿（Mr.Children）","サクライカズトシ（ミスターチルドレン）","55","25.8","343","536"
"172","","397","新川優愛","シンカワユア","31","25.8","406","906"
"172","91","119","田中裕二（爆笑問題）","タナカユウジ（バクショウモンダイ）","60","25.8","154","955"
"172","151","109","中岡創一(ロッチ)","ナカオカソウイチ（ロッチ）","47","25.8","222","1012"
"172","141","63","爆笑問題","バクショウモンダイ","","25.8","110","1200"
"172","243","179","矢部浩之（ナインティナイン）","ヤベヒロユキ（ナインティナイン）","54","25.8","82","1105"
"172","181","355","LiSA","リサ","38","25.8","222","1012"
"190","","327","井上真央","イノウエマオ","38","25.6","320","807"
"190","","281","トリンドル玲奈","トリンドルレイナ","33","25.6","202","1094"
"190","","207","菜々緒","ナナオ","37","25.6","126","1208"
"190","419","190","西野七瀬","ニシノナナセ（ノギザカフォーティーシックス）","31","25.6","370","394"
"190","544","190","松岡茉優","マツオカマユ","30","25.6","370","631"
"190","231","281","Mrs.GREEN APPLE","ミセスグリーン アップル","","25.6","343","752"
"190","84","151","宮野真守","ミヤノマモル","42","25.6","320","521"
"190","223","151","渡辺隆（錦鯉）","ワタナベタカシ(ニシキゴイ)","47","25.6","320","306"
"198","64","53","相葉雅紀（嵐）","アイバマサキ（アラシ）","42","25.3","31","1168"
"198","151","161","岡田将生","オカダマサキ","36","25.3","292","563"
"198","28","49","木村拓哉","キムラタクヤ（スマップ）","53","25.3","31","1105"
"198","","365","桐谷美玲","キリタニミレイ","35","25.3","292","840"
"198","151","240","ダイアン","ダイアン","","25.3","417","542"
"198","","529","野間口徹","ノマグチトオル","52","25.3","535","248"
"198","170","220","星野源","ホシノゲン","44","25.3","82","1247"
"198","","425","宮﨑あおい","ミヤザキアオイ","39","25.3","292","563"
"198","327","116","矢作兼（おぎやはぎ）","ヤハギケン（オギヤハギ）","54","25.3","309","785"
"207","49","18","明石家さんま","アカシヤサンマ","70","25.1","3","1238"
"207","296","410","新木優子","アラキユウコ","31","25.1","474","452"
"207","","247","石田ゆり子","イシダユリコ","56","25.1","406","529"
"207","","375","井ノ原快彦","イノハラヨシヒコ（ブイシックス）","49","25.1","98","1229"
"207","28","5","カズレーザー（メイプル超合金）","カズレーザー（メイプルチョウゴウキン）","41","25.1","170","972"
"207","","464","北村一輝","キタムラカズキ","56","25.1","222","1065"
"207","","179","柴咲コウ","シバサキコウ","44","25.1","202","1094"
"207","","589","THE ALFEE","ジアルフィー","","25.1","535","425"
"207","279","215","高橋一生","タカハシイッセイ","44","25.1","309","851"
"207","","25","DAIGO","ダイゴ","47","25.1","126","1072"
"207","195","133","千原ジュニア（千原兄弟）","チハラジュニア（チハラキョウダイ）","51","25.1","144","1186"
"207","75","270","吉高由里子","ヨシタカユリコ","37","25.1","126","851"
"219","351","336","生田斗真","イクタトウマ","41","24.9","292","694"
"219","141","151","いとうあさこ","イトウアサコ","55","24.9","154","1057"
"219","453","464","内田理央","ウチダリオ","34","24.9","457","734"
"219","","297","大沢たかお","オオサワタカオ","57","24.9","240","849"
"219","","179","きゃりーぱみゅぱみゅ","キャリーパミュパミュ","32","24.9","126","1105"
"219","335","71","柴田英嗣（アンタッチャブル）","シバタヒデツグ（アンタッチャブル）","50","24.9","154","955"
"219","223","169","城島茂","ジョウシマシゲル（トキオ）","55","24.9","75","1199"
"219","526","637","玉井詩織（ももいろクローバーＺ）","タマイシオリ（モモイロクローバーゼット）","30","24.9","490","455"
"219","369","169","花江夏樹","ハナエナツキ","34","24.9","355","768"
"219","181","119","フットボールアワー","フットボールアワー","","24.9","240","1082"
"219","","119","ポルノグラフィティ","ポルノグラフィティ","","24.9","320","878"
"219","69","190","松本潤（嵐）","マツモトジュン（アラシ）","42","24.9","11","1227"
"219","207","151","水卜麻美","ミウラアサミ","38","24.9","154","1057"
"219","195","190","百田夏菜子（ももいろクローバーＺ）","モモタカナコ（モモイロクローバーゼット）","31","24.9","417","418"
"219","","169","吉田沙保里","ヨシダサオリ","43","24.9","51","1222"
"219","223","220","ロッチ","ロッチ","","24.9","260","803"
"235","419","327","稲田直樹（アインシュタイン）","イナダナオキ（アインシュタイン）","40","24.7","320","951"
"235","","410","えなこ","エナコ","31","24.7","277","1065"
"235","","161","大島優子","オオシマユウコ（エーケービーフォーティーエイト）","37","24.7","240","1194"
"235","","818","大原優乃","オオハラユウノ","26","24.7","623","352"
"235","151","247","小木博明（おぎやはぎ）","オギヒロアキ（オギヤハギ）","54","24.7","292","1031"
"235","243","495","齊藤京子","サイトウキョウコ（ヒナタザカフォーティーシックス）","28","24.7","490","534"
"235","383","464","真田広之","サナダヒロユキ","65","24.7","417","481"
"235","296","240","塚地武雅（ドランクドラゴン）","ツカジムガ（ドランクドラゴン）","54","24.7","98","1229"
"235","267","207","二階堂ふみ","ニカイドウフミ","31","24.7","406","670"
"235","22","57","ネプチューン","ネプチューン","","24.7","144","1127"
"235","20","63","Perfume","パフューム","","24.7","277","816"
"235","","637","本郷奏多","ホンゴウカナタ","35","24.7","370","631"
"235","243","151","三笘薫","ミトマカオル","28","24.7","370","394"
"235","207","207","柳楽優弥","ヤギラユウヤ","35","24.7","457","385"
"235","243","312","山下美月","ヤマシタミヅキ（ノギザカフォーティーシックス）","26","24.7","514","366"
"235","255","220","ゆず","ユズ","","24.7","240","1127"
"251","","838","ウエストランド","ウエストランド","","24.4","320","1001"
"251","","872","内野聖陽","ウチノセイヨウ","57","24.4","389","645"
"251","402","355","鬼越トマホーク","オニゴエトマホーク","","24.4","320","1001"
"251","296","425","賀来賢人","カクケント","36","24.4","309","931"
"251","296","240","角田晃広（東京03）","カクタアキヒロ（トウキョウゼロサン）","51","24.4","417","542"
"251","680","612","かなで（3時のヒロイン）","カナデ（サンジノヒロイン）","33","24.4","320","878"
"251","141","220","菊池風磨（timelesz）","キクチフウマ（タイムレス(セクシーゾーン)）","30","24.4","417","990"
"251","","589","佐藤浩市","サトウコウイチ","64","24.4","144","1217"
"251","312","161","さらば青春の光","サラバセイシュンノヒカリ","","24.4","417","682"
"251","563","637","日向坂46","ヒナタザカフォーティーシックス","","24.4","612","455"
"251","335","529","ぺこぱ","ペコパ","","24.4","170","1179"
"251","231","259","ももいろクローバーＺ","モモイロクローバーゼット","","24.4","320","1001"
"251","419","442","山本由伸","ヤマモトヨシノブ","27","24.4","659","294"
"264","279","90","池田美優（みちょぱ）","イケダミユウ（ミチョパ）","27","24.2","240","1031"
"264","383","495","伊藤沙莉","イトウサイリ","31","24.2","343","1027"
"264","402","410","井上尚弥","イノウエナオヤ","32","24.2","474","589"
"264","181","259","イモトアヤコ","イモトアヤコ","39","24.2","202","1094"
"264","","464","榮倉奈々","エイクラナナ","37","24.2","320","807"
"264","170","161","上白石萌歌","カミシライシモカ","25","24.2","292","1031"
"264","641","355","昴生（ミキ）","コウセイ（ミキ）","39","24.2","320","1062"
"264","75","133","小杉竜一（ブラックマヨネーズ）","コスギリュウイチ（ブラックマヨネーズ）","52","24.2","110","1220"
"264","","220","さかなクン","サカナクン","50","24.2","75","1244"
"264","","133","佐々木希","ササキノゾミ","37","24.2","202","878"
"264","141","259","佐藤栞里","サトウシオリ","35","24.2","202","1168"
"264","563","464","サーヤ（ラランド）","サーヤ（ラランド）","29","24.2","406","832"
"264","130","104","菅田将暉","スダマサキ","32","24.2","110","1001"
"264","207","215","田中みな実","タナカミナミ","39","24.2","260","990"
"264","","442","つるの剛士","ツルノタケシ","50","24.2","75","1244"
"264","563","589","原菜乃華","ハラナノカ","22","24.2","751","218"
"264","327","375","渡辺直美","ワタナベナオミ","38","24.2","63","1248"
"281","813","637","赤楚衛二","アカソエイジ","31","24","457","899"
"281","296","63","阿佐ヶ谷姉妹","アサガヤシマイ","","24","202","1055"
"281","181","259","杏","アン","39","24","240","1082"
"281","","133","IKKO","イッコー","63","24","170","1179"
"281","","410","柏木由紀","カシワギユキ（エーケービーフォーティーエイト）","34","24","260","1139"
"281","","495","小池徹平","コイケテッペイ（ワット）","39","24","222","899"
"281","255","109","霜降り明星","シモフリミョウジョウ","","24","222","1181"
"281","243","230","滝沢カレン","タキザワカレン","33","24","187","1082"
"281","369","397","竹内涼真","タケウチリョウマ","32","24","187","1161"
"281","","240","土屋太鳳","ツチヤタオ","30","24","222","1012"
"281","255","259","ディーン・フジオカ","ディーンフジオカ","45","24","222","1105"
"281","","892","橋本愛","ハシモトアイ","29","24","439","796"
"281","351","109","羽鳥慎一","ハトリシンイチ","54","24","260","943"
"281","312","275","ヒコロヒー","ヒコロヒー","36","24","277","1007"
"281","97","53","藤井聡太","フジイソウタ","23","24","240","979"
"281","","90","松岡修造","マツオカシュウゾウ","58","24","24","1248"
"281","","365","三宅健","ミヤケケン（ブイシックス）","46","24","277","889"
"281","223","365","目黒蓮（Snow Man）","メグロレン（スノーマン）","28","24","343","968"
"281","166","259","YOSHIKI（X JAPAN）","ヨシキ（エックスジャパン）","60","24","222","1105"
"281","","230","ローラ","ローラ","35","24","126","1177"
"281","","410","渡辺謙","ワタナベケン","66","24","126","1226"
"302","","667","皆藤愛子","カイトウアイコ","41","23.8","474","589"
"302","151","145","かまいたち","カマイタチ","","23.8","154","1167"
"302","296","425","King Gnu","キングヌー","","23.8","457","816"
"302","","482","小日向文世","コヒナタフミヨ","71","23.8","260","726"
"302","641","517","佐々木彩夏（ももいろクローバーＺ）","ササキアヤカ（モモイロクローバーゼット）","29","23.8","535","425"
"302","","312","篠原涼子","シノハラリョウコ","52","23.8","355","694"
"302","279","190","渋谷凪咲","シブヤナギサ(エヌエムビーフォーティーエイト)","29","23.8","370","791"
"302","351","375","ジェラードン","ジェラードン","","23.8","490","682"
"302","","565","生瀬勝久","ナマセカツヒサ","65","23.8","240","1194"
"302","603","482","藤井貴彦","フジイタカヒコ","53","23.8","514","615"
"302","792","981","松田龍平","マツダリュウヘイ","42","23.8","320","951"
"302","419","375","間宮祥太朗","マミヤショウタロウ","32","23.8","370","791"
"302","","336","MISIA","ミーシャ","47","23.8","222","1065"
"302","","220","役所広司","ヤクショコウジ","69","23.8","260","867"
"302","335","375","安田顕","ヤスダケン","51","23.8","514","247"
"302","","375","柳葉敏郎","ヤナギバトシロウ","64","23.8","292","1031"
"318","419","612","綾野剛","アヤノゴウ","43","23.6","144","1243"
"318","","336","伊藤淳史","イトウアツシ","42","23.6","309","785"
"318","439","365","上野樹里","ウエノジュリ","39","23.6","320","726"
"318","117","336","内田真礼","ウチダマアヤ","35","23.6","568","438"
"318","327","270","大久保佳代子（オアシズ）","オオクボカヨコ（オアシズ）","55","23.6","170","1020"
"318","892","1058","久間田琳加","クマダリンカ","24","23.6","709","267"
"318","312","90","クロちゃん（安田大サーカス）","クロチャン（ヤスダダイサーカス）","48","23.6","110","1268"
"318","","908","ケツメイシ","ケツメイシ","","23.6","457","734"
"318","","464","坂口憲二","サカグチケンジ","50","23.6","309","931"
"318","526","71","乃木坂46","ノギザカフォーティーシックス","","23.6","535","500"
"318","327","336","弘中綾香","ヒロナカアヤカ","34","23.6","320","1105"
"318","497","565","堀田真由","ホッタマユ","27","23.6","623","734"
"318","335","312","山田裕貴","ヤマダユウキ","35","23.6","490","455"
"318","267","365","芳根京子","ヨシネキョウコ","28","23.6","623","556"
"332","","281","浅田真央","アサダマオ","35","23.3","82","1204"
"332","59","297","Ado","アド","23","23.3","474","589"
"332","110","230","幾田りら（YOASOBI）","イクタリラ（ヨアソビ）","25","23.3","474","589"
"332","","686","江口洋介","エグチヨウスケ","57","23.3","202","1094"
"332","402","336","大森元貴（Mrs.GREEN APPLE）","オオモリモトキ(ミセスグリーンアップル)","29","23.3","535","734"
"332","","336","加藤浩次","カトウコウジ","56","23.3","144","1186"
"332","","818","小手伸也","コテシンヤ","51","23.3","514","481"
"332","170","151","後藤輝基（フットボールアワー）","ゴトウテルモト（フットボールアワー）","51","23.3","202","1168"
"332","627","767","高城れに（ももいろクローバーＺ）","タカギレニ（モモイロクローバーゼット）","32","23.3","514","615"
"332","655","739","髙橋海人（King & Prince）","タカハシカイト（キングアンドプリンス）","26","23.3","514","615"
"332","243","145","津田篤宏（ダイアン）","ツダアツヒロ（ダイアン）","49","23.3","406","529"
"332","","119","所ジョージ","トコロジョージ","70","23.3","42","1257"
"332","335","169","DOMOTO(KinKi Kids)","ドウモト（キンキキッズ）","","23.3","474","589"
"332","","739","中山秀征","ナカヤマヒデユキ","58","23.3","154","1222"
"332","476","281","野呂佳代","ノロカヨ","42","23.3","370","631"
"332","544","207","早田ひな","ハヤタヒナ","25","23.3","659","242"
"332","","794","古田新太","フルタアラタ","59","23.3","222","1150"
"332","","612","松任谷由実","マツトウヤユミ","71","23.3","277","816"
"332","141","116","松山ケンイチ","マツヤマケンイチ","40","23.3","277","816"
"332","243","312","村上信五（SUPER EIGHT(関ジャニ∞)）","ムラカミシンゴ（スーパーエイト(カンジャニエイト)）","43","23.3","240","1031"
"332","603","529","ラバーガール","ラバーガール","","23.3","535","299"
"353","","1058","赤星憲広","アカホシノリヒロ","49","23.1","535","500"
"353","701","495","梅澤美波（乃木坂46）","ウメザワミナミ（ノギザカフォーティシックス）","26","23.1","895","2"
"353","701","397","AKB48","エーケービーフォーティーエイト","","23.1","535","640"
"353","","1058","上川隆也","カミカワタカヤ","60","23.1","355","1139"
"353","91","133","上白石萌音","カミシライシモネ","27","23.1","355","768"
"353","526","442","神谷浩史","カミヤヒロシ","50","23.1","709","123"
