"2025年7月調査・ﾀﾚﾝﾄｲﾒｰｼﾞ",,,,,,,,,,
"女性ﾀﾚﾝﾄ/男性35～49歳/並び順:人気度",,,,,,,,,,
,,,,,,,,,,
,,,,"イメージ",,,,,,
293,"山田　優",10.0,73.9,0.1,3.4,15.2,2.1,4.9,15.6,12.9
293,"村重　杏奈",10.0,55.3,11.4,1.7,12.1,0.1,11.7,0.3,1.3
293,"桜田　ひより",10.0,27.0,0.6,3.9,4.4,0.8,13.2,0.7,1.0
296,"押切　もえ",9.8,77.5,0.7,5.2,9.0,2.4,9.7,7.2,14.0
297,"滝川　クリステル",9.7,87.2,1.5,11.7,12.8,8.6,3.7,10.1,24.9
297,"中越　典子",9.7,50.3,0.7,4.1,6.2,2.2,6.5,3.2,12.5
297,"馬場　ふみか",9.7,34.6,0.4,3.4,3.9,1.0,12.1,1.0,3.4
300,"高畑　淳子",9.6,73.9,3.7,0.7,17.0,4.5,0.1,2.5,16.0
300,"原　菜乃華",9.6,23.9,0.7,4.2,3.1,1.1,12.5,0.6,0.6
302,"橋本　愛",9.4,44.1,0.7,3.9,11.9,1.7,9.8,5.1,2.8
303,"風吹　ジュン",9.3,54.6,0.6,2.8,6.6,2.9,2.0,3.7,20.6
303,"高梨　臨",9.3,34.4,0.7,5.6,4.6,1.3,9.6,2.2,3.2
305,"財前　直見",9.1,64.9,0.8,2.0,7.7,4.4,1.1,4.1,21.2
305,"田中　律子",9.1,63.8,3.1,3.2,8.7,3.5,3.4,3.7,16.2
305,"アイナ・ジ・エンド",9.1,46.3,1.3,1.1,16.6,1.4,4.2,7.2,1.8
305,"松本　穂香",9.1,32.0,1.3,4.1,6.9,1.8,10.3,1.0,1.4
305,"岸井　ゆきの",9.1,25.4,0.7,2.0,9.4,1.7,5.1,0.8,1.1
310,"ダレノガレ明美",9.0,75.3,5.8,2.7,17.1,1.5,8.1,4.4,3.9
310,"平　祐奈",9.0,40.4,1.3,4.5,5.2,0.8,16.6,0.8,1.0
310,"山本　舞香",9.0,43.1,1.4,3.2,9.6,1.7,12.2,6.9,3.5
310,"鈴木　愛理",9.0,30.8,1.8,3.7,3.9,1.7,13.8,1.4,1.7
314,"松本　伊代",8.8,81.2,12.8,2.2,17.4,2.2,5.9,0.8,9.6
314,"平手　友梨奈",8.8,64.5,0.8,2.2,24.4,0.4,7.9,8.7,2.0
316,"浅野　ゆう子",8.7,75.1,1.4,2.0,10.0,3.4,0.7,6.0,27.8
316,"村上　佳菜子",8.7,66.7,11.0,2.4,14.3,1.1,4.1,1.5,1.4
318,"福田　麻貴",8.6,42.1,15.0,1.3,7.7,1.5,3.4,0.3,0.8
318,"桜井　ユキ",8.6,23.7,0.3,3.2,7.6,1.3,3.7,3.7,5.8
320,"松嶋　尚美",8.4,79.9,24.2,1.5,18.4,1.4,1.0,1.7,3.4
320,"余　貴美子",8.4,45.6,0.6,2.7,8.3,3.2,1.1,3.4,15.0
320,"宮脇　咲良",8.4,41.0,0.8,4.4,4.9,0.8,15.4,2.7,1.5
323,"前田　敦子",8.3,84.1,1.8,2.7,18.3,1.7,12.9,1.5,2.5
323,"高橋　ひとみ",8.3,48.6,1.3,2.4,8.1,2.9,1.1,2.9,20.4
323,"山田　杏奈",8.3,26.0,0.6,3.5,3.9,1.7,11.1,1.1,1.3
326,"賀来　千香子",8.1,55.6,0.7,3.2,5.8,3.7,1.4,2.9,21.1
326,"趣里",8.1,36.4,0.6,3.5,15.3,1.7,4.5,2.4,2.0
328,"浅田　美代子",8.0,63.5,9.0,1.0,14.0,1.8,2.9,0.6,11.8
328,"富田　靖子",8.0,40.4,0.4,2.9,6.2,2.4,2.9,1.0,13.5
330,"丸山　桂里奈",7.9,78.7,24.2,0.8,24.4,1.3,1.1,1.1,0.7
330,"菊池　桃子",7.9,64.9,1.3,4.1,11.1,2.8,5.1,1.1,15.2
330,"名取　裕子",7.9,54.4,0.4,2.5,7.6,3.8,0.7,3.8,18.8
330,"成海　璃子",7.9,51.4,0.4,4.1,9.8,2.4,8.1,2.7,2.7
330,"戸田　菜穂",7.9,42.4,0.8,2.9,6.3,1.8,1.5,2.4,14.7
335,"松坂　慶子",7.7,68.0,0.1,1.8,8.8,5.3,0.8,2.4,24.0
335,"小林　聡美",7.7,47.3,3.2,2.8,12.6,4.5,0.8,2.7,11.4
337,"萬田　久子",7.6,67.8,1.0,2.5,11.8,3.7,0.4,5.9,25.6
337,"遼河　はるひ",7.6,44.9,1.4,3.5,8.3,2.9,1.1,7.2,13.9
337,"永尾　柚乃",7.6,45.9,4.4,1.0,10.4,1.0,14.9,0.1,0.1
337,"丸山　礼",7.6,43.5,17.7,1.1,12.4,0.7,1.5,0.8,1.1
337,"臼田　あさ美",7.6,36.9,0.7,3.2,6.0,0.7,8.4,0.7,3.7
337,"平岩　紙",7.6,24.7,2.0,1.7,10.7,1.4,1.5,0.7,2.2
343,"シシド・カフカ",7.4,45.8,0.4,2.0,16.9,1.0,1.0,9.0,5.1
343,"岡本　玲",7.4,32.3,0.8,3.2,2.9,0.7,11.2,0.3,1.1
343,"岡崎　紗絵",7.4,19.0,0.7,2.8,2.7,1.3,7.9,1.4,2.2
343,"當真　あみ",7.4,21.1,0.4,4.4,3.1,0.8,10.4,0.4,0.7
343,"畑　芽育",7.4,21.3,1.0,3.7,3.1,1.3,11.4,1.0,1.0
348,"片平　なぎさ",7.3,63.2,1.1,2.4,7.9,4.4,1.1,3.5,22.5
348,"草刈　民代",7.3,61.8,0.4,3.5,9.3,3.9,1.4,6.7,22.3
348,"鈴木　砂羽",7.3,52.0,3.9,0.8,10.5,1.8,0.8,3.7,11.8
351,"寺島　しのぶ",7.2,66.3,1.3,1.7,14.2,5.1,0.7,4.6,18.1
351,"大原　櫻子",7.2,43.0,0.4,3.2,5.5,0.8,13.3,1.3,1.7
351,"玉城　ティナ",7.2,41.0,0.3,3.5,7.0,0.4,15.2,2.1,2.0
351,"山崎　怜奈",7.2,31.6,0.8,3.7,5.5,2.7,7.9,0.7,1.1
355,"市毛　良枝",7.0,47.9,0.4,1.7,6.6,4.8,0.7,1.0,15.7
355,"宮澤　エマ",7.0,37.6,1.5,4.8,7.4,3.5,6.6,2.8,5.5
357,"黒島　結菜",6.7,34.7,0.3,3.7,7.4,0.8,8.8,1.7,2.5
357,"蓮佛　美沙子",6.7,27.4,0.3,3.4,4.6,1.7,3.9,0.6,3.7
357,"白石　聖",6.7,19.5,0.4,3.4,3.2,0.4,7.3,1.0,1.5
360,"和田　アキ子",6.6,91.3,5.8,0.6,27.8,2.9,0.6,6.7,6.2
360,"キムラ　緑子",6.6,34.1,1.0,1.0,8.7,2.4,0.3,1.7,10.0
362,"福本　莉子",6.5,21.6,0.6,2.7,2.9,1.1,9.0,0.6,1.0
363,"早見　あかり",6.3,36.2,0.8,2.0,7.2,1.3,5.3,2.2,3.2
363,"森口　瑶子",6.3,28.7,0.4,2.2,4.2,1.4,1.8,0.8,9.6
363,"横田　真悠",6.3,16.4,1.1,1.7,1.8,0.3,6.9,0.3,1.1
366,"森　星",6.2,44.8,3.5,2.7,11.8,0.6,5.9,4.2,3.2
366,"見上　愛",6.2,20.2,0.4,1.7,7.2,1.0,4.5,1.7,2.1
366,"井上　和",6.2,17.1,0.6,2.7,2.2,0.7,6.9,1.3,1.1
369,"南　果歩",6.0,59.8,0.8,3.2,9.8,2.7,1.5,2.5,18.1
369,"鈴木　杏",6.0,51.1,0.4,2.7,10.1,2.0,3.7,2.7,6.7
369,"トラウデン　直美",6.0,49.4,0.6,5.2,10.3,2.4,6.6,4.1,3.2
369,"石井　杏奈",6.0,22.8,0.7,1.5,3.9,1.3,5.9,2.1,1.3
369,"出口　夏希",6.0,16.9,0.3,3.7,3.4,0.8,7.6,0.6,1.1
374,"麻生　祐未",5.9,26.7,0.6,1.5,4.9,1.5,0.7,2.1,9.4
375,"大友　花恋",5.8,25.0,0.6,2.5,3.4,0.7,9.6,0.4,0.8
375,"中村　ゆり",5.8,18.8,0.1,2.0,3.4,1.7,3.5,1.0,4.6
377,"石野　真子",5.6,53.7,2.1,2.1,8.3,1.8,2.8,1.8,15.4
377,"須藤　理彩",5.6,39.6,0.7,2.7,6.3,1.4,1.5,1.7,7.4
377,"葵　わかな",5.6,30.1,0.4,3.1,3.9,0.4,8.4,0.7,1.8
377,"村山　輝星",5.6,26.5,2.0,2.0,5.6,0.6,7.0,0.7,0.7
377,"真飛　聖",5.6,21.3,0.8,2.1,3.8,1.0,1.1,3.5,6.2
377,"関水　渚",5.6,16.3,0.4,2.5,3.2,0.7,6.6,0.3,0.7
383,"板谷　由夏",5.5,33.1,0.7,1.7,5.9,1.3,1.3,4.1,10.3
383,"知花　くらら",5.5,34.4,0.3,4.1,5.3,2.2,2.5,4.5,5.6
383,"石川　恋",5.5,24.3,0.6,2.4,2.5,0.4,8.6,0.7,1.8
383,"奥貫　薫",5.5,18.3,0.7,2.2,2.8,1.3,1.8,0.8,6.6
387,"工藤　美桜",5.3,17.4,0.6,2.4,2.0,0.7,7.4,1.4,1.7
387,"久間田　琳加",5.3,17.0,0.4,2.1,2.0,0.6,7.3,0,0.3
389,"三吉　彩花",5.2,31.7,0.1,3.4,6.0,0.4,5.9,5.5,3.5
389,"笛木　優子",5.2,28.9,0.1,2.9,3.4,1.3,1.5,1.1,9.0
389,"志田　彩良",5.2,17.1,0.3,2.9,3.1,0.8,6.3,0.8,1.0
389,"吉川　愛",5.2,18.3,0,2.1,2.2,0.6,7.2,0.8,0.6
393,"美村　里江",5.1,21.9,0.6,2.9,4.4,1.8,3.2,1.0,4.2
394,"原　日出子",4.9,45.6,0.4,2.4,5.8,3.2,0.7,1.0,15.0
394,"福地　桃子",4.9,24.2,0.3,2.2,5.8,0.3,6.0,0.6,0.3
394,"矢吹　奈子",4.9,19.7,0.6,2.7,1.7,0.3,8.8,0.6,1.1
397,"樋口　可南子",4.8,45.5,0.1,2.2,7.4,3.5,0.3,3.4,16.9
397,"石田　ニコル",4.8,32.3,2.0,1.7,6.2,0.7,5.9,1.1,1.5
397,"菅井　友香",4.8,14.7,0.6,2.1,2.1,1.1,5.1,0.6,0.8
397,"田牧　そら",4.8,12.4,1.1,2.4,1.7,0.3,5.3,0.4,0.8
401,"若村　麻由美",4.6,32.6,0.4,1.5,3.9,1.3,1.1,1.8,10.4
401,"なえなの",4.6,27.0,1.5,0.8,6.2,0.3,8.7,0.4,0.7
401,"吉谷　彩子",4.6,19.1,0.1,2.5,3.5,1.4,6.2,1.1,3.4
404,"安斉　星来",4.5,18.0,0.8,1.8,3.8,0.4,4.5,2.5,0.8
405,"武藤　十夢",4.4,25.8,0.1,2.2,3.5,0.7,7.0,1.0,1.3
405,"松井　愛莉",4.4,17.3,0.4,2.5,2.0,0.6,5.1,1.0,1.1
405,"深川　麻衣",4.4,15.6,0.1,1.8,2.8,0.8,4.4,0.4,1.3
405,"古川　琴音",4.4,15.4,0.6,1.0,6.7,1.4,3.5,1.3,1.1
409,"紺野　まひる",4.2,25.3,0.6,1.8,3.5,0.4,2.4,0.6,4.9
409,"佐久間　由衣",4.2,21.8,0.4,2.8,4.6,1.3,3.9,2.2,2.1
409,"武田　梨奈",4.2,22.1,0.1,3.2,3.5,0.4,6.2,2.1,1.4
409,"菊地　姫奈",4.2,12.8,0.1,2.0,1.8,0,4.6,0,1.1
413,"藤原　さくら",4.1,21.2,0.3,1.1,5.1,0.4,2.8,1.1,1.5
413,"樋口　日奈",4.1,14.0,0.4,1.0,2.4,0.6,5.2,1.0,1.1
413,"南　沙良",4.1,15.9,0.3,2.2,2.8,0.7,4.8,0.6,1.0
416,"富田　望生",3.9,19.0,1.3,1.0,7.4,1.3,2.1,0.3,0.8
416,"堀内　敬子",3.9,16.2,0,1.5,2.4,0.8,1.7,0.7,4.9
418,"浅川　梨奈",3.8,14.7,0.4,1.3,1.7,0,4.2,0.6,1.1
419,"マ－シュ彩",3.7,11.4,0.1,1.3,1.7,0,4.2,0.3,1.0
420,"石橋　静河",3.5,18.0,0.6,1.1,5.3,0.8,1.3,1.3,2.0
420,"齊藤　なぎさ",3.5,17.3,0.1,1.1,2.0,0.1,8.4,0,0.6
422,"さとうほなみ",3.4,14.3,0.1,0.8,3.4,0.8,2.0,1.0,1.3
422,"松島　花",3.4,13.8,0.3,2.2,2.5,0.3,2.8,0.7,2.8
422,"若月　佑美",3.4,14.0,0,2.1,2.2,1.0,3.4,1.5,0.8
425,"箭内　夢菜",3.2,14.0,1.7,1.7,3.2,0.4,4.1,0.3,0.8
425,"山崎　紘菜",3.2,14.5,0.3,1.5,2.4,0.3,2.8,1.0,1.4
427,"セントチヒロ・チッチ",3.1,19.2,0.1,1.7,4.8,0.7,2.7,0.8,0.6
427,"小野　花梨",3.1,13.3,0.7,1.0,3.4,0.3,2.8,0.4,0.8
427,"瀧内　公美",3.1,12.1,0,1.4,3.4,0.8,1.1,1.3,3.9
427,"蒔田　彩珠",3.1,9.0,0.4,1.4,1.4,0.4,2.0,0.6,1.0
431,"飯沼　愛",2.9,10.8,0.3,0.8,1.1,0.3,3.4,0.3,0.4
432,"高橋　惠子",2.8,29.2,0.8,1.1,4.9,1.5,0.7,1.3,9.6
432,"鈴木　美羽",2.8,18.3,0.8,1.8,3.1,0.3,2.2,0.8,3.5
432,"八木　莉可子",2.8,15.2,0.3,2.4,3.9,0.7,4.1,2.0,1.3
432,"伊藤　万理華",2.8,12.8,0.1,0.7,3.1,0.3,2.5,0.7,0.4
432,"森田　望智",2.8,12.2,0.3,1.5,3.1,0.8,2.2,0.7,1.5
432,"片岡　凛",2.8,9.7,0.6,1.8,1.7,0.1,2.4,0.7,0.6
438,"原田　美枝子",2.7,23.3,0.1,1.0,3.2,1.5,0.6,0.7,7.0
439,"西野　未姫",2.4,37.8,4.8,0.8,7.6,0.6,4.9,0.3,0.8
439,"宮崎　優",2.4,12.8,0,1.0,1.0,0.4,2.1,0.1,1.8
441,"三浦　透子",2.1,11.4,0.1,1.0,2.9,1.1,0.7,0.4,2.0
441,"恒松　祐里",2.1,10.5,0,1.3,2.2,0.4,2.5,0.1,0.7
443,"上坂　樹里",2.0,14.0,0.4,1.7,1.7,0.6,2.8,0,1.4
443,"宮本　茉由",2.0,7.7,0.4,0.8,0.7,0.3,1.4,0.3,0.8
445,"田中　道子",1.8,16.9,0.4,1.5,3.9,0.1,1.0,2.0,4.1
445,"吉田　朱里",1.8,11.8,0.6,0.8,1.4,0.1,3.8,0.6,0.8
445,"茅島　みずき",1.8,8.8,0.1,1.1,2.0,0.4,2.2,1.0,1.1
445,"莉子",1.8,9.4,0.1,0.7,1.5,0,1.7,0.1,0.8
445,"稲垣　来泉",1.8,7.4,0.4,0.6,1.0,0.1,1.8,0,0.6
450,"鈴木　梨央",1.7,16.3,0.3,1.1,2.5,0.3,4.1,0,0.4
450,"筒井　真理子",1.7,11.7,0.4,0.6,1.8,0.1,0.3,0.7,3.9
450,"玉田　志織",1.7,11.2,0,1.0,1.7,0.1,2.8,0.3,0.7
450,"長井　短",1.7,11.4,0.6,0.3,6.0,0.3,0.4,0.7,1.1
450,"河村　花",1.7,7.0,0.1,1.0,1.4,0.4,2.1,0.3,0.6
455,"田辺　桃子",1.5,8.3,0,0.7,0.8,0.4,1.0,0.4,1.0
455,"中村　ゆりか",1.5,9.0,0.1,1.0,1.4,0.3,2.1,0.1,1.3
455,"仁村　紗和",1.5,10.3,0.1,0.8,3.7,0.1,1.0,1.3,1.3
455,"泉谷　星奈",1.5,7.6,0.3,0.6,0.7,0.3,3.4,0,0.7
455,"尾碕　真花",1.5,7.7,0.1,1.0,0.8,0.3,1.5,0.1,0.6
455,"紺野　彩夏",1.5,6.9,0.1,1.0,1.1,0.8,1.7,0,0.4
455,"白本　彩奈",1.5,5.8,0,1.1,0.7,0.4,0.8,0.4,0.7
455,"玄理",1.5,7.6,0.1,0.6,1.5,0.6,1.1,0.7,1.1
463,"渡辺　真起子",1.4,13.6,0.3,0.7,2.5,0.8,0.3,0.7,3.4
463,"高石　あかり",1.4,9.3,0.3,1.8,1.4,0.1,2.2,0.4,0.3
463,"豊嶋　花",1.4,6.5,0.1,0.6,0.7,0.4,1.7,0,0.6
463,"星乃　夢奈",1.4,6.0,0.4,0.7,0.8,0.6,2.4,0.1,0.6
467,"菊池　日菜子",1.3,9.6,0.4,0.7,2.0,0.3,2.1,0,1.1
467,"土居　志央梨",1.3,8.4,0.3,0.7,2.7,0.3,0.3,0.4,0.8
467,"山本　千尋",1.3,10.3,0.1,0.7,1.8,0.6,1.1,0.8,1.7
467,"吉柳　咲良",1.3,7.4,0.1,1.0,1.0,0.3,1.1,0,1.0
467,"近藤　華",1.3,7.0,0.3,1.0,1.1,0.1,1.7,0.3,0.8
467,"鳴海　唯",1.3,7.6,0.1,0.4,1.1,0.1,1.8,0.1,0.7
467,"藤間　爽子",1.3,5.9,0.1,0.7,1.7,0.1,0.8,0.3,0.8
474,"片山　友希",1.1,5.8,0,0.6,1.0,0.1,2.0,0,0.4
474,"月島　琉衣",1.1,5.2,0,1.0,1.0,0.1,1.3,0.1,0.4
474,"永瀬　莉子",1.1,7.9,0.1,0.8,1.4,0.3,2.0,0.3,1.0
474,"南　琴奈",1.1,6.6,0.3,0.6,1.4,0.1,1.4,0.3,0.4
474,"宮内　ひとみ",1.1,7.9,0.3,1.5,1.3,0.3,2.0,0.1,0.8
474,"結城　モエ",1.1,5.8,0.1,0.6,0.6,0.1,1.1,0.1,0.8
480,"山田　真歩",1.0,8.4,0.3,0.3,1.8,0.4,0.6,0.3,1.5
480,"池端　杏慈",1.0,6.2,0.3,0.4,1.1,0.1,0.8,0.1,0.3
480,"久保田　紗友",1.0,6.7,0.3,1.0,1.5,0.3,1.5,0,0.3
480,"白鳥　玉季",1.0,6.2,0,0.8,0.7,0,1.3,0.1,0.6
480,"田畑　志真",1.0,5.3,0,0.7,1.3,0.4,1.1,0.1,0.3
480,"夏子",1.0,6.3,0.1,0.4,1.3,0.1,1.1,0.4,0.3
486,"浅田　芭路",0.8,5.5,0.1,0.4,0.7,0.3,1.3,0,0.3
486,"祷　キララ",0.8,5.5,0.4,0.7,0.6,0,0.4,0.1,0.6
486,"向里　祐香",0.8,4.9,0.1,1.0,0.6,0.3,0.8,0.1,0.4
486,"林　芽亜里",0.8,5.9,0.1,0.7,1.0,0.1,1.1,0.1,0.1
490,"嵐　莉菜",0.7,5.2,0.1,0.8,0.8,0.4,1.3,0.1,0.4
490,"田鍋　梨々花",0.7,4.8,0.1,0.6,0.8,0.3,0.6,0.3,0.7
490,"中島　瑠菜",0.7,5.5,0.1,0.7,1.3,0.3,0.6,0,0.6
490,"藤崎　ゆみあ",0.7,5.2,0.3,0.6,1.0,0.4,1.0,0.6,0.8
490,"三原　羽衣",0.7,5.8,0.1,0.6,1.0,0.1,1.0,0,0.6
490,"森田　想",0.7,5.9,0.3,0.6,0.8,0.1,0.4,0.1,0.7
496,"椿",0.6,5.5,0.1,0.6,0.6,0.1,0.6,0.3,0.7
496,"円井　わん",0.6,5.5,0.1,0.6,1.7,0.1,0.3,0.4,0.8
496,"中田　青渚",0.6,4.4,0.4,0.3,0.7,0,0.4,0.4,0.3
496,"那須　ほほみ",0.6,4.8,0,0.6,0.4,0,0.8,0.3,0.3
496,"早瀬　憩",0.6,4.1,0.1,0.4,0.6,0.3,0.4,0,0.4
