"2025年7月調査・ﾀﾚﾝﾄｲﾒｰｼﾞ",,,,,,,,,,
"女性ﾀﾚﾝﾄ/男性12～19歳/並び順:人気度",,,,,,,,,,
,,,,,,,,,,
,,,,"イメージ",,,,,,
291,"宇賀　なつみ",2.6,14.1,0.4,1.8,2.6,1.3,2.6,0.9,1.8
291,"片平　なぎさ",2.6,14.5,1.3,0.4,1.8,3.1,0,2.2,6.2
291,"北乃　きい",2.6,15.9,1.3,0,1.8,0.4,4.4,0,2.2
291,"黒島　結菜",2.6,16.3,0,2.2,2.6,0,4.4,0,1.3
291,"玉城　ティナ",2.6,17.2,0.4,0.9,2.2,0.9,5.7,1.3,1.8
291,"永作　博美",2.6,14.5,0,0.4,3.5,0.4,2.2,1.8,7.5
291,"松井　玲奈",2.6,17.2,0,2.6,2.2,0.4,3.5,0,1.8
291,"安　めぐみ",2.6,15.9,0.9,2.2,0.4,0.9,4.4,0.9,2.6
291,"和久井　映見",2.6,14.1,0.4,0,1.8,2.2,1.8,0.4,4.4
291,"蛯原　友里",2.6,13.2,0,2.6,1.8,1.3,3.5,2.2,3.1
291,"大塚　寧々",2.6,12.8,0.4,0.4,1.8,1.3,0.4,0.4,5.3
291,"岡崎　紗絵",2.6,12.8,0.9,1.8,1.8,0.4,4.8,0.9,2.6
291,"岸井　ゆきの",2.6,14.5,0.4,1.3,3.5,0.4,3.1,1.3,1.3
291,"酒井　美紀",2.6,13.2,0.9,2.2,1.8,2.2,1.3,1.3,4.0
291,"白石　聖",2.6,11.9,1.3,2.6,1.8,1.3,5.7,1.3,2.2
291,"鈴木　砂羽",2.6,11.5,0.4,0.9,1.8,0.4,0.9,0.9,2.6
291,"田中　麗奈",2.6,13.7,0,0.4,2.2,1.3,1.8,1.3,4.8
291,"鶴田　真由",2.6,11.0,0.4,0.4,2.2,0.9,2.2,0.9,5.3
291,"戸田　菜穂",2.6,11.5,0,1.3,1.3,0.9,0.4,0.4,4.8
291,"名取　裕子",2.6,13.7,0.4,0,2.2,1.8,0,0.9,6.2
291,"早見　あかり",2.6,13.7,0.4,1.3,1.3,0.4,1.8,0.9,1.8
291,"藤原　さくら",2.6,11.9,0,0,3.5,0.9,2.2,0.4,0.9
291,"風吹　ジュン",2.6,12.3,0,1.8,1.8,0.9,1.8,0.9,3.5
291,"本上　まなみ",2.6,12.8,0.4,0.9,1.8,0.4,2.2,2.2,4.4
291,"松本　穂香",2.6,14.1,0.9,1.3,3.5,0,4.0,0,1.8
291,"水野　真紀",2.6,12.8,0,1.8,0.9,0.4,0.9,0.4,3.5
291,"矢吹　奈子",2.6,13.7,0.4,0.9,0.9,0.4,4.4,0.4,1.8
291,"余　貴美子",2.6,11.9,1.8,1.3,0.9,0.9,0.9,1.8,5.3
291,"桜井　ユキ",2.6,9.7,0.4,2.2,2.6,0.4,1.8,1.8,3.5
291,"馬場　ふみか",2.6,9.3,0.4,0.9,1.3,0.4,4.0,1.3,2.2
291,"若村　麻由美",2.6,10.1,0.4,0.9,0.4,0.9,0.9,0.9,4.8
327,"室井　滋",2.2,18.1,3.1,0.4,4.8,1.3,0.4,1.3,3.1
327,"浅野　ゆう子",2.2,16.3,0.9,0.9,1.3,0.9,0,1.8,9.3
327,"白石　美帆",2.2,14.5,0.9,1.3,1.8,0.9,3.5,0.4,2.6
327,"平　祐奈",2.2,15.0,0,1.8,1.3,0,7.0,0.4,0.9
327,"山田　優",2.2,16.3,0.4,1.3,2.2,1.8,0.9,4.8,3.5
327,"安斉　星来",2.2,12.8,0.4,1.3,1.3,0.9,4.8,2.6,1.8
327,"市川　実日子",2.2,12.8,0.4,0.9,2.6,0.9,0.4,2.6,1.8
327,"宇垣　美里",2.2,11.9,0.4,0.4,2.6,0,3.5,0,2.6
327,"大政　絢",2.2,13.2,0,1.3,0.9,0,2.2,2.6,2.6
327,"国仲　涼子",2.2,12.3,0.4,0.4,1.3,0,2.2,0.4,4.0
327,"栗山　千明",2.2,12.8,0,1.3,1.8,0.9,1.8,2.6,2.6
327,"黒谷　友香",2.2,12.8,0,1.8,1.3,0.4,0.4,2.6,4.4
327,"財前　直見",2.2,11.9,0.4,1.3,0.9,0.9,0,0.4,3.5
327,"坂井　真紀",2.2,14.1,1.3,1.3,2.6,0.9,2.2,0.9,3.5
327,"シシド・カフカ",2.2,13.2,0.4,0.9,3.1,0.4,1.8,2.6,4.0
327,"瀧本　美織",2.2,13.2,0,1.3,0.4,1.3,2.6,1.3,2.2
327,"武田　玲奈",2.2,11.5,0.4,0.9,2.6,0.4,2.6,0.9,1.8
327,"富田　望生",2.2,11.0,0.9,0.4,3.1,1.3,1.3,0.9,0.9
327,"富田　靖子",2.2,11.5,0,0.4,0.9,0.9,1.8,0.9,3.1
327,"中越　典子",2.2,11.0,0,0.9,1.3,0.4,0.9,1.8,3.5
327,"成海　璃子",2.2,12.8,0,0.4,2.2,1.3,2.6,0,1.3
327,"西田　尚美",2.2,11.5,0.4,1.3,2.2,0.9,0.9,1.3,2.2
327,"長谷川　京子",2.2,14.5,0.4,0.4,2.6,0,0.4,0.9,4.0
327,"福本　莉子",2.2,11.9,0,1.3,0,0,5.3,0.4,1.3
327,"南　沙良",2.2,11.0,0,1.3,1.3,0,4.8,0.9,0.9
327,"宮澤　エマ",2.2,13.2,0,2.2,2.6,0.4,1.8,0.4,3.1
327,"三吉　彩花",2.2,14.1,0,0.4,2.2,0.4,2.2,3.1,2.2
327,"八木　莉可子",2.2,11.5,0.4,2.2,1.3,0.4,3.5,1.3,0.9
327,"麻生　祐未",2.2,10.6,0,1.8,0.9,1.3,1.3,1.3,4.0
327,"泉谷　星奈",2.2,8.4,0,0.9,0.4,0,4.8,0.4,0.9
327,"久間田　琳加",2.2,10.6,0,1.8,0,0.9,4.8,0.4,1.3
327,"小林　聡美",2.2,10.6,1.3,0.9,3.1,0.9,1.3,0.4,3.5
327,"須藤　理彩",2.2,10.1,0.9,0.4,0.9,0.4,0.9,0.9,2.2
327,"瀧内　公美",2.2,10.6,0.4,0.4,1.3,0.9,1.3,1.8,3.5
327,"平岩　紙",2.2,10.1,0.9,1.3,3.5,0.4,0.4,0.4,1.3
327,"箭内　夢菜",2.2,9.7,1.8,0.9,1.8,0.9,2.6,0,1.8
363,"貫地谷　しほり",1.8,14.5,0.4,0.4,2.2,0.9,3.1,0.9,1.8
363,"榊原　郁恵",1.8,17.2,2.2,0.9,3.5,1.8,0.9,0.4,2.6
363,"寺島　しのぶ",1.8,15.4,0.9,0,1.8,0.4,0,1.8,5.3
363,"濱田　マリ",1.8,14.5,2.2,0,4.8,0.9,0,0,4.0
363,"石井　杏奈",1.8,11.9,0,1.3,0.9,1.3,3.5,2.2,1.8
363,"板谷　由夏",1.8,11.0,0.4,1.3,0.4,1.3,0.4,2.2,4.4
363,"市毛　良枝",1.8,11.5,0,1.3,1.3,1.8,0,0.4,4.4
363,"井上　和",1.8,11.5,0.4,0.9,0.9,0,4.8,0.4,1.3
363,"皆藤　愛子",1.8,13.7,0,1.3,1.3,0,4.4,0.9,2.2
363,"賀来　千香子",1.8,13.7,0.9,1.3,2.6,1.3,1.8,0.9,7.0
363,"かたせ　梨乃",1.8,14.1,0.9,0.4,2.2,1.3,0,0.9,6.2
363,"菊池　桃子",1.8,13.2,1.3,0.9,2.2,0.9,3.1,0.9,2.6
363,"鈴木　杏",1.8,11.9,0.4,1.3,0.9,0.4,1.8,0.9,1.8
363,"高橋　ひとみ",1.8,11.5,0.9,0.4,2.2,1.8,0,0.9,5.3
363,"田中　美佐子",1.8,13.2,1.3,1.8,2.2,0.9,0.4,0.4,5.7
363,"ともさか　りえ",1.8,13.2,0.9,0.4,3.1,0.9,1.8,0.9,1.8
363,"樋口　可南子",1.8,11.5,0.4,0,1.3,0.9,0,0.9,4.4
363,"森　星",1.8,12.3,1.3,1.8,2.2,0.4,2.2,1.3,2.6
363,"浅田　美代子",1.8,10.6,1.3,0.4,1.3,1.3,0.9,0.4,4.4
363,"飯沼　愛",1.8,9.3,0.4,0.9,0.9,0,3.5,0.4,1.3
363,"菊地　姫奈",1.8,7.5,0,0.9,1.3,0.4,3.1,0,1.3
363,"酒井　若菜",1.8,11.0,0,0.4,0.9,0.4,2.6,0,2.2
363,"佐久間　由衣",1.8,10.6,0,0.9,0.9,0.4,2.6,1.8,1.8
363,"さとうほなみ",1.8,8.8,0,0.9,1.8,0,1.8,0.9,0.9
363,"菅井　友香",1.8,9.7,0.4,0.4,1.8,0.4,2.2,0.4,0.9
363,"高石　あかり",1.8,9.7,0.4,0.9,1.3,0.4,3.5,0.9,0.9
363,"中村　ゆり",1.8,8.8,0,1.3,0.4,0.9,0.4,1.8,4.4
363,"原田　美枝子",1.8,7.9,0,0.9,0.4,0.9,0.4,0.9,3.5
363,"深川　麻衣",1.8,9.3,0.9,1.3,1.3,0,1.8,0.4,0.9
363,"マ－シュ彩",1.8,8.4,0.4,1.3,0.4,0,4.8,0,0.9
363,"松井　愛莉",1.8,9.7,0,1.3,0.4,0.4,3.1,0.9,1.8
363,"真飛　聖",1.8,10.6,0.9,1.8,1.3,0.4,0.9,1.8,3.5
363,"三原　羽衣",1.8,8.8,0,0.9,0.4,0.4,3.5,0.4,0.9
363,"森口　瑶子",1.8,10.6,1.8,0.4,1.3,0.4,0.9,0.9,3.5
363,"吉谷　彩子",1.8,10.1,0,2.2,0.4,0.4,2.6,1.3,1.3
363,"若月　佑美",1.8,7.5,0.4,0.9,0,0,2.6,0,0.9
399,"南野　陽子",1.3,15.9,0.4,1.3,1.8,0.4,0.4,0.9,6.2
399,"麻生　久美子",1.3,13.2,0,1.8,2.2,0.4,0.4,2.2,5.7
399,"泉　里香",1.3,13.2,0.4,0.9,1.3,0.4,3.5,1.8,3.1
399,"押切　もえ",1.3,11.9,0,0.4,1.8,0,2.2,2.6,2.2
399,"志田　彩良",1.3,11.9,0.4,2.6,2.2,0,2.6,1.3,1.3
399,"鈴木　梨央",1.3,12.3,0,0.9,1.8,0,4.4,0,0.9
399,"高岡　早紀",1.3,14.5,0,1.3,2.6,0.4,1.3,2.2,6.2
399,"高橋　惠子",1.3,11.5,0.4,0,1.3,0.4,0,0.9,5.3
399,"田中　律子",1.3,13.7,0.9,0.9,1.8,0.9,1.8,0.9,4.0
399,"西野　未姫",1.3,12.3,0.9,1.3,2.2,0.4,1.3,0,1.3
399,"松坂　慶子",1.3,12.3,0.4,0.4,1.8,1.3,0.4,0.4,5.3
399,"萬田　久子",1.3,12.3,0.9,0.9,0.4,1.3,0,1.3,4.4
399,"見上　愛",1.3,12.3,0.4,0.9,3.5,0,2.6,1.3,1.8
399,"浅川　梨奈",1.3,7.9,0,0,0.4,0,2.6,0.4,1.3
399,"石野　真子",1.3,10.6,0.4,0.9,1.8,1.3,1.3,0.4,3.1
399,"稲垣　来泉",1.3,8.8,0.4,0.9,1.3,0.9,4.8,0.9,1.3
399,"臼田　あさ美",1.3,11.0,0.4,1.8,0.4,0,2.6,0.4,2.2
399,"工藤　美桜",1.3,9.7,1.3,1.3,1.3,0.4,5.3,0.9,1.3
399,"白鳥　玉季",1.3,7.9,0.4,1.3,1.8,0.4,3.1,0.4,1.3
399,"筒井　真理子",1.3,8.8,0,0.9,0.9,0.4,0,0.9,4.4
399,"仁村　紗和",1.3,9.3,0.4,2.2,2.6,1.3,0.4,1.3,1.3
399,"原　日出子",1.3,11.0,0,0.4,2.2,0.9,0.4,0.4,4.4
399,"星乃　夢奈",1.3,8.8,0,0,0.9,0,4.4,0,0.9
399,"堀内　敬子",1.3,7.9,0,0.4,0.4,0,1.3,0.4,2.6
399,"蒔田　彩珠",1.3,8.8,0,1.3,0.4,0.4,2.6,0,0.9
399,"美村　里江",1.3,7.9,0,1.8,0.4,0.9,0.4,0.4,3.1
399,"莉子",1.3,7.9,0.4,1.3,1.3,0.4,2.6,0,1.3
399,"蓮佛　美沙子",1.3,8.8,0,1.3,0.9,1.3,2.2,0.9,2.6
399,"渡辺　真起子",1.3,9.7,0.4,0.4,1.8,0.4,0,0.9,4.4
399,"早瀬　憩",1.3,6.2,0,1.3,0.9,0,1.3,0,1.3
429,"松嶋　尚美",0.9,19.8,4.0,0,5.7,0.4,0.4,1.3,2.2
429,"大原　櫻子",0.9,14.5,0,0,1.3,0,4.0,0,0.9
429,"セントチヒロ・チッチ",0.9,11.9,0.9,0.9,3.5,1.3,2.2,1.3,1.3
429,"南　果歩",0.9,12.8,0.4,1.3,0.9,0.4,0.9,0.4,5.7
429,"遼河　はるひ",0.9,13.2,0,1.3,1.3,0,1.3,1.3,3.5
429,"石橋　静河",0.9,9.7,0,1.3,1.3,0.9,2.2,2.2,2.2
429,"市川　紗椰",0.9,11.0,0.4,0.9,1.8,0.4,1.8,0.9,2.6
429,"岡本　玲",0.9,10.1,0,0.4,0,1.3,3.1,0,2.2
429,"奥貫　薫",0.9,9.7,0,1.3,1.8,0,0.9,0.9,4.8
429,"菊池　日菜子",0.9,7.9,0.4,0.4,0.9,0.4,2.6,0.4,0.9
429,"吉柳　咲良",0.9,8.4,0.9,0.4,2.2,0.4,1.8,0.9,0.9
429,"紺野　まひる",0.9,10.1,0,0.4,0.4,0,0.9,0.4,3.5
429,"鈴木　美羽",0.9,8.4,0.4,0.4,0.4,0,2.2,0.4,1.3
429,"関水　渚",0.9,8.8,0,0.9,0.9,0.4,4.8,0.4,1.3
429,"武田　梨奈",0.9,8.8,0,0.4,1.3,0,1.8,0.4,3.1
429,"恒松　祐里",0.9,8.4,0,0.4,0.4,0,3.1,0.4,1.3
429,"樋口　日奈",0.9,8.4,0,0.4,0.4,0,3.5,0,2.2
429,"三浦　透子",0.9,10.1,0.4,0.9,2.2,0.4,0,0,1.8
429,"池端　杏慈",0.9,6.2,0,2.2,1.8,0.4,1.8,0.4,1.3
429,"伊藤　万理華",0.9,6.6,0,0.4,0.4,0,1.3,1.3,1.3
429,"尾碕　真花",0.9,5.3,0,0.9,0.9,0,0.9,0.4,0.9
429,"片山　友希",0.9,6.2,0,0.4,0,1.3,1.8,0,0.9
429,"茅島　みずき",0.9,7.0,0,0.9,0.4,0,2.2,0.9,0.9
429,"久保田　紗友",0.9,7.5,0.4,0.4,0.9,0.4,2.6,0.4,0.9
429,"紺野　彩夏",0.9,6.6,0.4,0.9,0.4,0.4,2.2,0,1.8
429,"白本　彩奈",0.9,6.6,0.4,0,0.4,0,2.2,0.9,0.9
429,"田辺　桃子",0.9,7.5,0.4,0,2.2,0,2.2,0,1.8
429,"月島　琉衣",0.9,7.9,0.9,0.9,0,0.4,3.5,0.4,0.9
429,"豊嶋　花",0.9,6.6,0,0.9,0.4,0,3.1,0.4,0.9
429,"永瀬　莉子",0.9,7.5,0.4,0,1.8,0,1.8,0.4,0.9
429,"中村　ゆりか",0.9,7.5,0,0.9,1.3,0.4,2.2,0.4,2.2
429,"那須　ほほみ",0.9,7.0,0,0.4,0.4,0,1.8,0.4,1.3
429,"夏子",0.9,7.9,0,0.4,1.8,0.4,1.8,0,1.3
429,"鳴海　唯",0.9,5.7,0,0.9,0.9,0,0.9,0,0.9
429,"林　芽亜里",0.9,5.7,0.4,0.4,0,0,2.2,0,1.3
429,"玄理",0.9,7.5,0,0.4,0.4,0,0.9,0.4,2.6
429,"藤崎　ゆみあ",0.9,6.2,0,0.4,0.4,0.4,1.3,0.4,0.9
429,"藤間　爽子",0.9,5.7,0,0.4,0.9,0,0,0.4,1.3
429,"松島　花",0.9,5.7,0,0.9,0,0,1.3,0,1.8
429,"円井　わん",0.9,6.6,0,0.9,1.3,0.4,0.4,0,0.9
429,"宮本　茉由",0.9,6.6,0,0.4,0.4,0,3.1,0,0.9
429,"森田　望智",0.9,7.0,0.4,1.3,0.9,0.4,2.6,0.9,1.3
429,"山田　真歩",0.9,6.2,0,0.9,1.3,0.4,0.9,0,1.8
429,"山本　千尋",0.9,7.0,0.4,0.9,0.4,0,2.2,0.4,1.8
429,"結城　モエ",0.9,6.6,0,0.4,0.4,0,3.1,0.9,0.9
474,"知花　くらら",0.4,10.1,0,0.9,0.9,0,0.9,0,3.1
474,"長井　短",0.4,8.4,0.4,0,4.0,0,0.4,0.4,1.3
474,"武藤　十夢",0.4,11.0,0.4,1.3,0.9,0,4.0,0.9,0.9
474,"浅田　芭路",0.4,6.6,0.4,0.4,0.4,0.9,2.2,0.9,1.3
474,"嵐　莉菜",0.4,6.6,0,0.4,0.4,0,1.8,0.4,1.3
474,"石川　恋",0.4,7.5,0,0.9,0.4,0.9,1.8,0.4,1.3
474,"祷　キララ",0.4,7.0,0,0.4,1.3,0.9,1.8,0,0.9
474,"小野　花梨",0.4,7.5,0.4,0.9,1.3,0,1.3,0,0.9
474,"片岡　凛",0.4,7.9,0,0.4,0.9,0.4,2.6,0,0.9
474,"河村　花",0.4,7.0,0,0,0.4,0.4,2.6,0.4,0.9
474,"上坂　樹里",0.4,6.6,0,0,0.9,0,2.2,0,0.9
474,"向里　祐香",0.4,5.7,0,0.4,0,0.4,2.6,0.4,1.3
474,"近藤　華",0.4,6.2,0.4,0,0.4,0.4,2.6,0.4,0.9
474,"田中　道子",0.4,7.5,0.4,0,1.3,0.4,0.9,0,3.1
474,"田鍋　梨々花",0.4,5.7,0.4,0.4,0,0,1.3,0,1.3
474,"田畑　志真",0.4,6.2,0.4,0.9,0,0.4,1.8,0,1.3
474,"玉田　志織",0.4,7.9,0,0.9,1.3,0.4,1.3,0,1.3
474,"椿",0.4,6.6,0,0,0.9,0,1.8,0.4,0.9
474,"土居　志央梨",0.4,7.0,0,0.4,0,0,0.9,0.4,0.9
474,"中島　瑠菜",0.4,5.7,0,0.4,0,0,2.6,0.4,0.9
474,"中田　青渚",0.4,6.6,0,0.4,0.4,0,1.8,0,0.9
474,"南　琴奈",0.4,5.7,0.4,0.4,0.4,0,1.3,0,1.3
474,"宮内　ひとみ",0.4,6.6,0,1.8,1.3,0.4,1.8,0.4,1.3
474,"宮崎　優",0.4,6.6,0,0.9,0,0.4,1.3,0.4,1.8
474,"森田　想",0.4,5.7,0,0.9,1.3,0,1.3,0.9,0.9
474,"山崎　紘菜",0.4,6.2,0,0.4,0.4,0,2.2,0.9,0.9
474,"吉田　朱里",0.4,6.6,0,0.9,0.4,0,2.2,0.9,1.8
