"2025年7月調査・ﾀﾚﾝﾄｲﾒｰｼﾞ",,,,,,,,,,
"男性ﾀﾚﾝﾄ/男性50～69歳/並び順:人気度",,,,,,,,,,
,,,,,,,,,,
,,,,"イメージ",,,,,,
293,"高嶋　政宏",13.9,93.3,6.1,4.9,42.2,6.6,0.7,7.3,16.1
293,"槙野　智章",13.9,76.8,10.5,7.0,26.7,3.5,0.5,16.0,4.6
293,"山田　涼介",13.9,68.6,4.1,12.5,17.4,2.3,9.3,21.8,2.7
293,"森山　未來",13.9,62.8,1.9,3.0,34.2,5.4,0.7,7.7,5.1
293,"中川　大志",13.9,54.5,1.1,9.2,13.3,3.8,2.0,17.1,3.0
293,"北村　有起哉",13.9,48.4,2.1,2.5,23.5,5.9,0.1,3.9,10.8
299,"松本　幸四郎　（藤間　照薫）",13.8,84.9,1.8,5.8,29.4,7.7,0.3,10.6,22.9
300,"林　遣都",13.7,56.3,1.8,6.9,19.5,3.0,1.3,12.4,3.6
300,"戸次　重幸",13.7,51.7,5.5,3.6,21.1,3.8,0.1,4.9,8.1
302,"上地　雄輔",13.6,82.9,12.0,5.0,27.1,4.5,2.1,6.6,2.8
302,"眞栄田　郷敦",13.6,61.9,1.4,7.2,19.7,2.8,2.0,23.4,3.2
302,"荒川　良々",13.6,53.1,10.7,1.1,33.0,2.5,1.4,0.9,2.0
305,"つるの　剛士",13.3,92.6,14.5,4.5,33.3,5.6,1.0,4.1,4.7
305,"瀬戸　康史",13.3,55.8,2.0,10.4,15.3,3.1,3.7,11.8,3.9
305,"眞島　秀和",13.3,47.0,0.8,3.2,18.2,4.6,0.2,9.7,11.8
308,"溝端　淳平",13.1,67.5,1.8,8.9,16.5,2.8,2.2,17.7,3.6
308,"津田　健次郎",13.1,37.7,1.6,1.9,16.3,3.4,0,9.6,12.8
310,"岩井　勇気",13.0,68.2,26.7,1.5,26.6,2.3,0.3,0.8,1.3
311,"羽生　結弦",12.9,92.9,1.8,17.6,28.7,5.9,6.0,16.1,3.7
311,"見取り図",12.9,67.5,25.5,1.3,21.8,1.1,0.1,0.8,1.8
313,"峰　竜太",12.8,94.9,11.8,3.7,28.3,7.1,0.3,2.6,15.0
313,"小池　徹平",12.8,83.1,3.8,11.9,22.5,2.7,15.4,12.4,3.2
315,"中村　勘九郎　（波野　雅行）",12.7,84.4,2.8,5.0,30.2,8.1,0.3,5.5,11.0
315,"板尾　創路",12.7,78.1,19.2,1.2,37.5,3.5,0.2,1.6,6.2
315,"池松　壮亮",12.7,49.8,1.1,1.2,24.9,3.5,1.0,6.2,4.8
318,"伊藤　俊介",12.6,67.0,27.9,0.9,24.4,2.1,0.7,1.3,1.3
319,"堂本　光一",12.4,93.1,5.3,10.3,29.5,5.9,2.5,21.1,5.9
319,"関口　メンディ－",12.4,80.8,17.2,4.2,34.4,1.9,1.0,10.7,2.1
321,"おいでやす小田",12.2,78.1,28.4,1.0,31.0,2.0,0.7,0.5,1.6
321,"中島　健人",12.2,69.2,2.3,11.7,18.0,1.5,4.9,21.8,2.3
323,"石丸　幹二",11.9,60.5,1.1,5.8,19.4,7.1,0.4,8.2,16.3
323,"塚本　高史",11.9,60.2,3.4,4.7,21.7,3.5,0.8,9.2,5.5
323,"平野　紫耀",11.9,59.3,4.9,9.5,15.9,1.5,5.4,23.7,1.6
323,"加瀬　亮",11.9,55.2,1.8,2.8,23.2,4.5,0.5,9.1,7.6
323,"浜野　謙太",11.9,49.1,10.3,0.4,27.1,1.8,1.1,1.1,2.1
323,"磯村　勇斗",11.9,46.3,1.4,5.0,15.3,2.7,2.1,12.2,2.3
329,"寺田　心",11.8,77.9,2.7,8.7,22.8,3.0,16.1,2.7,1.0
330,"坂上　忍",11.7,95.0,9.1,1.4,41.4,6.7,0.5,1.9,8.4
330,"伊原　剛志",11.7,71.3,1.8,2.1,24.9,5.8,0.7,11.2,19.1
330,"赤楚　衛二",11.7,46.9,1.5,8.8,12.8,2.6,2.6,14.2,2.4
333,"加藤　諒",11.6,79.4,15.8,1.3,46.9,2.1,4.4,0.8,1.1
333,"新田　真剣佑",11.6,69.0,1.6,8.9,19.5,2.7,2.0,26.2,4.1
335,"勝地　涼",11.5,69.7,5.3,4.6,27.5,3.5,1.1,9.3,3.4
336,"大谷　亮平",11.3,51.4,1.2,4.7,17.9,3.8,0.2,11.9,14.5
336,"吹越　満",11.3,50.3,3.8,1.3,26.0,4.2,0.2,2.6,12.3
338,"青木　崇高",11.1,44.8,1.1,2.8,19.4,3.7,0.4,9.5,9.3
339,"坂東　彌十郎",10.7,49.5,1.8,2.5,17.6,7.8,0.7,2.5,16.6
340,"加藤　清史郎",10.6,74.0,2.0,11.2,18.6,2.7,13.1,5.9,1.2
340,"田中　圭",10.6,85.2,4.2,3.6,27.6,2.7,2.8,10.8,5.9
342,"薬丸　裕英",10.5,94.7,6.7,6.5,28.8,7.7,0.8,4.1,11.1
342,"三浦　翔平",10.5,52.1,1.6,7.8,13.0,2.1,1.4,18.3,3.6
344,"杉浦　太陽",10.3,83.2,4.2,9.9,20.4,3.1,6.1,10.0,2.0
344,"浅利　陽介",10.3,59.3,4.3,3.0,29.0,3.7,2.0,2.5,3.1
344,"バッテリィズ",10.3,47.2,20.4,1.1,15.3,0.8,1.0,0.7,1.1
344,"津田　寛治",10.3,42.4,1.3,1.9,17.6,3.5,0.3,4.1,9.1
348,"森田　哲矢",10.1,47.1,19.5,1.0,15.7,1.8,0.2,1.0,1.2
349,"玉森　裕太",10.0,65.1,2.3,9.3,15.1,2.2,6.5,15.1,0.9
349,"鈴木　浩介",10.0,48.5,4.6,2.5,23.4,3.1,0.4,2.1,5.0
351,"河合　郁人",9.9,54.5,11.5,3.7,14.6,1.8,1.3,5.0,1.9
352,"市川　團十郎白猿　（堀越　寶世）",9.7,82.0,1.8,4.5,33.5,6.4,0.7,12.3,15.9
352,"伊沢　拓司",9.7,72.7,5.8,3.1,23.9,11.5,0.8,1.6,1.5
352,"横山　裕",9.7,66.4,11.9,3.9,20.7,2.3,2.3,6.9,2.0
355,"ニュ－ヨ－ク",9.5,64.3,22.1,1.0,19.6,0.9,0.5,1.0,1.2
355,"高良　健吾",9.5,48.2,0.8,4.8,17.7,2.4,1.1,11.8,3.4
355,"松田　元太",9.5,43.8,9.6,4.8,12.7,1.2,2.7,9.4,1.5
358,"矢本　悠馬",9.4,31.9,4.5,1.2,16.1,2.5,1.4,1.0,1.8
359,"宮沢　氷魚",9.3,50.3,0.7,7.9,19.9,2.4,1.1,11.8,3.5
359,"今野　浩喜",9.3,39.8,9.0,0.5,22.7,2.3,0.7,0.1,0.8
361,"佐久間　宜行",9.0,46.9,9.5,1.4,18.8,3.5,0.2,1.1,3.6
361,"梶原　善",9.0,40.7,4.4,1.0,23.3,1.9,0,0.5,4.2
363,"町田　啓太",8.8,32.5,1.0,5.5,9.6,1.8,0.7,9.9,2.7
364,"松丸　亮吾",8.7,64.5,4.4,6.7,20.6,5.7,5.5,3.0,2.0
365,"佐久間　大介",8.5,36.3,4.8,4.6,11.1,1.1,4.4,7.6,0.8
366,"一ノ瀬　ワタル",8.4,30.8,3.7,1.0,17.1,1.9,1.1,1.4,1.2
367,"板垣　李光人",8.2,44.9,0.8,7.9,14.0,1.2,10.2,8.4,1.2
367,"大倉　孝二",8.2,39.5,4.6,1.3,20.9,2.0,0.4,1.5,3.5
369,"杉野　遥亮",8.0,35.9,1.5,6.9,10.2,2.1,1.3,10.8,1.4
370,"ＨＩＫＡＫＩＮ",7.6,86.4,16.3,1.5,35.3,2.6,0.3,0.7,1.8
370,"藤ヶ谷　太輔",7.6,53.0,2.4,7.9,14.1,1.4,1.9,14.6,1.6
372,"鈴鹿　央士",7.4,43.7,1.0,7.1,11.3,1.3,7.2,6.8,1.3
372,"岡山　天音",7.4,33.1,1.8,2.0,18.5,1.8,1.0,1.3,1.3
374,"永瀬　廉",7.2,53.6,1.8,6.9,13.4,2.0,3.8,16.0,1.9
374,"岸　優太",7.2,47.2,5.6,4.4,12.9,1.0,4.5,6.6,0.9
374,"神尾　楓珠",7.2,33.0,0.8,5.3,8.8,0.7,2.1,10.8,0.5
377,"ジェシ－",7.1,54.8,5.1,5.9,15.7,1.8,1.8,17.3,1.9
377,"ラウ－ル",7.1,58.3,2.7,6.9,18.0,1.4,2.2,21.4,1.8
377,"駿河　太郎",7.1,40.1,2.6,3.3,17.4,3.3,0.1,3.6,3.0
380,"本郷　奏多",7.0,34.8,1.6,3.9,15.6,1.1,1.2,4.9,0.7
380,"松村　北斗",7.0,34.8,1.2,6.2,8.2,1.2,1.3,10.1,1.2
382,"高橋　文哉",6.9,33.5,0.4,4.9,8.1,1.3,3.8,8.8,1.2
383,"鈴木　伸之",6.8,32.9,1.3,4.3,9.4,2.5,0.4,11.6,2.8
384,"市川　染五郎　（藤間　齋）",6.7,57.2,0.7,3.8,20.3,2.8,1.2,7.9,3.8
385,"濱田　龍臣",6.6,40.5,1.2,4.8,11.2,1.6,4.8,4.3,1.2
385,"阿部　亮平",6.6,36.7,1.5,6.9,8.7,2.0,2.1,8.1,1.4
387,"森崎　ウィン",6.5,42.6,1.0,5.0,12.6,0.9,2.3,9.1,0.9
388,"佐野　勇斗",6.4,35.4,1.1,5.4,9.5,1.3,2.6,8.9,0.8
388,"竜星　涼",6.4,34.1,1.3,4.1,12.2,1.3,0.9,9.4,1.9
388,"橋本　じゅん",6.4,26.4,3.0,0.7,12.9,1.6,0.3,1.0,3.8
391,"音尾　琢真",6.2,26.2,2.7,0.4,13.3,1.2,0.4,1.2,3.6
391,"迫田　孝也",6.2,27.5,1.0,1.2,12.3,1.6,0,1.3,3.0
393,"森本　慎太郎",6.1,34.0,3.0,2.6,10.5,1.0,0.9,7.7,1.5
393,"宮舘　涼太",6.1,31.2,4.7,3.5,8.7,0.9,1.1,5.5,1.1
395,"高橋　海人",6.0,39.6,1.5,5.5,9.1,1.2,3.7,9.2,1.2
395,"道枝　駿佑",6.0,37.7,0.5,6.2,7.6,0.4,7.6,8.5,1.0
397,"岡部　たかし",5.8,25.6,1.4,0.8,13.1,1.3,0.1,1.6,4.1
398,"大橋　和也",5.6,43.5,6.0,4.5,8.9,0.7,10.1,3.4,0.9
399,"渡辺　翔太",5.4,36.9,1.4,4.8,10.8,1.0,1.5,9.5,1.5
400,"ひょうろく",5.3,38.7,10.5,0.4,20.0,0.8,1.4,0.2,0.9
401,"向井　康二",5.1,34.4,5.7,3.5,10.1,1.1,1.5,3.9,1.0
402,"三浦　貴大",5.0,39.0,0.7,3.8,12.5,2.0,0.8,6.8,1.6
402,"高杉　真宙",5.0,33.5,1.0,5.3,7.8,1.3,2.5,7.8,1.1
402,"戸塚　純貴",5.0,23.8,2.8,2.4,9.5,1.1,1.5,2.5,1.3
405,"野村　周平",4.8,44.6,0.5,3.3,15.9,1.6,0.1,8.2,1.9
405,"高橋　光臣",4.8,26.1,1.0,2.3,8.9,2.4,0.1,5.3,3.7
407,"重岡　大毅",4.6,35.0,1.9,2.7,9.3,1.1,2.3,5.1,1.0
407,"中島　裕翔",4.6,35.5,1.2,6.0,8.7,1.5,2.0,10.5,1.0
407,"井之脇　海",4.6,23.5,1.2,2.7,8.8,1.5,0.8,2.1,0.7
410,"三宅　弘城",4.4,20.7,2.8,0.8,10.7,1.3,0.2,0.8,2.4
411,"毎熊　克哉",4.3,18.1,0.7,1.1,8.5,1.0,0.3,2.7,2.5
412,"山中　崇",4.2,22.2,0.8,1.4,10.2,1.3,0,2.8,3.1
413,"細田　佳央太",4.1,17.9,0.3,2.4,6.0,0.5,0.9,2.3,0.5
414,"片寄　涼太",3.8,35.5,0.4,5.0,8.8,1.0,2.3,10.2,1.1
414,"前野　朋哉",3.8,25.1,2.8,0.8,14.7,0.9,0.2,0.3,1.5
416,"前田　旺志郎",3.7,26.3,0.8,3.4,9.1,1.0,1.6,3.2,0.5
417,"小関　裕太",3.5,25.7,0.5,3.5,6.1,0.9,2.0,6.1,0.7
418,"中村　隼人",3.4,25.1,0.7,2.8,9.2,0.8,0.2,5.6,1.6
418,"藤岡　真威人",3.4,20.5,0.5,4.3,5.3,0.7,1.3,6.6,1.0
420,"平山　浩行",3.3,19.1,0.4,0.7,9.3,0.7,0.1,2.5,4.1
420,"水上　恒司",3.3,17.5,0.4,3.7,6.1,1.1,0.3,3.9,1.4
422,"佐藤　勝利",3.2,35.5,0.5,5.0,6.9,0.5,5.7,7.3,0.7
422,"平岡　祐太",3.2,28.3,0.2,3.6,9.0,1.0,0.9,6.0,1.6
422,"犬飼　貴丈",3.2,20.9,1.2,2.0,5.8,0.8,0.7,5.0,1.0
425,"桐山　漣",3.1,18.8,0.5,2.8,6.0,0.9,0.3,4.9,0.7
425,"坂東　龍汰",3.1,16.5,0.4,2.5,5.5,0.2,1.0,2.7,0.5
427,"白濱　亜嵐",3.0,39.3,0.4,4.7,9.5,1.0,1.0,12.9,1.6
427,"大東　駿介",3.0,31.2,0.7,2.2,10.0,0.7,0.5,6.2,1.8
427,"窪塚　愛流",3.0,24.9,0.5,2.2,8.5,0.3,2.5,4.8,0.4
430,"西畑　大吾",2.7,25.0,1.6,3.5,6.5,0.4,4.8,2.8,0.7
431,"中川　大輔",2.5,23.2,0.2,3.0,6.2,0.8,0.5,5.3,0.7
432,"はじめしゃちょ－",2.4,53.0,4.2,1.2,19.5,0.8,1.2,2.0,0.8
432,"白洲　迅",2.4,20.8,0.4,3.0,5.0,0.8,0.5,5.6,0.8
434,"古川　雄大",2.3,18.1,0.5,2.1,6.7,0.7,0.1,4.3,1.3
435,"渡辺　大知",2.2,23.1,1.0,1.6,7.8,0.8,0.9,2.0,1.5
435,"萩原　利久",2.2,18.3,0.4,2.8,5.7,0.4,0.7,2.8,0.5
435,"菅生　新樹",2.2,15.9,0.3,1.9,6.6,1.2,0.9,2.6,0.4
438,"奥平　大兼",2.0,11.8,0.3,1.6,4.2,0.3,0.1,2.0,0.5
438,"清水　尋也",2.0,12.7,0.1,1.5,5.9,0.5,0.1,1.5,0.7
440,"中島　颯太",1.9,18.0,0.4,2.5,5.0,0.5,1.2,4.5,0.8
440,"宮世　琉弥",1.9,21.6,0.4,3.4,6.4,0.7,2.7,4.1,0.5
440,"林　泰文",1.9,17.2,0.3,1.1,8.1,1.0,0,1.1,1.9
440,"渡邊　圭祐",1.9,15.4,0.5,2.8,4.6,0.5,0.2,4.3,0.7
444,"橋本　さとし",1.6,14.0,0.4,0.7,6.0,0.9,0.2,1.5,1.5
445,"塩野　瑛久",1.5,13.8,0.1,2.2,4.5,0.2,0.8,3.7,0.8
445,"本田　響矢",1.5,13.1,0.4,2.3,4.2,0.5,1.2,2.6,0.5
447,"前田　拳太郎",1.4,13.8,0.2,1.8,4.4,0.1,0.5,2.7,0.2
448,"柿澤　勇人",1.3,15.0,0.4,2.1,5.1,0.5,0.4,2.6,1.0
448,"泉澤　祐希",1.3,11.8,0.1,0.9,4.1,0.5,0.4,1.4,0.7
448,"森永　悠希",1.3,11.9,0.5,0.8,5.1,0.4,0.3,1.0,0.5
448,"若葉　竜也",1.3,11.5,0.2,0.8,4.7,0.5,0.3,2.2,0.5
452,"上杉　柊平",1.2,14.3,0.2,1.3,5.6,0.2,0.3,2.4,1.8
452,"大西　利空",1.2,11.4,0.2,1.1,3.7,0.3,0.9,1.6,0.3
452,"上川　周作",1.2,13.1,0.2,0.9,5.7,0.4,0.1,2.1,0.4
455,"八木　勇征",1.1,14.7,0.2,1.6,4.8,0.2,0.9,2.5,0.9
455,"高野　洸",1.1,11.8,0.2,1.5,3.9,0.1,0.4,3.4,0.5
455,"藤原　大祐",1.1,11.8,0.3,1.4,3.7,0.4,0.8,1.5,0.4
455,"中沢　元紀",1.1,11.3,0.1,1.1,3.5,0.1,0.5,2.0,0.5
459,"齋藤　潤",1.0,11.5,0.3,1.1,3.7,0.3,0.5,1.9,0.5
459,"佐藤　大樹",1.0,13.5,0.4,1.9,4.4,0.4,0.8,2.3,0.2
459,"綱　啓永",1.0,12.5,0.3,1.5,4.4,0.3,0.9,2.4,0.4
459,"福山　翔大",1.0,11.6,0.1,0.5,4.4,0.3,0.2,2.4,0.5
459,"三山　凌輝",1.0,15.2,0,1.5,5.5,0.1,0.5,2.8,0.3
459,"駒木根　葵汰",1.0,9.2,0.5,1.4,3.3,0.1,0.5,2.2,0.3
459,"野村　康太",1.0,11.1,0,1.3,3.3,0.5,0.8,2.3,0.4
466,"井上　祐貴",0.9,13.1,0.1,1.6,4.1,0.3,0.7,1.9,0.5
466,"原　嘉孝",0.9,14.1,1.2,0.5,5.3,0.1,0.4,1.2,0.3
466,"尾崎　匠海",0.9,11.1,0.1,1.1,3.1,0.3,0.9,2.5,0.3
469,"一ノ瀬　颯",0.8,13.7,0.4,2.3,3.8,0.5,0.7,2.2,0.5
469,"櫻井　海音",0.8,11.6,0.1,1.9,4.1,0.3,0.5,2.1,0.5
469,"寺西　拓人",0.8,13.1,0.7,1.2,3.7,0.7,0.5,2.4,1.0
469,"柏木　悠",0.8,11.3,0.1,1.2,4.2,0.2,0.7,2.0,0.5
469,"木戸　大聖",0.8,11.0,0.3,1.1,3.0,0.2,0.7,2.2,0.4
469,"小宮　璃央",0.8,11.2,0.3,1.4,3.5,0.3,0.9,1.4,0.3
469,"西垣　匠",0.8,9.7,0.1,0.9,3.3,0,0.7,1.9,0.4
469,"結木　滉星",0.8,9.3,0.1,1.1,4.2,0.4,0.1,1.0,0.3
477,"川村　壱馬",0.7,10.8,0.3,0.8,4.1,0,0.1,2.3,0.3
477,"黒川　想矢",0.7,9.3,0.2,0.7,3.4,0.1,0.4,1.5,0.3
477,"小林　虎之介",0.7,10.6,0.4,1.2,4.4,0.3,0.5,1.9,0.5
477,"山時　聡真",0.7,9.1,0.2,0.9,3.3,0.3,0.5,1.3,0.4
477,"新原　泰佑",0.7,9.2,0.1,1.1,3.4,0.3,0.7,1.6,0.5
477,"八村　倫太郎",0.7,9.5,0,0.8,3.4,0.1,0,1.8,0.2
483,"奥　智哉",0.5,10.7,0.4,1.4,3.5,0.3,0.5,1.3,0.8
483,"濱　正悟",0.5,10.6,0.1,1.1,4.7,0.3,0.2,1.0,0.5
483,"兵頭　功海",0.5,9.3,0.3,0.9,3.9,0.2,0.3,1.4,0.3
486,"倉　悠貴",0.4,9.7,0.2,1.3,3.3,0.1,0.5,1.4,0.3
486,"味方　良介",0.4,10.2,0,0.9,3.4,0.3,0.1,1.4,0.2
486,"水沢　林太郎",0.4,9.3,0,0.8,3.3,0.2,0.5,1.2,0.4
486,"杢代　和人",0.4,8.2,0.2,0.7,3.4,0.3,0.3,1.5,0.4
490,"青木　柚",0.3,10.5,0.1,1.4,3.4,0.2,0.8,1.5,0.3
490,"岩瀬　洋志",0.3,9.5,0.1,0.5,3.3,0.1,0.4,1.6,0.5
490,"草川　拓弥",0.3,9.7,0.1,0.9,3.8,0.1,1.0,1.5,0.4
490,"越山　敬達",0.3,8.8,0.3,0.8,3.6,0.2,0.3,1.4,0.8
490,"曽田　陵介",0.3,11.1,0.3,0.9,3.8,0.4,0.4,1.8,0.5
490,"豊田　裕大",0.3,8.7,0.3,1.0,3.0,0.2,0.2,1.1,0.7
490,"松本　怜生",0.3,9.6,0.2,1.0,3.7,0.3,0.3,2.1,0.3
490,"山中　柔太朗",0.3,9.7,0.2,1.3,3.5,0.1,0.1,1.9,0.2
490,"吉野　北人",0.3,9.0,0.1,0.9,3.4,0.3,0.7,1.5,0.3
499,"内藤　秀一郎",0.2,10.2,0.2,1.1,2.8,0.1,0.3,2.3,0.3
499,"山下　幸輝",0.2,9.0,0,0.8,3.5,0.1,0.3,1.0,0.4
