"2025年7月調査・ﾀﾚﾝﾄｲﾒｰｼﾞ",,,,,,,,,,
"男性ﾀﾚﾝﾄ/女性12～19歳/並び順:人気度",,,,,,,,,,
,,,,,,,,,,
,,,,"イメージ",,,,,,
289,"北村　一輝",6.4,33.3,1.8,0,9.1,2.7,0,5.0,10.0
289,"染谷　将太",6.4,33.8,0.5,2.7,8.7,2.3,0,5.5,2.3
289,"藤井　隆",6.4,35.2,11.4,0.5,10.5,3.2,0.5,1.4,0.9
289,"上川　隆也",6.4,32.0,0.5,4.1,5.5,4.1,0,5.5,8.7
289,"浜野　謙太",6.4,31.5,6.8,0.5,12.3,2.3,1.4,0.5,0.9
289,"窪塚　愛流",6.4,26.0,0.9,3.7,5.9,1.4,4.1,8.2,1.4
289,"竜星　涼",6.4,25.1,2.7,3.2,5.5,0.5,0.9,8.2,0.9
289,"奥平　大兼",6.4,21.0,0,2.7,4.6,1.4,0.5,6.8,1.4
289,"白洲　迅",6.4,17.4,0.5,1.8,2.3,0.9,1.4,5.0,0
304,"カンニング竹山",5.9,56.2,16.4,0.5,14.2,1.8,0.5,0.5,0.5
304,"又吉　直樹",5.9,52.1,8.7,0.5,19.6,2.3,0,0.9,0.9
304,"岩井　勇気",5.9,49.8,17.8,0.9,11.4,2.7,0.5,0.9,0.5
304,"ビビる大木",5.9,47.5,14.2,0,9.6,1.8,0,0.5,0
304,"勝地　涼",5.9,41.1,2.7,0.9,11.0,1.8,0.5,7.8,3.7
304,"堺　正章",5.9,42.0,5.5,1.8,6.4,3.2,0.9,1.4,5.9
304,"野村　周平",5.9,34.7,2.7,3.2,5.5,1.4,0.9,8.7,2.7
304,"吉川　晃司",5.9,31.5,0.9,1.4,5.9,1.8,0.5,7.8,10.5
304,"矢本　悠馬",5.9,26.5,3.2,0.9,8.7,1.4,0.5,1.4,0.9
304,"野村　康太",5.9,16.4,0.5,1.8,2.3,2.7,1.4,7.3,1.4
304,"山下　幸輝",5.9,16.4,1.4,0.5,2.3,0.9,2.7,5.0,0.5
315,"岡田　圭右",5.5,40.6,11.4,0.9,9.1,2.7,0.5,0.5,0.9
315,"要　潤",5.5,38.8,3.2,2.7,9.1,3.2,0,5.0,6.4
315,"谷原　章介",5.5,34.7,0.5,4.1,4.1,4.1,0,4.1,8.2
315,"小池　徹平",5.5,32.4,0.9,4.6,2.7,0.9,4.6,6.4,2.3
315,"中井　貴一",5.5,30.1,4.1,2.3,3.7,3.2,0,3.7,10.0
315,"小関　裕太",5.5,27.4,0.5,3.7,3.2,0.5,1.8,8.7,0.5
315,"永山　瑛太",5.5,29.7,0.9,0.5,7.8,2.3,0,8.7,6.4
315,"中島　颯太",5.5,23.7,1.4,3.2,2.7,0.5,1.8,8.7,0.9
315,"尾崎　匠海",5.5,17.4,1.4,2.7,3.2,2.3,0.5,6.8,0.5
315,"山中　柔太朗",5.5,17.8,0,2.3,0.5,0.5,0.5,5.0,0.9
315,"岩瀬　洋志",5.5,14.2,1.4,3.2,2.3,0.9,1.4,4.6,1.8
315,"塩野　瑛久",5.5,15.5,0,3.7,1.4,0.5,0,5.0,0.9
327,"田中　裕二",5.0,52.1,14.6,0,10.5,2.7,2.3,0.9,0.5
327,"中村　獅童",5.0,43.8,5.0,1.8,11.9,3.2,0.5,4.1,4.6
327,"織田　裕二",5.0,39.7,0.9,2.3,5.5,2.3,0.5,6.8,9.1
327,"市原　隼人",5.0,36.5,0.9,4.6,6.8,2.7,0.5,8.2,5.0
327,"舘　ひろし",5.0,35.2,0.9,2.3,4.6,3.7,0,7.3,10.0
327,"生瀬　勝久",5.0,30.6,5.9,0,9.6,2.7,0.5,1.4,5.0
327,"森田　哲矢",5.0,32.9,14.2,0,5.5,0,0,0,0
327,"犬飼　貴丈",5.0,27.9,2.3,3.7,4.6,3.2,1.4,6.8,2.3
327,"豊川　悦司",5.0,29.2,1.4,0.9,4.6,2.3,0,5.0,13.2
327,"仲村　トオル",5.0,28.3,0.9,2.7,3.7,2.3,0,5.9,11.0
327,"池松　壮亮",5.0,25.6,1.4,0.5,7.3,1.8,0,4.1,2.7
327,"真田　広之",5.0,23.3,0.5,0.5,4.1,2.7,0,4.6,9.6
327,"清水　尋也",5.0,21.0,0,1.8,7.3,0.9,0,6.4,0.9
327,"戸次　重幸",5.0,22.4,2.3,1.8,4.6,3.7,0.5,2.3,3.7
327,"一ノ瀬　ワタル",5.0,18.7,2.3,0.5,9.1,0.9,0,0.5,0
327,"櫻井　海音",5.0,16.9,0,2.3,2.3,1.4,0.5,5.5,0.5
327,"草川　拓弥",5.0,13.2,0.5,2.3,2.3,0.5,2.3,3.2,0
327,"小宮　璃央",5.0,15.1,0.5,2.3,1.8,0.5,2.7,5.0,0
345,"武田　鉄矢",4.6,49.8,5.5,0.9,10.0,4.6,0,0.9,4.6
345,"勝俣　州和",4.6,41.6,11.9,0.5,9.6,0.9,0,0.9,0.9
345,"つるの　剛士",4.6,40.6,5.0,0.9,8.7,2.3,0,2.7,2.7
345,"川平　慈英",4.6,33.8,4.6,0,8.2,2.7,0,2.3,1.8
345,"小澤　征悦",4.6,31.5,4.1,0.5,7.3,1.8,0,1.4,7.3
345,"高田　純次",4.6,31.5,8.7,0.5,6.4,0.9,0,1.4,4.1
345,"船越　英一郎",4.6,31.1,0.5,0.5,3.7,2.7,0.5,1.8,7.8
345,"伊藤　英明",4.6,29.2,1.8,0.5,5.9,1.4,0.5,5.9,5.5
345,"柄本　明",4.6,27.4,2.7,0,5.5,1.8,0.5,0.5,4.6
345,"大森　南朋",4.6,28.8,0.5,0,5.9,2.3,0,1.8,5.9
345,"鈴木　浩介",4.6,29.7,4.1,1.8,6.8,2.3,0,0.5,4.1
345,"濱田　龍臣",4.6,26.9,0.5,1.8,4.1,0.9,1.8,5.0,0.5
345,"高橋　克典",4.6,26.5,0.9,1.8,3.7,1.4,0,3.7,8.7
345,"田辺　誠一",4.6,25.1,1.4,3.2,3.7,1.8,0.5,4.6,6.4
345,"中川　大輔",4.6,20.1,2.3,1.8,3.7,1.4,0.9,8.2,0.9
345,"佐藤　大樹",4.6,18.3,0.5,2.3,2.7,0.9,0.9,3.7,0.9
345,"でんでん",4.6,16.9,2.3,0,4.6,2.7,0.9,0.5,1.4
345,"木戸　大聖",4.6,15.1,0,2.7,2.3,0.5,3.2,4.6,0.5
345,"西垣　匠",4.6,13.2,0.5,2.3,2.7,0.9,1.4,5.0,0.9
345,"水沢　林太郎",4.6,15.1,0.9,2.7,2.3,0.9,1.8,4.6,1.8
365,"市川　團十郎白猿　（堀越　寶世）",4.1,48.9,1.4,2.3,8.7,4.6,0,4.1,7.3
365,"太田　光",4.1,48.4,13.2,0,12.8,2.7,0,0.9,0.5
365,"渡辺　謙",4.1,38.8,1.4,0,4.6,3.2,0,5.0,16.0
365,"柄本　佑",4.1,33.8,1.8,0.9,10.0,1.8,0.5,3.2,4.6
365,"片岡　愛之助",4.1,35.6,2.3,1.8,7.8,1.8,0,2.7,5.9
365,"ユ－スケ・サンタマリア",4.1,35.6,7.3,0.5,11.0,0.9,0.5,0.9,2.7
365,"佐藤　浩市",4.1,31.1,0.9,1.8,4.1,2.3,0.9,4.1,11.9
365,"杉本　哲太",4.1,30.6,0,0.5,5.0,3.2,0,2.7,8.2
365,"宮沢　氷魚",4.1,28.3,0.9,5.0,5.9,0.5,0.5,6.8,2.7
365,"森崎　ウィン",4.1,24.7,0.5,2.7,2.7,1.8,0.5,6.4,0.9
365,"内藤　剛志",4.1,22.8,0.9,1.8,4.6,1.8,0,0.9,5.9
365,"光石　研",4.1,19.2,1.4,0,3.2,1.8,0.5,0.9,4.6
365,"曽田　陵介",4.1,13.7,0.5,2.7,1.8,0.9,0,4.1,0.9
365,"八村　倫太郎",4.1,15.1,2.7,1.4,3.7,1.8,0.9,4.6,1.8
379,"哀川　翔",3.7,35.6,2.3,0.5,8.7,2.3,0.5,4.6,6.8
379,"高橋　英樹",3.7,35.2,1.8,1.4,3.7,2.7,0.9,2.7,6.8
379,"柄本　時生",3.7,32.4,2.7,0,12.3,2.3,0,1.4,2.3
379,"田中　要次",3.7,31.5,2.3,0.9,9.6,2.7,0,1.8,3.7
379,"温水　洋一",3.7,32.4,5.5,0,10.5,1.4,0.5,0.5,1.8
379,"リリ－・フランキ－",3.7,32.4,4.1,0.5,10.0,1.4,0,1.8,7.3
379,"六角　精児",3.7,31.5,4.1,0.5,10.5,1.4,0,0.9,1.4
379,"勝村　政信",3.7,27.4,1.8,1.4,5.0,1.8,0,1.4,5.5
379,"松田　龍平",3.7,28.8,0,1.4,7.8,2.3,0,4.6,2.7
379,"山口　智充",3.7,29.2,11.0,1.4,6.4,1.8,0,0.9,1.4
379,"大谷　亮平",3.7,23.7,0.5,1.8,3.7,0.9,0.5,5.0,9.6
379,"高良　健吾",3.7,25.1,0.5,2.7,5.0,0.9,0,7.3,0.9
379,"今野　浩喜",3.7,26.9,4.1,0.5,10.5,0.9,0,0.5,0.9
379,"寺島　進",3.7,26.0,1.8,0.9,4.1,2.7,0,3.7,7.3
379,"眞島　秀和",3.7,23.7,0.5,1.4,2.7,1.8,0,4.6,5.9
379,"小林　薫",3.7,20.5,0.5,0,3.7,2.3,0,0.9,7.3
379,"寺脇　康文",3.7,20.5,0.9,1.4,3.2,0.9,0,2.7,5.0
379,"古川　雄大",3.7,18.7,0,3.7,4.1,1.4,0.5,4.6,2.3
379,"前田　旺志郎",3.7,17.8,0.5,2.3,2.3,1.4,1.4,2.3,0.5
379,"前田　拳太郎",3.7,13.7,0.9,0.9,1.8,0.5,0,3.2,0.5
379,"松本　怜生",3.7,14.2,0.9,2.7,2.3,1.4,1.8,6.8,1.8
379,"柏木　悠",3.7,12.3,0.5,1.8,0.5,1.4,1.4,3.7,0.5
379,"齋藤　潤",3.7,12.8,0.5,1.8,2.3,0.9,3.2,4.6,0
402,"伊藤　淳史",3.2,37.9,4.6,0.5,8.7,1.8,1.4,0.9,1.4
402,"陣内　孝則",3.2,27.9,1.8,0.9,4.6,3.7,0,3.7,5.0
402,"高嶋　政伸",3.2,27.9,1.8,1.4,9.6,0.9,0,2.3,2.3
402,"吉野　北人",3.2,19.2,0.5,1.4,2.7,0.9,0.9,5.5,0.5
402,"高野　洸",3.2,13.7,0.5,2.3,1.8,0.9,1.4,4.6,0.5
402,"藤岡　真威人",3.2,15.5,0,0.9,2.3,0.5,0.9,5.5,0.5
402,"奥　智哉",3.2,11.0,0,1.4,1.4,0.9,0.9,1.4,0.5
402,"黒川　想矢",3.2,13.2,0,1.8,1.8,1.4,1.4,4.6,0
402,"豊田　裕大",3.2,10.5,0,0.9,2.3,0.9,0,3.2,0.5
411,"原田　龍二",2.7,30.1,4.1,0.5,9.1,0.9,0,1.4,1.8
411,"溝端　淳平",2.7,27.9,0.9,2.7,3.2,0.9,1.4,5.9,2.3
411,"浅野　忠信",2.7,26.0,0,0,5.9,1.8,0,4.1,7.8
411,"椎名　桔平",2.7,25.1,0.9,0.9,3.7,1.4,0,4.1,9.1
411,"本木　雅弘",2.7,26.9,0.9,1.8,4.6,2.7,0,3.7,9.1
411,"岸谷　五朗",2.7,21.0,0.5,0,5.0,1.4,0,0.9,5.9
411,"三山　凌輝",2.7,22.8,1.8,1.4,5.0,0.5,0.9,5.9,1.4
411,"佐久間　宜行",2.7,19.2,3.2,0,5.0,1.4,0,0.9,1.8
411,"橋本　じゅん",2.7,17.8,0.9,0.5,5.0,0.9,0,0.9,2.7
411,"渡邊　圭祐",2.7,20.5,0.5,1.8,3.2,0.5,1.8,4.6,1.8
411,"川村　壱馬",2.7,15.1,0,2.7,2.3,1.4,0.5,4.1,2.3
411,"平山　浩行",2.7,15.1,0,0.5,2.7,0.9,0,2.3,3.7
411,"藤原　大祐",2.7,13.7,0.5,1.4,1.8,0.5,2.3,3.7,0.5
411,"新原　泰佑",2.7,9.6,0,1.8,1.4,0.5,0,2.7,1.4
425,"薬丸　裕英",2.3,28.8,3.7,0,3.7,1.4,0,0.5,2.3
425,"板尾　創路",2.3,21.9,3.2,0,6.4,1.4,0,0,1.8
425,"國村　隼",2.3,21.9,0.5,0.5,4.6,1.8,0,1.4,6.4
425,"菅生　新樹",2.3,23.7,0.9,2.7,5.9,0.5,1.4,3.7,0
425,"松本　幸四郎　（藤間　照薫）",2.3,22.4,1.8,0.9,4.1,1.4,0,0.9,3.7
425,"峰　竜太",2.3,22.4,2.7,0.9,2.7,0.5,0,0,1.8
425,"大倉　孝二",2.3,19.6,0.9,0,7.3,1.4,0,0.5,1.4
425,"北村　有起哉",2.3,18.3,1.4,0,5.9,1.8,0,1.4,3.2
425,"玉山　鉄二",2.3,18.3,0,0,3.2,0.9,0,3.2,3.7
425,"別所　哲也",2.3,19.2,1.8,0.5,2.7,1.8,0,0.5,5.0
425,"森山　未來",2.3,17.4,0.9,0,6.4,0.5,0.5,0.9,2.3
425,"渡辺　いっけい",2.3,15.5,0.5,0,2.7,1.4,0,0,2.3
425,"一ノ瀬　颯",2.3,11.9,0,1.4,2.3,0.9,0,3.7,0.5
425,"井上　祐貴",2.3,12.3,0,1.8,2.3,1.4,0,2.3,0.9
425,"井之脇　海",2.3,13.7,0.5,2.3,3.2,1.8,0.5,1.8,0.5
425,"小林　虎之介",2.3,11.9,0,0.5,1.8,0.5,1.4,3.2,0
425,"杢代　和人",2.3,12.3,0.5,1.4,0.9,0.5,0,1.8,1.4
425,"駒木根　葵汰",2.3,9.1,0,0.9,1.8,0.5,0,1.8,0
443,"高嶋　政宏",1.8,28.3,1.8,1.4,6.4,1.8,0,0.9,4.1
443,"中村　勘九郎　（波野　雅行）",1.8,25.1,2.3,0.9,4.6,2.7,0,0.9,1.8
443,"塚本　高史",1.8,23.7,0.5,1.4,4.6,1.8,0.5,2.3,2.3
443,"三浦　友和",1.8,23.7,1.4,1.4,0.5,1.4,0,0.9,5.9
443,"三宅　裕司",1.8,24.2,4.1,1.4,5.5,2.3,0,1.4,1.4
443,"加瀬　亮",1.8,19.2,0,0.5,2.3,1.8,0.9,1.8,4.6
443,"中村　隼人",1.8,15.1,0,0.9,3.7,0.9,0,1.8,0.5
443,"平岡　祐太",1.8,16.9,0,1.8,2.7,1.8,0.5,2.3,1.4
443,"伊原　剛志",1.8,12.3,0.5,0,2.3,0.9,0,1.4,3.2
443,"音尾　琢真",1.8,13.7,1.4,0,4.6,0.9,0,0.5,1.8
443,"高橋　光臣",1.8,14.2,0,2.3,1.8,1.4,0,1.8,1.8
443,"結木　滉星",1.8,12.8,0,1.4,1.4,0.9,0.5,2.3,0
443,"中沢　元紀",1.8,9.6,0,0.9,1.8,0.9,0.5,3.2,0.5
456,"上地　雄輔",1.4,25.1,1.8,0.5,5.0,0,0.5,2.7,0.5
456,"恵　俊彰",1.4,25.6,3.7,0,3.2,1.4,0,0,1.8
456,"荒川　良々",1.4,23.7,3.2,0,9.1,1.4,0,0.9,1.4
456,"宇梶　剛士",1.4,21.9,0.9,0,5.0,1.4,0.5,2.3,4.1
456,"駿河　太郎",1.4,18.3,0.5,0.5,4.1,0.5,0.5,2.7,0.9
456,"吉岡　秀隆",1.4,19.2,0.5,0.5,5.0,0.5,0,0.5,1.8
456,"石丸　幹二",1.4,16.4,0,1.4,3.2,2.3,0,1.8,5.0
456,"市川　染五郎　（藤間　齋）",1.4,16.0,0.5,2.7,4.1,1.4,0,1.4,0.9
456,"迫田　孝也",1.4,16.9,0.5,0.5,3.2,1.8,0,1.4,2.7
456,"津田　寛治",1.4,17.8,0.5,1.4,3.2,1.8,0,1.8,2.3
456,"マキタスポ－ツ",1.4,16.9,4.1,0.5,6.4,1.4,0,0.9,0.9
456,"泉澤　祐希",1.4,11.4,0.5,0.9,3.2,0.9,0,0.5,0.5
456,"大西　利空",1.4,11.4,0,2.7,2.3,1.4,0,2.3,0.5
456,"岡部　たかし",1.4,11.4,0,0,3.7,1.4,0,0.5,2.3
456,"坂東　彌十郎",1.4,11.4,0.5,0,1.8,1.8,0.5,0.5,1.8
456,"毎熊　克哉",1.4,12.3,0,0,2.3,0.5,0,2.3,3.7
456,"前野　朋哉",1.4,13.7,0.5,0,5.5,0.5,0,0.9,0.9
456,"倉　悠貴",1.4,11.0,0,0.9,3.7,0,0.9,1.4,0
474,"青木　崇高",0.9,15.5,0,0.5,3.2,1.4,0,2.3,3.7
474,"筧　利夫",0.9,17.4,2.3,0.5,3.7,1.8,0,0.9,2.3
474,"桐山　漣",0.9,14.6,0,0.9,2.7,1.4,0.5,4.1,0.5
474,"大東　駿介",0.9,11.9,0,0.9,2.7,0.9,0,1.8,1.4
474,"永瀬　正敏",0.9,14.2,0.5,0.5,2.7,1.4,0,0.9,3.7
474,"吹越　満",0.9,14.6,0.9,0,3.2,1.4,0,0.9,3.7
474,"三浦　貴大",0.9,14.6,0.9,0,3.2,0.9,0,1.4,1.4
474,"若葉　竜也",0.9,12.8,0.9,0,3.2,0.5,0,2.3,0.9
474,"上杉　柊平",0.9,10.0,0,0.5,2.7,0.9,0,0.5,1.8
474,"越山　敬達",0.9,9.1,0,0.9,1.8,0.5,0.5,1.4,0
474,"内藤　秀一郎",0.9,10.5,0.5,1.8,1.4,0.9,0,1.8,0.9
474,"林　泰文",0.9,8.2,0,0,2.7,0.5,0,0,0.5
474,"福山　翔大",0.9,9.6,0,0,2.3,0.9,0,0.9,0.5
474,"青木　柚",0.9,7.8,0.5,0.5,1.8,0.9,0,0.9,0.5
488,"奥田　瑛二",0.5,15.5,0.9,0,2.7,1.4,0.5,1.4,4.1
488,"梶原　善",0.5,16.0,0.9,0,5.5,0.5,0,0,2.3
488,"三宅　弘城",0.5,17.4,1.8,0,4.1,0.5,0,0,1.4
488,"森永　悠希",0.5,12.3,0.9,1.4,1.4,0.5,0,0,0.5
488,"山中　崇",0.5,12.3,0.5,0,1.8,0.9,0,0,2.3
488,"渡辺　大知",0.5,11.4,0.9,0,2.3,0.5,0,0,0
488,"柿澤　勇人",0.5,9.6,0,1.4,1.8,1.4,0,0.9,1.4
488,"山時　聡真",0.5,8.7,0,0.5,1.4,0.9,0.9,0.9,0.5
488,"濱　正悟",0.5,8.2,1.4,0,2.3,0.5,0,0.5,0
488,"兵頭　功海",0.5,9.6,0.5,1.4,2.3,0.9,0.5,2.7,0.5
488,"味方　良介",0.5,9.6,0.5,0.5,0.9,0,0.5,0.5,0.5
499,"上川　周作",0,8.7,0.5,0,2.3,0.5,0,0.5,0
499,"橋本　さとし",0,8.7,0.5,0,2.3,0.5,0,0.9,0.9
