"順位","前回","前々回","タレント名","タレント名(全角カナ)","年齢","スコア","認知度","誘引率"
"726","922","715","松村北斗（SixTONES)","マツムラホクト（ストーンズ)","30","8.9","788","782"
"726","670","650","山崎怜奈","ヤマザキレナ（ノギザカフォーティーシックス）","28","8.9","711","1175"
"726","","787","RADWIMPS","ラッドウィンプス","","8.9","758","769"
"738","907","999","佐久間大介（Snow Man）","サクマダイスケ（スノーマン）","33","8.7","750","729"
"738","925","935","バッテリィズ","バッテリィズ","","8.7","788","380"
"738","809","641","福地桃子","フクチモモコ","28","8.7","729","629"
"738","1040","963","福留光帆","フクトメミツホ","22","8.7","894","184"
"738","","732","真飛聖","マトブセイ","49","8.7","806","224"
"738","746","799","南沙良","ミナミサラ","23","8.7","878","56"
"738","","687","宮内ひとみ（桜庭ななみ）","ミヤウチヒトミ（サクラバナナミ）","33","8.7","729","421"
"738","","787","ゆうたろう","ユウタロウ","27","8.7","622","1019"
"738","767","799","ラバーガール","ラバーガール","","8.7","758","406"
"738","750","606","令和ロマン","レイワロマン","","8.7","740","804"
"748","","833","阿部華也子","アベカヤコ","29","8.4","851","461"
"748","925","983","片寄涼太(GENERATIONS from EXILE TRIBE)","カタヨセリョウタ（ジェネレーションズフロムエグザイルトライブ）","31","8.4","688","823"
"748","774","851","コットン","コットン","","8.4","777","323"
"748","796","702","斎藤ちはる","サイトウチハル","28","8.4","700","1098"
"748","817","948","永尾柚乃","ナガオユノ","9","8.4","788","280"
"748","","668","濱田龍臣","ハマダタツオミ","25","8.4","722","233"
"748","746","1068","前田公輝","マエダゴウキ","34","8.4","764","430"
"748","799","799","八乙女光（Hey! Say! JUMP）","ヤオトメヒカル（ヘイセイジャンプ）","34","8.4","635","1123"
"748","729","819","優里","ユウリ","31","8.4","777","591"
"748","679","721","吉住","ヨシズミ","36","8.4","669","942"
"758","774","948","阿部亮平（Snow Man）","アベリョウヘイ（スノーマン）","31","8.2","777","466"
"758","","590","金子ノブアキ","カネコノブアキ","44","8.2","700","1031"
"758","","819","須賀健太","スガケンタ","31","8.2","764","813"
"758","925","764","中野周平（蛙亭）","ナカノシュウヘイ（カエルテイ）","35","8.2","740","566"
"758","829","799","NEWS","ニュース","","8.2","659","1154"
"758","","622","ハマ・オカモト（OKAMOTO's）","ハマオカモト（オカモトズ）","34","8.2","688","925"
"758","658","708","古川琴音","フルカワコトネ","29","8.2","806","224"
"765","907","810","五百城茉央（乃木坂46）","イオキマオ（ノギザカフォーティーシックス）","20","8","894","89"
"765","767","851","井之脇海","イノワキカイ","30","8","845","289"
"765","877","764","岸優太（Number_i）","キシユウタ（ナンバーアイ）","30","8","659","1108"
"765","850","1034","Cocomi","ココミ","24","8","729","983"
"765","903","799","小坂菜緒（日向坂46）","コサカナオ（ヒナタザカフォーティーシックス）","23","8","955","48"
"765","907","810","恒松祐里","ツネマツユリ","27","8","851","195"
"765","893","668","富田望生","トミタミウ","25","8","764","430"
"765","","743","納言","ナゴン","","8","729","765"
"765","948","904","≒JOY","ニアリーイコールジョイ","","8","832","385"
"765","786","721","ハシヤスメ・アツコ","ハシヤスメ・アツコ","","8","688","612"
"765","972","687","日比麻音子","ヒビマオコ","32","8","832","385"
"765","632","606","藤井風","フジイカゼ","28","8","740","655"
"765","","617","Matt（Matt Rose）","マット（マットローズ）","31","8","577","1265"
"765","670","715","松田元太（Travis Japan）","マツダゲンタ(トラビスジャパン)","26","8","764","655"
"765","729","810","宮田俊哉（Kis-My-Ft2）","ミヤタトシヤ（キスマイフットツー）","37","8","659","990"
"765","998","702","モーニング娘。’25","モーニングムスメ","","8","894","302"
"765","757","775","吉川愛","ヨシカワアイ","26","8","825","480"
"765","712","687","ONE OK ROCK","ワンオクロック","","8","878","84"
"783","","650","大原優乃","オオハラユウノ","26","7.8","845","418"
"783","817","1127","小川彩(乃木坂46 )","オガワアヤ（ノギザカフォーティーシックス）","18","7.8","925","233"
"783","786","926","小関裕太","コセキユウタ","30","7.8","851","119"
"783","860","775","近藤千尋","コンドウチヒロ","35","7.8","740","566"
"783","750","732","SixTONES","ストーンズ","","7.8","750","955"
"783","737","764","戸塚純貴","トヅカジュンキ","33","7.8","863","227"
"783","701","743","森本慎太郎（SixTONES)","モリモトシンタロウ（ストーンズ）","28","7.8","777","735"
"783","817","787","山添寛（相席スタート）","ヤマゾエカン(アイセキスタート)","40","7.8","651","955"
"791","","753","生田竜聖","イクタリュウセイ","37","7.6","806","884"
"791","","833","石川恋","イシカワレン","32","7.6","801","655"
"791","969","883","NMB48","エヌエムビーフォーティーエイト","","7.6","863","323"
"791","","687","大友花恋","オオトモカレン","26","7.6","806","151"
"791","786","702","かが屋","カガヤ","","7.6","788","504"
"791","907","1145","窪塚愛流","クボヅカアイル","22","7.6","863","125"
"791","817","732","佐藤勝利（timelesz）","サトウショウリ（タイムレス(セクシーゾーン)）","29","7.6","801","655"
"791","1034","983","三代目 J SOUL BROTHERS from EXILE TRIBE","サンダイメジェイソウルブラザーズ フロム エグザイルトライブ","","7.6","750","1041"
"791","834","983","瀧内公美","タキウチクミ","36","7.6","863","125"
"791","877","721","たける（東京ホテイソン）","タケル（トウキョウホテイソン）","30","7.6","700","757"
"791","774","810","ちゃんみな","チャンミナ","27","7.6","806","581"
"791","986","810","畠中悠（オズワルド）","ハタナカユウ（オズワルド）","37","7.6","659","1108"
"791","817","883","水上恒司","ミズカミコウシ（オカダケンシ）","26","7.6","806","151"
"791","864","753","宮舘涼太（Snow Man）","ミヤダテリョウタ（スノーマン）","32","7.6","777","858"
"805","809","999","アバンギャルディ","アバンギャルディ","","7.3","925","66"
"805","986","999","一ノ瀬ワタル","イチノセワタル","40","7.3","878","154"
"805","","743","岡山天音","オカヤマアマネ","31","7.3","825","323"
"805","","935","加藤史帆","カトウシホ（ヒナタザカフォーティーシックス）","27","7.3","878","154"
"805","925","764","沢城みゆき","サワシロミユキ","40","7.3","894","61"
"805","","732","私立恵比寿中学","シリツエビスチュウガク","","7.3","907","323"
"805","","764","駿河太郎","スルガタロウ","47","7.3","711","798"
"805","","1110","田中美久","タナカミク（エイチケーティーフォーティーエイト）","24","7.3","889","284"
"805","750","904","堤礼実","ツツミレイミ","32","7.3","851","619"
"805","774","668","TWICE","トゥワイス","","7.3","878","154"
"805","864","708","中島裕翔","ナカジマユウト（ヘイセイジャンプ）","32","7.3","711","1129"
"805","","841","ネルソンズ","ネルソンズ","","7.3","832","258"
"805","799","866","山下健二郎（三代目 J SOUL BROTHERS）","ヤマシタケンジロウ（サンダイメジェイソウルブラザーズ）","40","7.3","758","1073"
"805","1040","963","ヤーレンズ","ヤーレンズ","","7.3","863","513"
"805","864","883","LE SSERAFIM","ルセラフィム","","7.3","925","233"
"820","948","732","SKE48","エスケーイーフォーティーエイト","","7.1","832","385"
"820","948","841","重岡大毅（WEST.）","シゲオカダイキ（ウエスト（ジャニーズウエスト））","33","7.1","750","844"
"820","907","810","真空ジェシカ","シンクウジェシカ","","7.1","764","655"
"820","","721","鈴木愛理","スズキアイリ","31","7.1","851","461"
"820","972","1034","田中樹（SixTONES)","タナカジュリ（ストーンズ）","30","7.1","777","858"
"820","848","799","チャンス大城","チャンスオオシロ","50","7.1","729","983"
"820","","647","土佐兄弟","トサキョウダイ","","7.1","711","905"
"820","935","904","堀越麗禾（市川ぼたん）","ホリコシレイカ（イチカワボタン ）","14","7.1","832","171"
"820","877","983","マカロニえんぴつ","マカロニエンピツ","","7.1","863","323"
"820","864","708","宮司愛海","ミヤジマナミ","34","7.1","788","504"
"820","817","999","渡辺翔太（Snow Man）","ワタナベショウタ（スノーマン）","33","7.1","832","655"
"831","","753","伊藤利尋","イトウトシヒロ","53","6.9","651","1179"
"831","903","764","詩羽（水曜日のカンパネラ）","ウタハ（スイヨウビノカンパネラ）","24","6.9","863","227"
"831","834","904","EXILE NAOTO（三代目 J SOUL BROTHERS）","エグザイル　ナオト（サンダイメジェイソウルブラザーズ）","42","6.9","777","735"
"831","","819","小栗有以（AKB48）","オグリユイ（エーケービーフォーティーエイト）","23","6.9","863","513"
"831","893","668","小田凱人","オダトキト","19","6.9","806","738"
"831","877","1050","金村美玖（日向坂46）","カネムラミク（ヒナタザカフォーティシックス）","23","6.9","925","66"
"831","","715","北山宏光","キタヤマヒロミツ（キスマイフットツー）","40","6.9","677","1102"
"831","658","866","小山慶一郎（NEWS）","コヤマケイイチロウ（ニュース）","41","6.9","583","1261"
"831","","799","迫田孝也","サコダタカヤ","48","6.9","851","306"
"831","774","641","髙橋藍","タカハシラン","24","6.9","764","1029"
"831","","753","塚田僚一（A.B.C-Z）","ツカダリョウイチ（エー.ビー.シー-ジィー）","38","6.9","669","1217"
"831","799","883","なにわ男子","ナニワダンシ","","6.9","788","1102"
"831","925","841","西村真二（コットン）","ニシムラシンジ（コットン）","41","6.9","801","828"
"831","","819","丹生明里","ニブアカリ（ヒナタザカフォーティーシックス）","24","6.9","1009","52"
"831","834","935","向井康二（Snow Man）","ムカイコウジ（スノーマン）","31","6.9","851","306"
"846","893","935","石井亮次","イシイリョウジ","48","6.7","764","240"
"846","850","810","井上和（乃木坂46）","イノウエナギ（ノギザカフォーティーシックス）","20","6.7","894","89"
"846","972","708","エルフ","エルフ","","6.7","788","1017"
"846","","833","岡部たかし","オカベタカシ","53","6.7","806","313"
"846","850","935","小野花梨","オノカリン","27","6.7","878","555"
"846","1040","904","賀喜遥香（乃木坂46）","カキハルカ（ノギザカフォーティシックス）","24","6.7","998","49"
"846","622","632","佐野勇斗（M!LK）","サノハヤト（ミルク）","27","6.7","825","242"
"846","","948","杉野真実","スギノマミ","35","6.7","894","89"
"846","850","999","髙石あかり","タカイシアカリ","22","6.7","907","195"
"846","782","1050","田村保乃（櫻坂46)","タムラホノ（サクラザカフォーティシックス)","27","6.7","955","158"
"846","750","819","なえなの","ナエナノ","24","6.7","878","84"
"846","","775","野々村友紀子","ノノムラユキコ","51","6.7","622","1249"
"846","799","819","花江夏樹","ハナエナツキ","34","6.7","750","600"
"846","","668","平岡祐太","ヒラオカユウタ","41","6.7","832","171"
"846","834","764","矢吹奈子","ヤブキナコ（エイチケーティーフォーティーエイト・アイズワン）","24","6.7","863","323"
"861","864","963","岩本照（Snow Man）","イワモトヒカル（スノーマン）","32","6.4","851","306"
"861","","764","Aマッソ","エイマッソ","","6.4","788","919"
"861","786","948","大西流星（なにわ男子）","オオニシリュウセイ(ナニワダンシ)","24","6.4","806","738"
"861","809","883","寛一郎","カンイチロウ","29","6.4","941","125"
"861","984","787","Kis-My-Ft2","キスマイフットツー","","6.4","688","1177"
"861","1034","1050","白洲迅","シラスジン","33","6.4","878","391"
"861","799","753","千賀健永（Kis-My-Ft2）","センガケント（キスマイフットツー）","34","6.4","729","878"
"861","972","904","筒井あやめ（乃木坂46）","ツツイアヤメ（ノギザカフォーティシックス）","21","6.4","925","233"
"861","972","983","DISH//","ディッシュ","","6.4","863","513"
"861","767","606","DJ松永（Creepy Nuts）","ディージェーマツナガ（クリーピーナッツ）","35","6.4","677","1102"
"861","907","841","道枝駿佑（なにわ男子）","ミチエダシュンスケ（ナニワダンシ）","23","6.4","758","1073"
"861","","659","SAKURA（宮脇咲良/LE SSERAFIM）","ミヤワキサクラ（ルセラフィム）","27","6.4","894","480"
"873","893","883","安藤萌々","アンドウモモ","","6.2","1009","1"
"873","864","851","HKT48","エイチケーティーフォーティーエイト","","6.2","832","1164"
"873","998","948","遠藤さくら（乃木坂46）","エンドウサクラ（ノギザカフォーティーシックス）","24","6.2","941","258"
"873","767","935","さや香","サヤカ","","6.2","825","788"
"873","877","983","正源司陽子（日向坂46）","ショウゲンジヨウコ（ヒナタザカフォーティーシックス）","18","6.2","941","69"
"873","809","841","Travis Japan","トラビスジャパン","","6.2","878","555"
"873","","819","中村七之助","ナカムラシチノスケ","42","6.2","806","581"
"873","834","904","新浜レオン","ニイハマレオン","29","6.2","806","1094"
"873","935","1068","林佑香","ハヤシユカ","23","6.2","998","49"
"873","998","841","早見沙織","ハヤミサオリ","34","6.2","806","581"
"873","935","1145","藤嶌果歩(日向坂46)","フジシマカホ（ヒナタザカフォーティーシックス）","19","6.2","1027","54"
"873","864","833","古川雄大","フルカワユウタ","38","6.2","941","69"
"873","850","1019","前田旺志郎","マエダオウシロウ","24","6.2","955","158"
"873","969","1186","森田望智","モリタミサト","29","6.2","925","117"
"873","","999","山形純菜","ヤマガタジュンナ","31","6.2","941","69"
"873","948","1164","山﨑天(櫻坂46)","ヤマサキテン(サクラザカフォーティーシックス) ","20","6.2","925","399"
"889","737","948","梶裕貴","カジユウキ","40","6","863","227"
"889","834","1050","佐久間みなみ","サクマミナミ","28","6","955","297"
"889","907","983","白濱亜嵐（GENERATIONS from EXILE TRIBE）","シラハマアラン（ジェネレーションズフロムエグザイルトライブ）","32","6","825","938"
"889","","","髙比良くるま（令和ロマン）","タカヒラクルマ（レイワロマン）","31","6","740","1234"
"889","","721","深川麻衣","フカガワマイ（ノギザカフォーティーシックス）","34","6","889","613"
"889","834","866","深澤辰哉（Snow Man）","フカザワタツヤ（スノーマン）","33","6","845","743"
"889","834","1110","藤岡真威人","フジオカマイト","21","6","941","453"
"889","","926","横山だいすけ","ヨコヤマダイスケ","42","6","845","418"
"897","1111","963","Uru","ウル","","5.8","974","76"
"897","893","753","桐山照史（WEST.）","キリヤマアキト（ウエスト（ジャニーズウエスト））","36","5.8","764","1108"
"897","","904","今野浩喜","コンノヒロキ","46","5.8","863","125"
"897","998","787","さとうほなみ（ほな・いこか）","サトウホナミ（ホナ・イコカ）","36","5.8","974","76"
"897","850","935","ショーゴ（東京ホテイソン）","ショーゴ（トウキョウホテイソン）","31","5.8","764","1108"
"897","","","友田オレ","トモダオレ","24","5.8","863","323"
"897","","1068","ビスケットブラザーズ","ビスケットブラザーズ","","5.8","894","655"
"897","782","999","細田佳央太","ホソダカナタ","23","5.8","925","47"
"897","","883","毎熊克哉","マイグマカツヤ","38","5.8","907","62"
"897","893","963","水田わさび","ミズタワサビ","51","5.8","878","555"
"897","750","926","ヨネダ2000","ヨネダニセン","","5.8","894","655"
"897","1117","935","ラブレターズ","ラブレターズ","","5.8","955","521"
"897","","668","和田正人","ワダマサト","46","5.8","806","1094"
"910","1084","833","池田瑛紗（乃木坂46）","イケダテレサ（ノギザカフォーティーシックス）","23","5.6","1064","1"
"910","1165","1019","江口拓也","エグチタクヤ","38","5.6","1027","107"
"910","834","883","A.B.C-Z","エービーシージー","","5.6","806","1007"
"910","","963","尾崎世界観（クリープハイプ）","オザキセカイカン（クリープハイプ）","41","5.6","941","453"
"910","1165","775","上坂樹里","コウサカジュリ","20","5.6","925","233"
"910","850","883","髙地優吾（SixTONES)","コウチユウゴ（ストーンズ）","31","5.6","832","1081"
"910","935","1164","佐々木舞音","ササキマイネ","27","5.6","974","173"
"910","","1068","佐津川愛美","サツカワアイミ","37","5.6","1009","242"
"910","1084","1090","timelesz","タイムレス（セクシーゾーン）","","5.6","925","233"
"910","850","866","田牧そら","タマキソラ","19","5.6","851","306"
"910","986","904","萩原利久","ハギワラリク","26","5.6","907","323"
"910","","1019","樋口日奈","ヒグチヒナ","27","5.6","941","125"
"910","817","851","みなみかわ","ミナミカワ","43","5.6","777","1147"
"923","","851","蒼井翔太","アオイショウタ","38","5.3","1009","89"
"923","877","904","安斉星来","アンザイセイラ","21","5.3","878","555"
"923","834","1068","犬飼貴丈","イヌカイアツヒロ","31","5.3","907","539"
"923","925","1145","井上梨名（櫻坂46）","イノウエリナ（サクラザカフォーティーシックス）","24","5.3","998","195"
"923","850","904","梅澤美波（乃木坂46）","ウメザワミナミ（ノギザカフォーティシックス）","26","5.3","907","195"
"923","","904","NGT48","エヌジーティー フォーティエイト","","5.3","941","655"
"923","969","1090","久間田琳加","クマダリンカ","24","5.3","925","399"
"923","1072","","佐々木舞香（＝LOVE）","ササキマイカ（イコールラブ）","25","5.3","1051","125"
"923","907","948","下野紘","シモノヒロ","45","5.3","907","539"
"923","948","999","Da-iCE","ダイス","","5.3","907","539"
"923","1145","999","富田鈴花(日向坂46)","トミタスズカ（ヒナタザカフォーティーシックス）","24","5.3","998","195"
"923","","","美村里江","ミムラリエ","41","5.3","907","195"
"923","948","1034","ME:I","ミーアイ","","5.3","941","258"
"923","986","851","森田ひかる(櫻坂46)","モリタヒカル(サクラザカフォーティーシックス) ","24","5.3","955","521"
"937","1084","866","青木マッチョ（かけおち）","アオキマッチョ(カケオチ)","30","5.1","806","1166"
"937","786","743","有岡大貴（Hey! Say! JUMP）","アリオカダイキ（ヘイセイジャンプ）","34","5.1","777","985"
"937","1145","1127","一ノ瀬颯","イチノセハヤテ","28","5.1","1027","107"
"937","1111","948","中西アルノ(乃木坂46)","ナカニシアルノ（ノギザカフォーティーシックス）","22","5.1","1027","107"
"937","877","866","二階堂高嗣（Kis-My-Ft2）","ニカイドウタカシ（キスマイフットツー）","35","5.1","806","1007"
"937","925","1034","平尾帆夏(日向坂46)","ヒラオホノカ（ヒナタザカフォーティーシックス）","22","5.1","1009","52"
"937","935","1034","MISAMO","ミサモ","","5.1","925","604"
"937","935","983","宮世琉弥","ミヤセリュウビ","21","5.1","889","613"
"937","986","851","みりちゃむ（大木美里亜）","ミリチャム（オオキミリア）","23","5.1","974","173"
"946","","1145","浅香航大","アサカコウダイ","33","4.9","955","521"
"946","864","","大島美優","オオシマミユ","16","4.9","974","323"
"946","972","883","大園玲（櫻坂46）","オオゾノレイ（サクラザカフォーティーシックス）","25","4.9","974","323"
"946","","1110","佐藤梨那","サトウリナ","30","4.9","974","323"
"946","1012","866","菅原咲月（乃木坂46）","スガワラサツキ（ノギザカフォーティシックス）","20","4.9","1027","289"
"946","1040","833","田辺桃子","タナベモモコ","26","4.9","955","521"
"946","","753","ちょんまげラーメン（インディアンス）","チョンマゲラーメン（インディアンス）","","4.9","825","480"
"946","","1019","中村隼人","ナカムラハヤト","31","4.9","941","258"
"946","1145","1206","HANA","ハナ","","4.9","998","49"
"946","","866","向井地美音(AKB48)","ムカイチミオン（エーケービーフォーティーエイト）","27","4.9","894","1041"
"946","893","1127","守屋麗奈（櫻坂46）","モリヤレナ（サクラザカフォーティーシックス)","25","4.9","1027","289"
"946","809","775","山下瞳月（櫻坂46）","ヤマシタシヅキ（サクラザカフォーティーシックス）","20","4.9","974","323"
"946","834","983","ヨルシカ","ヨルシカ","","4.9","925","399"
"959","1034","883","青井実","アオイミノル","44","4.7","777","1236"
"959","","1186","’＝LOVE","イコールラブ","","4.7","1064","163"
"959","893","1019","WEST.","ウエスト（ジャニーズウエスト）","","4.7","955","769"
"959","1084","1266","XG","エックスジー","","4.7","1051","323"
"959","1022","1127","キタニタツヤ","キタニタツヤ","29","4.7","1027","107"
"959","959","1186","草間リチャード敬太（Aぇ! group）","クサマリチャードケイタ(エエ！グループ)","29","4.7","1009","242"
"959","877","1034","神宮寺勇太（Number_i）","ジングウジユウタ（ナンバーアイ）","28","4.7","832","839"
"959","907","799","高瀬耕造","タカセコウゾウ","49","4.7","889","990"
"959","986","904","中嶋優月(櫻坂46)","ナカシマユヅキ（サクラザカフォーティーシックス）","22","4.7","1027","107"
"959","1195","1019","永瀬莉子","ナガセリコ","23","4.7","1088","62"
"959","959","1050","西畑大吾（なにわ男子）","ニシハタダイゴ（ナニワダンシ）","28","4.7","941","453"
"959","972","904","ひょうろく","ヒョウロク","38","4.7","788","1223"
"959","1084","1145","FRUITS ZIPPER","フルーツジッパー","","4.7","998","413"
"959","","810","松田里奈（櫻坂46)","マツダリナ（サクラザカフォーティシックス)","26","4.7","907","757"
"959","","963","三浦透子","ミウラトウコ","29","4.7","894","891"
"974","1111","983","飯沼愛","イイヌマアイ","22","4.4","1009","480"
"974","","926","石崎ひゅーい","イシザキヒューイ","41","4.4","974","858"
"974","1072","1127","片岡凜","カタオカリン","22","4.4","1088","195"
"974","1012","983","川﨑桜(乃木坂46)","カワサキサクラ（ノギザカフォーティーシックス）","22","4.4","974","323"
"974","935","1225","菊地姫奈","キクチヒナ","21","4.4","1064","430"
"974","959","948","サルゴリラ","サルゴリラ","","4.4","1009","89"
"974","1034","1090","GENERATIONS from EXILE TRIBE","ジェネレーションズフロムエグザイルトライブ","","4.4","974","858"
"974","","","玉置玲央","タマオキレオ","40","4.4","1009","89"
"974","1072","1127","土居志央梨","ドイシオリ","33","4.4","1027","54"
"974","746","708","中川大輔","ナカガワダイスケ","27","4.4","941","655"
"974","1040","753","原田葵","ハラダアオイ","25","4.4","907","955"
"974","907","819","BTS（防弾少年団）","ビーティーエス（ボウダンショウネンダン）","","4.4","863","1255"
"974","","926","堀未央奈","ホリミオナ（ノギザカフォーティーシックス）","29","4.4","894","1041"
"974","","999","松井愛莉","マツイアイリ","28","4.4","925","399"
"974","998","926","マユリカ","マユリカ","","4.4","974","858"
"974","","1206","山田真歩","ヤマダマホ","44","4.4","1064","57"
"974","959","833","ロングコートダディ","ロングコートダディ","","4.4","925","117"
"991","1022","1110","超ときめき♡宣伝部","チョウトキメキセンデンブ","","4.2","974","1065"
"991","1117","1164","tuki.","ツキ","","4.2","1027","107"
"991","1179","","原嘉孝(timelesz)","ハラヨシタカ（タイムレス）","30","4.2","1027","573"
"991","","1034","平山浩行","ヒラヤマヒロユキ","48","4.2","974","591"
"991","817","775","横尾渉（Kis-My-Ft2）","ヨコオワタル（キスマイフットツー）","39","4.2","832","1081"
"991","","935","若葉竜也","ワカバリュウヤ","36","4.2","1105","1"
"991","877","866","渡邊圭祐","ワタナベケイスケ","32","4.2","974","173"
"991","","1164","渡辺大知（黒猫CHELSEA）","ワタナベダイチ（クロネコチェルシー）","35","4.2","1088","62"
"999","1111","775","一ノ瀬美空（乃木坂46）","イチノセミク（ノギザカフォーティシックス）","22","4","1009","89"
"999","1084","1127","Aぇ! group","エエグループ","","4","974","1190"
"999","1022","1034","サナ（TWICE/MISAMO)","サナ（トゥワイス/ミサモ)","28","4","1064","430"
"999","","904","鞘師里保","サヤシリホ（モーニングムスメ）","27","4","955","521"
"999","935","866","竹財輝之助","タケザイテルノスケ","45","4","907","195"
"999","1145","","中島歩","ナカジマアユム","37","4","1051","1"
"999","948","1206","中間淳太（WEST.）","ナカマジュンタ（ウエスト（ジャニーズウエスト））","38","4","1009","480"
"999","","1127","≠ME","ノットイコールミー","","4","1009","480"
"999","1040","841","坂東龍汰","バンドウリョウタ","28","4","1064","57"
"999","","","増子敦貴","マシコアツキ","25","4","1088","195"
"999","1165","963","宮﨑優","ミヤザキユウ","25","4","1088","1"
"999","","","森カンナ","モリカンナ(モリヤカンナ)","37","4","955","521"
"999","1072","948","薮宏太（Hey! Say! JUMP）","ヤブコウタ（ヘイセイジャンプ）","35","4","889","1108"
"999","1022","904","莉子","リコ","22","4","974","323"
"1013","","1019","後呂有紗","ウシロアリサ","31","3.8","907","757"
"1013","","963","ØMI（登坂広臣（三代目 J SOUL BROTHERS））","オミ(トサカヒロオミ(サンダイメジェイソウルブラザーズ）)","38","3.8","894","891"
"1013","","983","香音","カノン","24","3.8","1009","788"
"1013","893","904","神谷浩史","カミヤヒロシ","50","3.8","955","769"
"1013","","1206","佐倉綾音","サクラアヤネ","31","3.8","1064","1"
"1013","1056","1225","髙木雄也（Hey! Say! JUMP）","タカキユウヤ（ヘイセイジャンプ）","35","3.8","1064","813"
"1013","1012","883","高橋恭平（なにわ男子）","タカハシキョウヘイ(ナニワダンシ)","25","3.8","1009","242"
"1013","1012","","TAKAHIRO（上野隆博）","タカヒロ（ウエノタカヒロ）","44","3.8","907","1098"
"1013","1022","841","玉田志織","タマダシオリ","23","3.8","941","453"
"1013","1072","","寺西拓人(timelesz)","テラニシタクト（タイムレス）","30","3.8","1105","258"
"1013","1145","983","南波雅俊","ナンバマサトシ","37","3.8","907","757"
"1013","","1019","西田有志","ニシダユウジ","25","3.8","955","769"
"1013","","883","林美桜","ハヤシミオウ","31","3.8","998","413"
"1013","986","963","前田拳太郎","マエダケンタロウ","26","3.8","1064","163"
"1013","850","851","蒔田彩珠","マキタアジュ","23","3.8","974","173"
"1013","1056","1164","松島聡（timelesz）","マツシマソウ（タイムレス(セクシーゾーン)）","27","3.8","1051","323"
"1029","1127","926","上村ひなの（日向坂46）","カミムラヒナノ（ヒナタザカフォーティーシックス）","21","3.6","1051","125"
"1029","1072","1090","栗谷（カカロニ）","クリタニ（カカロニ）","36","3.6","863","1255"
"1029","972","1090","齊藤なぎさ","サイトウナギサ（イコールラブ）","22","3.6","1027","289"
"1029","","851","男性ブランコ","ダンセイブランコ","","3.6","955","158"
"1029","","999","戸塚祥太（A.B.C-Z）","トツカショウタ（エー.ビー.シー-ズィー）","39","3.6","955","1001"
"1029","972","1068","長尾謙杜（なにわ男子）","ナガオケント(ナニワダンシ)","23","3.6","1051","655"
"1029","935","904","Number_i","ナンバーアイ","","3.6","806","1225"
"1029","","904","はじめしゃちょー","ハジメシャチョー","32","3.6","750","1259"
"1029","948","963","羊文学","ヒツジブンガク","","3.6","1064","57"
"1029","1022","1164","藤井流星（WEST.）","フジイリュウセイ（ウエスト（ジャニーズウエスト））","32","3.6","955","1001"
"1029","1012","851","藤吉夏鈴(櫻坂46)","フジヨシカリン(サクラザカフォーティーシックス) ","24","3.6","1051","655"
"1029","1127","1127","本田響矢","ホンダキョウヤ","26","3.6","1064","57"
"1029","","983","渡辺瑠海","ワタナベルミ","28","3.6","1027","289"
"1042","1056","1034","IVE","アイブ","","3.3","1088","539"
"1042","1127","1249","アンナ・サワイ","アンナ・サワイ","33","3.3","1123","76"
"1042","972","999","imase","イマセ","25","3.3","998","955"
"1042","1127","866","上垣皓太朗","ウエガキコウタロウ","24","3.3","1027","573"
"1042","","1019","STU48","エスティ―ユーフォーティーエイト","","3.3","1009","242"
"1042","959","787","ガクテンソク","ガクテンソク","","3.3","925","604"
"1042","","904","工藤美桜","クドウミオ","26","3.3","974","591"
"1042","1056","1090","倉悠貴","クラユウキ","25","3.3","1064","163"
"1042","959","1050","塩野瑛久","シオノアキヒサ","30","3.3","1027","107"
"1042","","1050","篠原梨菜","シノハラリナ","29","3.3","1027","573"
"1042","959","1090","高野正成（きしたかの）","タカノマサノリ（キシタカノ）","36","3.3","998","1237"
"1042","1244","1186","田村芽実","タムラメイミ","27","3.3","1149","1"
"1042","","999","中村光宏","ナカムラミツヒロ","41","3.3","974","1065"
"1042","972","1186","花村想太（Da-iCE）","ハナムラソウタ(ダイス)","35","3.3","1088","539"
"1042","1084","1164","濵田崇裕（WEST.）","ハマダタカヒロ（ウエスト（ジャニーズウエスト））","36","3.3","1064","813"
"1042","998","1145","モモ（TWICE/MISAMO）","モモ（トゥワイス/ミサモ)","29","3.3","1009","242"
"1042","1056","926","弓木奈於(乃木坂46)","ユミキナオ（ノギザカフォーティーシックス）","26","3.3","974","591"
"1059","907","935","[ALEXANDROS]","アレキサンドロス","","3.1","1051","125"
"1059","","1068","今市隆二（三代目 J SOUL BROTHERS）","イマイチリュウジ（サンダイメジェイソウルブラザーズ）","39","3.1","832","1263"
"1059","864","904","NJZ(NewJeans)","エヌジェージー（ニュージーンズ）","","3.1","1064","430"
"1059","","1090","角谷暁子","カドヤアキコ","31","3.1","1051","655"
"1059","1145","1164","倉沢杏菜","クラサワアンナ","20","3.1","1167","1"
"1059","1271","1225","小島健（Aぇ! group）","コジマケン(エエ！グループ)","26","3.1","1149","89"
"1059","1117","1019","小瀧望（WEST.）","コタキノゾム（ウエスト（ジャニーズウエスト））","29","3.1","1027","905"
"1059","1040","1127","小室瑛莉子","コムロエリコ","26","3.1","1051","125"
"1059","1100","1249","しなこ","シナコ","29","3.1","1105","655"
"1059","1034","1110","ダウ90000","ダウキュウーマン","","3.1","974","858"
"1059","1127","1050","鳴海唯","ナルミユイ","27","3.1","1123","323"
