"2025年7月調査・ﾀﾚﾝﾄｲﾒｰｼﾞ",,,,,,,,,,
"女性ﾀﾚﾝﾄ/女性35～49歳/並び順:人気度",,,,,,,,,,
,,,,,,,,,,
,,,,"イメージ",,,,,,
290,"皆藤　愛子",11.5,77.8,1.7,12.4,3.4,2.6,36.7,0.9,1.4
290,"丸山　礼",11.5,68.0,29.4,2.2,19.9,1.7,3.1,1.9,0.5
290,"谷　まりあ",11.5,54.7,5.8,3.9,6.2,0.8,23.3,2.3,2.0
296,"酒井　美紀",11.4,84.1,1.1,11.7,5.4,5.1,10.0,2.3,18.2
296,"橋本　愛",11.4,69.2,1.6,8.4,21.9,3.0,12.9,10.7,3.0
296,"堀田　茜",11.4,58.3,8.7,5.9,3.7,0.2,21.6,0.8,1.4
299,"本田　望結",11.2,87.7,2.0,7.2,5.8,1.4,31.9,1.4,0.8
299,"泉　里香",11.2,49.6,0.6,8.9,2.8,0.9,19.4,6.2,7.2
301,"麻生　祐未",11.0,51.2,1.4,5.3,5.1,3.4,3.0,5.1,25.3
302,"伊原　六花",10.7,54.1,0.9,7.6,7.0,0.9,17.0,2.8,0.3
302,"堀内　敬子",10.7,31.9,0.9,4.4,4.7,3.0,5.1,1.4,11.0
304,"樋口　可南子",10.6,68.7,0.6,7.6,7.8,5.4,1.1,9.8,38.1
304,"須藤　理彩",10.6,65.0,2.5,7.5,7.3,4.4,3.0,7.0,14.6
304,"村山　輝星",10.6,52.4,2.8,7.9,11.7,1.4,20.2,1.2,0.3
304,"森口　瑶子",10.6,47.1,1.2,7.3,3.0,3.4,7.5,3.7,21.5
308,"ベッキ－",10.4,95.8,12.8,3.4,18.4,2.0,10.1,3.0,1.9
308,"菊池　桃子",10.4,82.6,2.2,11.0,9.2,5.1,20.7,0.9,20.8
308,"成海　璃子",10.4,74.0,0.9,8.6,14.2,2.5,13.8,5.9,2.3
308,"市川　紗椰",10.4,52.6,2.8,7.2,15.1,3.7,10.1,5.4,3.4
308,"松村　沙友理",10.4,41.8,6.4,4.5,5.3,1.1,17.9,0.5,0.3
313,"内田　理央",10.3,67.2,1.9,7.6,6.5,0.8,25.5,2.0,3.7
314,"長濱　ねる",10.1,56.1,0.9,7.5,4.8,0.5,24.9,0.6,0.3
314,"新川　優愛",10.1,54.0,0.8,8.6,2.8,1.2,23.0,1.7,0.9
314,"富田　望生",10.1,41.7,3.0,3.0,14.0,2.6,7.5,0.8,0.3
314,"石井　杏奈",10.1,40.4,0.8,7.8,5.4,1.1,12.1,7.6,1.7
314,"見上　愛",10.1,32.8,0.2,4.4,13.2,0.8,11.0,3.9,1.2
319,"前田　敦子",10.0,94.1,3.0,5.8,20.2,1.4,18.7,1.7,1.7
319,"岡田　結実",10.0,84.6,12.1,4.7,8.2,1.9,24.6,1.2,0.9
319,"森　七菜",10.0,74.5,1.2,7.6,6.7,1.1,31.7,0.8,0.3
322,"富田　靖子",9.8,62.2,0.8,6.7,6.2,3.4,6.5,1.9,22.9
322,"美村　里江",9.8,37.2,0.6,8.7,6.7,3.0,7.2,2.8,8.6
322,"瀧内　公美",9.8,26.0,0.8,3.7,3.1,2.3,2.2,8.1,10.3
325,"眞鍋　かをり",9.6,91.3,5.3,6.5,12.3,4.7,7.8,6.4,12.4
325,"高橋　みなみ",9.6,89.7,10.9,3.7,11.2,3.9,11.8,2.0,1.2
325,"南　果歩",9.6,85.7,1.1,4.7,12.6,3.7,6.1,6.2,37.0
325,"若村　麻由美",9.6,55.1,1.1,5.8,5.0,4.0,1.9,5.4,28.0
329,"鈴木　奈々",9.5,89.6,27.5,2.6,18.7,1.6,16.0,0.6,0.9
329,"石野　真子",9.5,75.6,4.2,5.0,7.5,3.1,14.2,1.9,26.4
329,"足立　梨花",9.5,75.9,3.9,9.2,6.7,1.2,21.5,2.2,1.6
329,"サ－ヤ",9.5,61.1,20.8,2.5,12.1,1.6,6.2,3.1,1.1
333,"北乃　きい",9.3,88.5,2.2,8.4,9.8,0.8,25.8,1.6,1.6
333,"松本　穂香",9.3,54.0,1.1,9.0,9.8,1.2,13.8,0.5,0.8
333,"佐久間　由衣",9.3,47.3,0.3,6.8,10.3,1.6,9.8,8.2,3.0
336,"齋藤　飛鳥",9.2,66.9,1.4,7.6,8.7,0.9,30.5,1.7,0.8
336,"蓮佛　美沙子",9.2,51.0,0.8,9.5,4.7,1.9,9.6,1.4,6.8
336,"笛木　優子",9.2,47.9,0.5,6.2,5.1,2.0,4.0,2.5,21.2
339,"川島　海荷",9.0,76.7,0.9,9.6,6.5,1.2,29.5,0.5,0.5
339,"原田　美枝子",9.0,46.2,0.6,3.4,2.8,3.0,2.0,3.3,24.3
339,"奥貫　薫",9.0,31.9,0.5,5.3,3.1,3.0,6.7,2.2,14.2
342,"柏木　由紀",8.9,90.2,6.4,7.6,8.6,2.2,22.4,0.8,0.2
342,"石橋　静河",8.9,37.8,0.3,6.1,11.4,2.6,3.1,7.2,4.5
344,"松嶋　尚美",8.7,93.3,32.3,2.0,22.7,2.6,2.6,2.5,3.0
344,"夏菜",8.7,74.2,5.4,5.4,9.8,1.4,17.3,3.4,0.9
346,"ダレノガレ明美",8.6,89.6,8.2,3.6,21.0,1.1,12.0,10.4,3.0
346,"紺野　まひる",8.6,49.6,0.6,6.5,5.3,2.5,6.1,3.3,10.7
346,"原　菜乃華",8.6,34.2,0.9,7.2,2.8,0.5,19.1,0.5,0.5
349,"松井　玲奈",8.4,70.6,2.0,11.5,6.2,1.9,17.3,1.9,0.2
349,"村重　杏奈",8.4,65.6,15.1,1.7,12.8,0.9,17.0,0.6,0.5
349,"桜井　日奈子",8.4,57.9,1.9,7.2,6.2,0.9,22.2,0.6,0.6
349,"山下　美月",8.4,48.4,0.9,7.8,2.5,0.6,20.4,0.9,1.1
349,"高橋　ひかる",8.4,42.1,3.1,7.5,4.2,0.8,16.0,0.8,0.5
349,"中村　ゆり",8.4,29.7,0.3,4.5,2.5,1.6,8.9,2.2,6.5
349,"古川　琴音",8.4,31.6,0.6,3.4,17.9,1.4,5.6,1.9,0.5
356,"知花　くらら",7.6,62.2,0.5,9.5,5.8,2.2,8.1,10.4,12.8
356,"葵　わかな",7.6,50.9,0.5,9.3,4.5,1.1,21.0,0.3,0.5
356,"鈴木　愛理",7.6,31.9,1.1,3.3,2.5,1.2,15.9,0.6,0.3
359,"平手　友梨奈",7.5,81.0,1.4,2.8,37.0,0.5,7.0,13.4,2.2
359,"筧　美和子",7.5,73.6,1.2,7.3,5.3,0.8,24.7,0.8,4.2
359,"山之内　すず",7.5,69.5,4.5,6.7,7.8,1.2,23.5,1.1,1.1
359,"吉川　愛",7.5,33.4,0.3,6.2,3.3,1.1,17.0,1.4,0.5
363,"アイナ・ジ・エンド",7.3,52.6,0.8,1.7,23.8,0.8,1.6,9.3,1.1
363,"福地　桃子",7.3,41.4,0.5,7.5,4.7,1.4,14.8,0.3,0.5
363,"山田　杏奈",7.3,34.4,1.1,5.9,3.0,0.5,18.5,0.2,0.3
366,"平　祐奈",7.2,58.3,0.6,5.1,4.2,0.3,26.0,0.8,0.6
367,"宮脇　咲良",6.8,49.0,0.8,5.1,4.4,0.6,18.0,4.7,0.8
367,"貴島　明日香",6.8,44.8,0.9,9.6,4.2,1.7,17.6,2.6,1.1
367,"筒井　真理子",6.8,33.7,0.5,3.4,5.9,1.9,1.7,3.7,16.8
367,"出口　夏希",6.8,27.2,0.2,5.4,1.9,0.2,14.5,1.2,0.6
371,"黒島　結菜",6.7,59.6,0.8,6.8,11.8,0.6,15.6,3.3,1.1
371,"早見　あかり",6.7,56.8,1.7,5.1,9.8,0.6,9.6,4.8,1.7
371,"高橋　惠子",6.7,52.6,0.6,3.7,5.9,4.7,0.6,6.1,27.1
371,"當真　あみ",6.7,30.2,0.5,7.0,2.8,0.2,16.0,0.3,0
371,"渡辺　真起子",6.7,29.5,0.3,1.9,6.7,3.1,0.8,7.0,12.3
371,"岡崎　紗絵",6.7,27.5,0.6,4.2,1.6,0.5,12.0,1.2,0.6
377,"馬場　ふみか",6.5,40.3,0.5,4.2,2.3,0,14.5,0.9,1.2
378,"益若　つばさ",6.4,92.1,2.5,2.5,27.1,0.8,17.7,4.4,1.2
379,"泉谷　星奈",6.2,22.9,0.2,2.0,1.7,0.2,14.6,0.2,0
380,"生駒　里奈",6.1,68.0,2.8,6.5,9.2,0.9,20.5,1.1,0.9
380,"三浦　透子",6.1,25.3,0.5,1.7,12.8,0.9,1.1,2.5,1.7
380,"森田　望智",6.1,19.0,0.3,2.3,5.6,1.2,4.5,1.1,1.1
383,"福田　麻貴",5.8,55.7,19.1,1.9,8.7,1.1,3.0,0.6,0.6
383,"三吉　彩花",5.8,54.1,0.6,5.8,7.0,0.8,7.9,15.6,5.1
383,"福本　莉子",5.8,32.3,0.3,6.2,2.3,0.5,14.2,0.6,0.6
386,"宇賀　なつみ",5.6,44.9,0.6,6.2,3.0,3.3,9.0,1.1,2.6
386,"石田　ニコル",5.6,42.5,2.5,4.0,7.2,1.1,9.8,2.6,2.0
388,"玉城　ティナ",5.4,59.1,0.9,6.1,9.6,0.3,24.6,2.8,0.6
389,"秋元　真夏",5.3,42.5,2.2,4.8,3.0,0.6,13.4,0.6,0.8
389,"齊藤　京子",5.3,30.0,2.8,4.8,5.6,0.5,11.4,0.9,0.8
389,"八木　莉可子",5.3,26.3,0.2,6.2,7.0,0.6,7.8,2.0,0.6
392,"大原　櫻子",5.1,58.8,0.5,6.2,6.4,0,21.0,0.8,0.6
392,"鷲見　玲奈",5.1,52.3,0.3,5.1,4.4,0.9,12.3,1.6,2.5
392,"森　香澄",5.1,51.6,0.9,6.7,5.1,1.2,21.0,0.5,1.6
392,"土居　志央梨",5.1,15.4,0.6,1.9,3.6,1.1,1.1,2.8,0.9
396,"松島　花",5.0,31.9,0.3,6.2,4.8,0.9,6.7,3.9,4.4
396,"白石　聖",5.0,23.6,0.2,6.1,2.3,0.5,9.8,0.6,0.6
396,"田辺　桃子",5.0,17.3,0.6,4.4,2.0,0.9,4.8,1.6,0.9
399,"和田　アキ子",4.8,96.4,5.0,1.1,25.7,2.8,0.8,9.3,6.1
399,"藤原　さくら",4.8,35.9,0.3,2.6,7.5,0.3,7.9,2.2,0.8
399,"小野　花梨",4.8,24.3,0.3,3.3,5.8,0.9,6.2,0.2,0.5
402,"松井　愛莉",4.7,31.3,0.5,3.4,2.3,0,12.4,0.5,0.6
402,"長井　短",4.7,26.9,2.0,1.6,19.8,0.3,0.8,1.6,0.5
404,"田中　道子",4.5,31.9,2.2,2.3,7.3,1.6,1.1,5.6,5.8
404,"影山　優佳",4.5,30.3,0.6,4.5,4.4,2.8,9.3,0.6,0.3
406,"大友　花恋",4.4,37.6,0.2,4.5,3.3,0.3,16.3,0.2,0.6
406,"安斉　星来",4.4,25.2,0.6,3.4,5.0,0.3,5.1,7.8,0.9
406,"仁村　紗和",4.4,21.5,0.3,2.0,7.0,0.6,2.0,3.1,1.4
406,"田牧　そら",4.4,17.1,1.1,2.3,1.7,0.3,10.1,0,0
406,"マ－シュ彩",4.4,15.1,0.2,3.7,2.5,0.3,7.3,0,0.8
411,"鈴木　梨央",4.2,40.3,0.8,4.5,4.8,0.8,12.4,0.6,0.5
411,"矢吹　奈子",4.2,25.7,0.3,3.4,1.9,0.3,12.4,0.5,0.2
413,"山田　真歩",4.0,21.8,1.6,1.6,10.0,0.8,1.2,2.0,3.6
414,"トラウデン　直美",3.7,57.7,1.2,7.3,7.3,3.0,8.7,4.7,3.6
414,"久間田　琳加",3.7,19.8,0.5,3.1,1.9,0.5,9.5,0.2,0.3
416,"西野　未姫",3.6,48.7,7.3,1.7,6.4,0,7.2,0.2,0
416,"さとうほなみ",3.6,29.5,0.8,2.5,8.9,0.5,2.0,3.1,2.5
416,"横田　真悠",3.6,22.9,2.2,3.0,2.0,0,8.9,0.9,0.2
419,"なえなの",3.4,39.3,1.9,2.5,7.6,0,12.8,0.3,0.2
419,"武田　玲奈",3.4,29.4,0.3,5.0,3.0,0,8.9,1.2,0.5
419,"関水　渚",3.4,18.5,0.6,3.9,1.6,0.2,7.9,0.5,0.5
422,"えなこ",3.3,41.2,0.8,1.9,9.2,0.8,13.4,0.6,0.5
423,"宇垣　美里",3.1,41.7,1.2,4.2,4.4,1.1,10.0,0.9,1.4
423,"吉谷　彩子",3.1,25.8,0,5.3,1.9,0.2,5.0,0.8,1.1
423,"蒔田　彩珠",3.1,18.4,0.2,2.6,4.8,0.2,3.9,0.2,0.5
423,"南　沙良",3.1,18.5,0.3,4.2,1.9,0,7.5,0.3,0.2
423,"白鳥　玉季",3.1,12.9,0,2.0,2.0,0.2,4.7,0.5,0.3
428,"岡本　玲",3.0,40.4,0.2,4.4,3.9,0.2,11.0,0.2,0.6
428,"恒松　祐里",3.0,17.1,0.3,3.0,2.5,0.2,5.6,0.9,0.8
428,"中村　ゆりか",3.0,15.9,0.2,2.3,3.7,0.2,4.4,0.9,0.8
428,"箭内　夢菜",3.0,16.8,1.2,2.0,2.2,0.2,6.4,0.3,0.3
432,"山崎　怜奈",2.8,28.3,0.5,3.6,2.8,0.9,5.8,0.3,0.3
432,"齊藤　なぎさ",2.8,22.2,0.6,2.2,3.4,0.5,9.0,0.3,0.2
432,"志田　彩良",2.8,19.9,0.6,2.8,2.5,0.5,7.2,0.8,0.5
432,"山崎　紘菜",2.8,20.1,0.2,2.6,2.0,0,3.3,2.5,0.6
436,"大原　優乃",2.6,19.3,0.5,2.0,1.2,0.3,8.2,0.2,0.5
436,"高石　あかり",2.6,18.7,0.5,4.0,3.1,0.3,4.5,1.7,0.6
438,"豊嶋　花",2.5,12.0,0.3,2.2,2.0,0.3,3.4,0.2,0
438,"白本　彩奈",2.5,9.0,0.2,2.2,1.4,0.3,3.3,0.2,0.5
440,"藤間　爽子",2.2,15.9,0.3,2.6,4.5,0.3,2.0,0.6,0.5
441,"石川　恋",2.0,23.2,0.2,3.0,1.6,0.2,9.5,0.8,0.3
441,"吉田　朱里",2.0,15.6,0.5,1.7,2.3,0.3,5.0,1.1,0.2
443,"鈴木　美羽",1.9,21.0,0.5,3.0,4.2,0.2,3.9,0.9,1.9
443,"久保田　紗友",1.9,11.2,0.5,2.3,1.4,0,3.1,0.6,0.5
443,"若月　佑美",1.9,13.4,0.2,1.9,1.4,0,3.4,0.5,0.5
446,"武藤　十夢",1.7,21.9,0.3,2.5,2.3,0.6,5.3,0.5,0.2
446,"武田　梨奈",1.7,18.8,0.2,2.6,2.6,0,3.9,1.7,0.6
446,"稲垣　来泉",1.7,12.6,0,2.0,1.1,0.6,7.0,0.5,0
446,"上坂　樹里",1.7,14.0,0.3,2.0,2.0,0.2,3.4,0.8,0.3
450,"玄理",1.6,16.2,0.5,2.5,3.7,0.5,2.0,3.0,2.3
450,"深川　麻衣",1.6,15.2,0.2,3.0,1.6,0,4.2,0.2,0.5
450,"与田　祐希",1.6,15.1,0.3,2.5,1.6,0.2,7.0,0,0.3
450,"飯沼　愛",1.6,12.0,0.2,1.6,1.1,0.2,5.1,0.3,0.3
454,"玉田　志織",1.4,12.4,0.2,2.0,1.7,0,2.8,0.2,0.3
454,"莉子",1.4,12.0,0.3,1.9,0.9,0.2,4.5,0.5,0.3
454,"片山　友希",1.4,8.4,0,1.7,2.3,0,2.6,0.3,0.2
457,"セントチヒロ・チッチ",1.2,22.2,0.3,1.4,8.9,0.9,3.3,0.9,0.5
457,"片岡　凛",1.2,12.4,0.6,1.4,2.3,0.2,3.4,0.5,0.3
457,"工藤　美桜",1.2,12.6,0,2.0,1.9,0.2,5.4,0.2,0.2
457,"菅井　友香",1.2,12.0,0.3,1.9,1.2,0.2,3.6,0.8,0.2
457,"伊藤　万理華",1.2,9.0,0.3,1.2,1.7,0.3,2.5,0.2,0.6
457,"円井　わん",1.2,8.7,0.2,0.9,4.0,0,0.6,0.8,0.3
463,"井上　和",1.1,12.4,0.8,2.2,1.4,0.5,3.7,0.2,0.5
463,"山本　千尋",1.1,12.9,0.5,1.6,2.0,0.2,2.2,2.0,0.9
463,"紺野　彩夏",1.1,9.5,0.2,1.9,1.4,0,2.5,0.2,0.3
466,"樋口　日奈",0.9,12.1,0,1.2,1.4,0.2,3.9,0,0.2
466,"星乃　夢奈",0.9,8.1,0,1.1,2.0,0.3,2.8,0.2,0
468,"浅川　梨奈",0.8,11.4,0,1.9,1.6,0,3.1,0.3,0.6
468,"茅島　みずき",0.8,11.5,0.2,2.2,2.0,0,3.9,0.6,0.2
468,"吉柳　咲良",0.8,10.9,0,1.9,1.4,0.2,2.3,0.2,0.2
468,"永瀬　莉子",0.8,9.3,0.6,1.4,1.4,0,1.9,0.3,0.3
468,"鳴海　唯",0.8,9.0,0.2,1.1,1.4,0.3,2.6,0.2,0.2
468,"宮本　茉由",0.8,8.7,0.2,1.2,0.8,0.2,1.7,0.8,0.6
474,"宮崎　優",0.6,11.7,0,1.6,1.4,0,2.5,0.2,0.6
474,"浅田　芭路",0.6,8.4,0.2,1.2,0.6,0.3,3.3,0.2,0
474,"菊池　日菜子",0.6,9.8,0,1.6,1.6,0,3.0,0,0
474,"宮内　ひとみ",0.6,9.0,0,1.7,0.8,0,3.0,0,0.2
474,"祷　キララ",0.6,5.6,0.2,1.2,0.8,0,1.4,0,0.5
474,"尾碕　真花",0.6,7.2,0,1.2,0.9,0,1.2,0.2,0.6
474,"河村　花",0.6,7.3,0,0.9,1.2,0.2,2.2,0,0.2
481,"嵐　莉菜",0.5,6.4,0.2,0.9,1.2,0,1.6,0.6,0.5
481,"中田　青渚",0.5,5.4,0.3,0.9,0.5,0.2,1.2,0,0
481,"林　芽亜里",0.5,7.0,0.3,1.4,1.2,0.2,2.3,0.5,0.2
484,"夏子",0.3,8.4,0,1.6,2.0,0.2,1.2,0.3,0.3
484,"池端　杏慈",0.3,5.8,0,1.1,0.8,0.3,0.8,0.2,0.6
484,"田鍋　梨々花",0.3,6.4,0.2,1.1,1.4,0.2,1.2,0,0.6
484,"田畑　志真",0.3,5.1,0,0.8,0.6,0,1.6,0.2,0
484,"月島　琉衣",0.3,5.9,0,1.1,0.5,0,1.7,0,0
484,"椿",0.3,6.7,0,0.8,1.1,0.2,1.6,0.2,0
484,"中島　瑠菜",0.3,6.7,0,1.4,0.8,0.2,1.6,0.2,0.2
484,"早瀬　憩",0.3,5.9,0,1.1,1.4,0,1.4,0.2,0
484,"結城　モエ",0.3,7.5,0,1.4,0.6,0,2.0,0.3,0.3
493,"近藤　華",0.2,8.4,0.5,1.4,1.9,0,2.5,0.6,0.6
493,"菊地　姫奈",0.2,6.7,0.2,0.9,0.9,0,1.6,0.3,0.3
493,"向里　祐香",0.2,5.0,0.2,0.8,1.1,0,1.1,0.2,0
493,"那須　ほほみ",0.2,5.9,0.3,0.9,0.9,0,1.2,0.3,0.2
493,"三原　羽衣",0.2,7.2,0.2,1.1,0.9,0,2.2,0.2,0.3
493,"森田　想",0.2,7.2,0,1.2,1.7,0,0.6,0.6,1.2
499,"藤崎　ゆみあ",0,5.3,0,0.6,1.4,0,0.8,0.2,0
499,"南　琴奈",0,7.8,0,1.2,0.9,0,2.0,0.5,0.5
