"2025年7月調査・ﾀﾚﾝﾄｲﾒｰｼﾞ",,,,,,,,,,
"女性ﾀﾚﾝﾄ/女性12～19歳/並び順:人気度",,,,,,,,,,
,,,,,,,,,,
,,,,"イメージ",,,,,,
279,"国仲　涼子",4.1,16.0,0.9,2.3,2.3,0,5.0,0.9,4.1
279,"高岡　早紀",4.1,16.0,0,2.7,3.7,0,1.4,3.2,8.2
279,"田牧　そら",4.1,14.2,0,1.8,2.7,0.5,4.1,0.5,0.5
299,"橋本　マナミ",3.7,29.7,0.5,3.2,1.8,0.5,4.1,1.8,11.9
299,"加藤　綾子",3.7,27.4,0.9,5.5,1.4,3.2,7.3,0.5,3.7
299,"斉藤　由貴",3.7,24.7,0,2.7,5.9,0,1.8,0.9,8.2
299,"檀　れい",3.7,21.9,0,3.7,1.8,0.9,3.2,1.4,11.0
299,"大塚　寧々",3.7,17.4,0,0.9,1.4,0.5,1.8,0.9,7.8
299,"栗山　千明",3.7,17.8,0,2.3,3.2,0,2.3,3.2,4.6
299,"濱田　マリ",3.7,20.5,2.3,1.4,9.1,0.5,0.9,2.3,2.7
299,"山口　紗弥加",3.7,18.7,0,0.9,2.7,1.4,2.7,1.4,3.7
299,"高島　彩",3.7,16.9,0,3.7,2.7,1.8,3.2,1.4,1.8
299,"馬場　ふみか",3.7,16.0,0,0.5,0.5,0,5.9,0.9,1.4
299,"松雪　泰子",3.7,16.9,0,2.7,2.3,0,1.4,3.2,9.1
299,"三吉　彩花",3.7,16.4,0,0.9,2.3,0.9,2.3,2.3,2.3
299,"高石　あかり",3.7,12.8,0.5,0.9,2.3,0.5,3.7,0.5,0.9
299,"林　芽亜里",3.7,9.6,0,0.5,0,0.9,3.7,0.5,0.5
313,"ダレノガレ明美",3.2,41.1,2.7,3.2,7.8,1.4,5.0,2.7,3.7
313,"益若　つばさ",3.2,26.0,0.9,1.8,5.5,0.5,6.4,0.9,1.8
313,"山田　優",3.2,24.7,0,1.8,5.5,0,2.7,6.4,3.2
313,"井川　遥",3.2,20.5,0,5.0,1.8,1.8,4.1,2.7,9.1
313,"松下　由樹",3.2,21.0,0,0.9,1.8,0.5,0.9,1.4,6.8
313,"稲森　いずみ",3.2,17.4,0,2.7,1.8,1.4,2.3,3.2,7.8
313,"大政　絢",3.2,18.7,0.5,2.7,1.8,0.9,5.5,3.2,2.3
313,"乙葉",3.2,19.2,0.5,2.3,1.8,0.9,7.3,0.9,2.3
313,"鷲見　玲奈",3.2,19.2,0.9,1.8,2.7,0,6.4,0,0.9
313,"長谷川　京子",3.2,20.5,0.5,2.3,3.2,0.5,1.4,3.2,9.1
313,"浅田　美代子",3.2,16.4,1.8,0.5,2.7,0.5,1.4,0.5,3.2
313,"飯沼　愛",3.2,15.1,0,0.5,0.9,0.9,5.9,1.4,0
313,"黒谷　友香",3.2,14.6,0.5,1.8,2.3,0.5,1.8,1.8,4.6
313,"田中　律子",3.2,16.4,0.5,1.8,2.7,0.9,2.3,1.4,4.6
313,"萬田　久子",3.2,14.2,0.9,0.5,1.4,0.5,0.9,0.9,4.1
313,"宮澤　エマ",3.2,16.4,0.5,1.4,2.3,0,3.7,1.4,1.8
313,"余　貴美子",3.2,15.1,0,0.9,2.7,0.5,0.5,1.4,6.4
313,"与田　祐希",3.2,14.6,0,1.8,1.4,0,4.1,0,0
313,"宇賀　なつみ",3.2,13.2,0.5,0.9,0.9,0.9,2.7,0.5,1.8
313,"臼田　あさ美",3.2,13.2,0.9,1.4,1.8,0,3.7,0.9,1.8
313,"上坂　樹里",3.2,11.0,0,1.8,1.8,0,2.7,0.9,0.9
313,"関水　渚",3.2,11.0,0,0.9,1.8,0,3.2,0.9,0
313,"羽田　美智子",3.2,13.2,0,0.9,1.4,0,1.8,1.4,4.6
313,"松井　愛莉",3.2,11.4,0,0.9,1.8,0,3.2,0.5,1.4
337,"千秋",2.7,39.7,8.2,1.8,14.2,0.5,1.8,0.9,0.9
337,"石田　ひかり",2.7,23.3,0,1.8,2.7,0.9,1.8,0.9,9.6
337,"板谷　由夏",2.7,19.2,0,1.4,2.3,0.5,0.9,2.7,6.8
337,"瀧本　美織",2.7,17.8,0.5,2.3,3.2,0,3.7,0.5,1.8
337,"水野　真紀",2.7,18.3,0.5,1.4,2.3,0.5,2.3,0.5,5.0
337,"安　めぐみ",2.7,17.8,1.8,2.7,2.7,0.5,2.7,0,1.8
337,"泉　里香",2.7,14.2,0,1.4,1.4,0.5,5.5,0.9,1.8
337,"坂下　千里子",2.7,16.9,3.2,1.4,2.3,0.5,0.9,0.5,0.9
337,"白石　聖",2.7,14.2,0,2.3,2.3,0,4.6,0.5,1.4
337,"田中　麗奈",2.7,16.9,0,2.7,3.2,0.9,2.7,2.3,4.1
337,"藤原　さくら",2.7,14.2,0.5,0.9,3.7,0,2.7,1.4,0.5
337,"風吹　ジュン",2.7,15.5,0,1.4,1.4,0.9,1.8,0.5,6.4
337,"松坂　慶子",2.7,16.9,0,1.8,1.4,1.4,0.9,1.4,7.8
337,"茅島　みずき",2.7,13.7,0,1.8,2.7,0.5,5.0,0.5,0.9
337,"武田　玲奈",2.7,12.3,0.5,1.4,2.3,0,2.3,0.5,0.5
337,"中村　ゆり",2.7,11.0,0.9,1.4,1.8,0.5,1.8,0.9,3.7
337,"早見　あかり",2.7,14.2,0,0.5,1.4,0,2.7,1.4,0.9
337,"三原　羽衣",2.7,10.0,0,1.4,0.9,0,4.1,0,0.5
355,"黒木　瞳",2.3,28.3,0,4.6,3.2,0.5,1.4,3.7,10.5
355,"寺島　しのぶ",2.3,26.5,0.5,1.4,5.9,1.4,1.4,2.3,9.1
355,"トラウデン　直美",2.3,24.7,0.9,3.7,5.5,0.5,4.6,2.3,1.8
355,"南野　陽子",2.3,21.0,1.4,0.9,3.2,0,2.3,0.9,6.4
355,"遼河　はるひ",2.3,18.7,0.9,2.7,1.4,0.9,0.5,2.3,5.9
355,"蛯原　友里",2.3,14.6,0.5,2.3,1.4,0.5,4.1,1.4,2.7
355,"貫地谷　しほり",2.3,16.9,0.5,1.8,3.7,0.9,2.7,0.5,1.4
355,"佐久間　由衣",2.3,16.9,0.5,1.4,3.7,0.5,3.2,2.3,1.4
355,"高梨　臨",2.3,16.9,0.5,2.3,1.4,0.9,6.8,1.8,2.3
355,"平岩　紙",2.3,14.2,0.5,1.8,4.1,1.4,1.4,0.5,2.7
355,"八木　莉可子",2.3,15.1,0.5,1.8,0.9,0,4.6,1.8,0.9
355,"山崎　怜奈",2.3,17.4,0,2.3,2.7,0.5,3.7,0.5,0.9
355,"浅川　梨奈",2.3,11.0,0,0.9,0.9,0.9,2.7,0.5,0
355,"小野　花梨",2.3,12.3,0.5,0.9,3.2,0,2.7,0,0.9
355,"菅井　友香",2.3,11.4,0.5,1.8,1.8,1.4,3.7,0.5,0.9
355,"月島　琉衣",2.3,12.8,0,1.8,0,0,6.8,0,0
355,"本上　まなみ",2.3,14.2,0,1.8,2.3,0,1.8,0.9,4.6
355,"若村　麻由美",2.3,11.0,0.5,0.5,0.9,0,0.5,0.9,3.7
355,"田辺　桃子",2.3,10.0,0,0.5,1.8,0.9,2.7,0.9,0.5
355,"那須　ほほみ",2.3,10.0,1.4,0.5,1.4,0,4.6,0.5,0.9
375,"榊原　郁恵",1.8,25.1,2.3,1.4,3.2,1.4,1.8,0.5,4.1
375,"松嶋　尚美",1.8,25.1,9.6,0.5,5.9,0,0.5,0.9,1.8
375,"森　星",1.8,22.4,1.4,0.9,2.7,0,5.0,3.2,0
375,"浅野　ゆう子",1.8,18.7,0.5,1.8,2.7,0.9,0.9,2.3,7.3
375,"皆藤　愛子",1.8,18.7,0,1.4,1.8,0,5.5,1.4,0.9
375,"菊池　桃子",1.8,18.7,0.5,2.7,2.7,0.5,1.8,0.9,3.7
375,"大原　優乃",1.8,14.2,0,1.4,2.3,0,5.0,0.9,0
375,"賀来　千香子",1.8,15.5,0,0.9,1.4,0,0.9,0,5.5
375,"片平　なぎさ",1.8,16.4,0.5,0.5,1.4,1.4,0.9,1.8,5.9
375,"高橋　ひとみ",1.8,15.1,0,1.4,1.8,0.9,1.4,0.9,6.8
375,"田中　美佐子",1.8,15.5,1.4,0.5,1.8,0,0.9,1.4,5.0
375,"名取　裕子",1.8,16.9,0,0.5,1.8,0.9,1.4,1.4,5.0
375,"眞鍋　かをり",1.8,17.8,0.9,2.7,2.3,0.9,3.2,0.9,2.7
375,"宇垣　美里",1.8,12.3,1.4,1.8,1.4,0.5,4.1,0.9,1.4
375,"吉柳　咲良",1.8,11.9,0,1.4,2.3,0.5,2.3,0.5,0.9
375,"酒井　美紀",1.8,13.7,0,1.4,1.8,0,2.3,1.4,2.3
375,"白鳥　玉季",1.8,13.2,0,1.4,2.3,0,3.2,0.9,0.5
375,"鈴木　杏",1.8,14.2,0.5,0.9,3.7,0,0.9,0.5,2.7
375,"鈴木　砂羽",1.8,13.7,0.5,0.5,3.7,0,0.9,1.8,2.7
375,"鶴田　真由",1.8,13.2,0,1.4,2.3,0,3.7,0.5,1.8
375,"永瀬　莉子",1.8,11.4,0,1.4,0.5,0,3.2,0.9,0.9
375,"西田　尚美",1.8,12.8,0.5,0.5,2.3,0,1.8,0,3.2
375,"武藤　十夢",1.8,11.9,0.5,1.4,2.3,0,2.7,0.5,0.9
375,"豊嶋　花",1.8,10.5,0,1.8,1.4,0.5,4.1,0,0
375,"中村　ゆりか",1.8,8.2,0.9,1.4,0.9,0.5,3.2,0.9,2.3
375,"仁村　紗和",1.8,11.0,0,0.9,2.3,0,2.3,2.7,1.4
375,"原田　美枝子",1.8,9.6,0,0,1.4,0,0.9,0.5,3.7
375,"笛木　優子",1.8,11.0,0.5,0.5,1.4,0.9,1.8,0.5,4.6
375,"深川　麻衣",1.8,9.6,0,0.9,0.9,0.5,3.2,0.5,0.9
375,"蒔田　彩珠",1.8,8.7,0.5,0.5,1.8,0,2.3,0.9,0.9
375,"真飛　聖",1.8,11.0,0.9,0,2.3,0,1.4,2.3,2.7
375,"森口　瑶子",1.8,10.0,0,0.5,2.3,0,1.4,0,1.4
375,"森田　望智",1.8,9.1,0,0.5,1.8,0.5,2.3,0,1.4
375,"山崎　紘菜",1.8,9.6,0,0.5,2.7,0,1.4,0.5,0
375,"若月　佑美",1.8,10.0,0.9,0.5,1.4,0,2.7,0.9,0.5
375,"渡辺　真起子",1.8,8.2,0,0.9,2.3,0,0.5,0,1.4
411,"押切　もえ",1.4,16.9,0,1.8,1.4,0.5,2.3,1.4,3.7
411,"筧　美和子",1.4,16.9,0.5,2.3,2.7,0.5,5.5,0,0
411,"かたせ　梨乃",1.4,17.4,0.5,0.5,1.8,0.9,0.5,2.3,5.9
411,"キムラ　緑子",1.4,15.1,0,0.5,2.7,0,0.5,1.4,4.6
411,"草刈　民代",1.4,16.4,0.9,1.4,3.2,0.9,2.3,3.2,6.4
411,"小林　聡美",1.4,15.1,0.9,1.8,4.1,0.9,0.9,0.5,5.0
411,"ともさか　りえ",1.4,16.0,0,1.4,4.1,0,1.8,0.5,4.1
411,"南　果歩",1.4,15.5,0,0.5,2.3,0,1.8,1.4,4.1
411,"石橋　静河",1.4,11.9,0.5,1.4,1.8,0,1.4,0.9,2.3
411,"市川　紗椰",1.4,12.3,0.5,0.9,2.7,0.5,2.7,0.9,0.9
411,"片岡　凛",1.4,11.9,0.5,1.8,0.9,0,3.7,0,0
411,"セントチヒロ・チッチ",1.4,13.2,0.5,1.4,3.2,0,3.7,2.3,0.5
411,"高橋　惠子",1.4,11.4,0.5,0.9,1.8,0.5,1.8,1.4,4.1
411,"戸田　菜穂",1.4,13.7,0,1.4,3.2,0,1.4,1.4,5.0
411,"富田　靖子",1.4,13.2,0,0.9,1.8,0,2.7,1.4,4.1
411,"中越　典子",1.4,12.8,0,0.9,2.3,0.5,2.3,0.5,3.2
411,"成海　璃子",1.4,14.6,0,0.9,3.2,0,2.7,1.8,0.9
411,"吹石　一恵",1.4,13.7,0,1.4,1.4,0.9,1.8,1.8,4.6
411,"福地　桃子",1.4,12.3,0,2.3,1.8,0.5,4.1,0.5,0.5
411,"南　沙良",1.4,13.2,0.5,1.8,0.9,0.5,3.2,0.5,0
411,"伊藤　万理華",1.4,10.0,0,0.9,1.8,0.5,2.3,0.9,0.5
411,"近藤　華",1.4,9.1,0,1.8,1.4,0,2.3,0,0
411,"さとうほなみ",1.4,10.5,0,1.4,2.7,0,0.9,0.5,1.4
411,"須藤　理彩",1.4,10.0,0,0.9,1.8,0,1.4,0.9,0.9
411,"恒松　祐里",1.4,9.1,0,0.5,0.9,0,2.7,0.5,0
411,"原　日出子",1.4,10.5,0,0.5,0.9,0,1.4,0.5,4.1
411,"樋口　日奈",1.4,9.6,0,0.9,0.5,0.5,4.1,0.5,0
411,"藤間　爽子",1.4,8.7,0.5,0.5,1.8,0,1.8,0,0.9
411,"堀内　敬子",1.4,8.7,0,0.5,1.4,0.5,1.4,1.4,1.8
411,"宮崎　優",1.4,10.5,0.5,0.9,1.8,0,2.3,0,0
411,"吉田　朱里",1.4,11.0,0.5,1.8,0.9,1.4,3.7,0.5,0.9
442,"財前　直見",0.9,16.4,1.4,0.9,2.3,0.9,0.5,0.9,5.9
442,"白石　美帆",0.9,15.1,0,0.9,1.8,0,4.1,0.5,2.7
442,"石川　恋",0.9,11.4,0.5,0.9,1.4,0.9,3.7,0,0.5
442,"石野　真子",0.9,11.9,0,0.9,2.3,0,1.8,0.5,3.7
442,"市毛　良枝",0.9,12.3,0,0.9,1.8,0.5,0.5,0.9,3.7
442,"長井　短",0.9,13.7,0.5,0.9,4.6,0.5,1.4,0.5,0.5
442,"樋口　可南子",0.9,11.4,0,0.5,1.8,0,0.9,0.5,4.6
442,"蓮佛　美沙子",0.9,11.4,0.5,1.4,1.8,0,1.4,0.5,0.9
442,"麻生　祐未",0.9,9.1,0,0.5,1.8,0.5,0.9,0,2.3
442,"池端　杏慈",0.9,9.1,0,1.4,1.4,0.5,1.4,0.5,0
442,"岡本　玲",0.9,11.0,0,1.4,0.9,0.5,2.7,0.5,0.5
442,"紺野　彩夏",0.9,9.6,0,1.4,1.4,0,3.7,0,0.9
442,"鈴木　美羽",0.9,11.0,0.5,0.9,1.4,0.5,2.7,0,0
442,"瀧内　公美",0.9,9.1,0,0.5,1.4,0,0.9,0.5,1.8
442,"田中　道子",0.9,11.0,0.9,0.9,1.8,0,0.9,1.8,1.8
442,"玉田　志織",0.9,9.6,0,0.5,0.9,0.5,3.7,0,0.5
442,"椿",0.9,8.2,0,1.4,1.4,0,1.4,0,0.5
442,"土居　志央梨",0.9,9.1,0,0.5,0.9,0.9,0.9,1.4,0.9
442,"松島　花",0.9,10.0,0.5,1.4,2.3,0,1.8,1.4,1.4
442,"三浦　透子",0.9,8.2,0,0.9,1.4,0.9,1.8,0,0
442,"美村　里江",0.9,10.0,0,1.4,1.8,0.5,0.9,0.5,3.7
442,"山田　真歩",0.9,9.6,0,0.9,2.3,0,1.8,0,1.4
442,"玄理",0.9,6.8,0,0.5,0.5,0,1.4,0.9,0.9
442,"吉谷　彩子",0.9,7.8,0,0.5,0.9,0.5,2.3,0,0.9
466,"シシド・カフカ",0.5,19.6,0,1.4,4.1,0.5,1.4,4.6,2.7
466,"知花　くらら",0.5,11.9,0,0.9,3.7,0.9,2.3,0.9,1.4
466,"西野　未姫",0.5,13.2,1.8,0,1.8,0,1.8,0.9,0.5
466,"奥貫　薫",0.5,9.1,0,1.4,0.5,0,1.4,0.5,1.8
466,"河村　花",0.5,8.2,0,0.5,1.4,0,3.2,0.5,0
466,"菊池　日菜子",0.5,8.7,0,0.5,0.9,0,1.8,0,0.9
466,"工藤　美桜",0.5,10.0,0,0.5,1.4,0,3.7,0,0
466,"久保田　紗友",0.5,9.1,0.5,0.9,1.4,0.5,1.4,0,0.9
466,"紺野　まひる",0.5,10.5,0,0.5,0.9,0,1.8,1.4,2.7
466,"田鍋　梨々花",0.5,10.0,0,0.9,1.8,0,3.2,0.5,0
466,"田畑　志真",0.5,9.1,0,0.9,0.5,0,3.2,0,0.9
466,"筒井　真理子",0.5,10.0,0,0.9,2.7,0.5,0.9,0.5,2.7
466,"中島　瑠菜",0.5,9.1,0.5,0.9,1.8,0,3.2,0,0.5
466,"南　琴奈",0.5,8.2,0,0.9,1.4,0,1.8,0,0.5
466,"山本　千尋",0.5,8.7,0.5,0.9,0.9,0.5,1.8,0,1.4
466,"嵐　莉菜",0.5,7.8,0.5,0.5,1.8,0,1.4,0,0
466,"片山　友希",0.5,7.3,0,1.4,1.4,0,1.8,0.5,0
466,"向里　祐香",0.5,7.8,0.5,0.5,1.4,0,2.3,0,0
466,"武田　梨奈",0.5,7.8,0,0.9,0.9,0,2.3,0,0.9
466,"鳴海　唯",0.5,7.8,0,0.5,0.9,0,1.8,0.5,0.9
466,"藤崎　ゆみあ",0.5,6.4,0.9,0,0.9,0.5,2.3,0.5,0
466,"結城　モエ",0.5,6.8,0,0.5,0.9,0.5,1.8,0,0
488,"酒井　若菜",0,12.3,0,1.8,2.3,0.9,3.2,0.5,2.3
488,"中田　青渚",0,8.7,0,0.5,1.4,0,1.8,0.5,0
488,"宮本　茉由",0,10.0,0,1.4,0.9,0,2.7,0.5,1.4
488,"浅田　芭路",0,7.3,0,0.5,0.5,0,2.7,0.9,0
488,"祷　キララ",0,8.2,0,0.5,0.9,0.5,2.7,0,0.5
488,"尾碕　真花",0,7.3,0,0.5,0.9,0,1.8,0,0
488,"菊地　姫奈",0,8.2,0,0.5,1.4,0,1.8,0,0
488,"白本　彩奈",0,7.8,0.5,0.9,0.5,0,0.9,0.9,0.9
488,"夏子",0,6.8,0,0.5,0.9,0,1.8,0.5,0
488,"早瀬　憩",0,6.4,0,0.9,0.9,0,1.4,0,0.5
488,"円井　わん",0,6.4,0,0,1.4,0,0.9,0.9,0.5
488,"宮内　ひとみ",0,7.3,0,0.5,0.9,0,1.8,0,0
488,"森田　想",0,6.8,0,0.5,1.4,0,0.9,0,0
